url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=2309,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t348', 'Brand\t', 'Website\thttp://www.pref.kochi.lg.jp/soshiki/150501/bousaiseihin26.html', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,348,,http://www.pref.kochi.lg.jp/soshiki/150501/bousaiseihin26.html,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5203,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t154', 'Brand\t', 'Website\thttp://WWW.KOMTES.COM', 'Company Profile\tSiex and Komtes are two leading companies dedicated to fire protection. They provide gas suppression systems, sprinklers, foam, chemical powder, water mist, manual protection, ventilation systems, compartmentalization, and electronic detection. They have UL, FM and VdS approvals worldwide for most of their systems, offering the widest range of components approved on the market. Furthermore, they have factories located in China, Saudi Arabia, Türkiye, Singapore, Mexico, Chile, and Spain.', 'Youtube\thttps://www.youtube.com/@grupokomtes', '']",Active/Passive Fire Safety,154,,http://WWW.KOMTES.COM,"Siex and Komtes are two leading companies dedicated to fire protection. They provide gas suppression systems, sprinklers, foam, chemical powder, water mist, manual protection, ventilation systems, compartmentalization, and electronic detection. They have UL, FM and VdS approvals worldwide for most of their systems, offering the widest range of components approved on the market. Furthermore, they have factories located in China, Saudi Arabia, Türkiye, Singapore, Mexico, Chile, and Spain.",https://www.youtube.com/@grupokomtes
https://www.secutech.com/26/en/exdetail.aspx?eid=5208,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t', 'Brand\t', 'Website\thttp://https://www.k-safetyexpo.kr/eng/', 'Company Profile\tK-Safety Expo is the largest safety-related exhibition in South Korea, hosted by the Ministry of the Interior and Safety and Busan Metropolitan City.', '', 'In 2024, it featured over 300 exhibitors and attracted more than 36,000 visitors, including government agencies, public institutions, and major corporations.', '', 'The event provides a comprehensive platform covering diverse safety sectors and offers valuable opportunities to connect with key stakeholders and explore collaboration across the ecosystem.', '', 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",,,http://https://www.k-safetyexpo.kr/eng/,"K-Safety Expo is the largest safety-related exhibition in South Korea, hosted by the Ministry of the Interior and Safety and Busan Metropolitan City.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3093,"['Business Category\tSmart Building/Homes', 'Booth Number\t004', 'Brand\t', 'Self-owned：撐腰人-有感塑型坐墊 (Taiwan)', 'Self-owned：枕上人-智控平衡枕 (Taiwan)', '', 'Website\thttp://www.kn-ideahouse.com', 'Company Profile\tKuonao Co., Ltd. specializes in the development and manufacturing of ergonomic support products, including adjustable seat cushions and supportive pillows for smart buildings, home system environments, and long-duration daily use.', 'By integrating structural design, material technology, and real-world user feedback, we deliver stable and durable ergonomic solutions that enhance comfort and human-centric performance as part of smart home and building system integrations.', 'Youtube\thttps://youtu.be/DnD5xYob2Fs', '']",Smart Building/Homes,004,Self-owned：撐腰人-有感塑型坐墊 (Taiwan),http://www.kn-ideahouse.com,"Kuonao Co., Ltd. specializes in the development and manufacturing of ergonomic support products, including adjustable seat cushions and supportive pillows for smart buildings, home system environments, and long-duration daily use.",https://youtu.be/DnD5xYob2Fs
https://www.secutech.com/26/en/exdetail.aspx?eid=1358,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\tK28', 'Brand\t', 'Self-owned：Lantech (Taiwan)', '', 'Website\thttp://www.lantechcom.tw', 'Company Profile\tLantech offers a complete family of industrial networking products in support of the global transition to all Ethernet services. Lantech products and solutions provide for the delivery of universal Ethernet services across various markets and applications.', 'Youtube\t']",Cybersecurity/Product Design Security/IoT Security,K28,Self-owned：Lantech (Taiwan),http://www.lantechcom.tw,Lantech offers a complete family of industrial networking products in support of the global transition to all Ethernet services. Lantech products and solutions provide for the delivery of universal Ethernet services across various markets and applications.,
https://www.secutech.com/26/en/exdetail.aspx?eid=5226,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK11+K12', 'Brand\t', 'Self-owned：Leonton (Taiwan)', '', 'Website\thttp://www.leonton.com', 'Company Profile\tLeonton Technologies, a worldwide custom-designed manufacturer with a wide portfolio of PoE products in industrial networking. Since 2012, all our products are designed and manufactured in Taiwan, recognized for our outstanding industrial Ethernet switches and media converters. Our superior product design capability allows for a quick and flawless time-to-market process while creating networking environments with enhanced safety, efficiency and stability.', 'Youtube\thttps://youtu.be/egTMWbObtSk?si=bmUpnk1Se-CSSeJk', '']",AI/IoT/Networking/Software & Platform,K11+K12,Self-owned：Leonton (Taiwan),http://www.leonton.com,"Leonton Technologies, a worldwide custom-designed manufacturer with a wide portfolio of PoE products in industrial networking. Since 2012, all our products are designed and manufactured in Taiwan, recognized for our outstanding industrial Ethernet switches and media converters. Our superior product design capability allows for a quick and flawless time-to-market process while creating networking environments with enhanced safety, efficiency and stability.",https://youtu.be/egTMWbObtSk?si=bmUpnk1Se-CSSeJk
https://www.secutech.com/26/en/exdetail.aspx?eid=1513,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t244', 'Brand\t', 'Self-owned：LIANSUO (Taiwan)', '', 'Website\thttp://www.liansuo.com.tw', 'Company Profile\tAs an expert in innovative building safety, LIANSUO is dedicated to providing one-stop advanced solutions for flood control of buildings and equipment, explosion protection, and firestop inspection to enhance the overall resilience and safety of high-risk facilities.', '', 'Our innovative technologies include:', '● FM Approved Explosion-Proof Container House for Flammable Chemicals', '● FM Approved Explosion Suppression System', '● ATEX Certified Explosion Venting Panel / Explosion Isolation Flap', 'Youtube\thttps://www.youtube.com/@Liansuo', '']",Active/Passive Fire Safety,244,Self-owned：LIANSUO (Taiwan),http://www.liansuo.com.tw,"As an expert in innovative building safety, LIANSUO is dedicated to providing one-stop advanced solutions for flood control of buildings and equipment, explosion protection, and firestop inspection to enhance the overall resilience and safety of high-risk facilities.",https://www.youtube.com/@Liansuo
https://www.secutech.com/26/en/exdetail.aspx?eid=2759,"['Business Category\tSmart Building/Homes', 'Booth Number\t837', 'Brand\t', 'Website\thttp://www.lightinint.com', 'Company Profile\tLight-in International Co., Ltd. is a company dedicated to developing zero-energy green products. By choosing our natural light-guiding exhaust pipe system, you will have a healthier, more comfortable, energy-efficient, and safe living and working environment.', 'Youtube\t']",Smart Building/Homes,837,,http://www.lightinint.com,"Light-in International Co., Ltd. is a company dedicated to developing zero-energy green products. By choosing our natural light-guiding exhaust pipe system, you will have a healthier, more comfortable, energy-efficient, and safe living and working environment.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3131,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Self-owned：全天候氣密窗 (Taiwan)', '', 'Website\thttp://www.ykal.com', 'Company Profile\tCross Weather is dedicated to creating better windows that protect every household, overcoming challenges caused by weather. Through research and development, the company helps customers pursue a sustainable life. Its products incorporate technologies that prioritize sustainability, nature, and energy efficiency. While establishing a harmonious connection between human and the environment, Cross Weather as well aims at sharing professional knowledge with customers.', '', '', 'Youtube\t']",Smart Building/Homes,831,Self-owned：全天候氣密窗 (Taiwan),http://www.ykal.com,"Cross Weather is dedicated to creating better windows that protect every household, overcoming challenges caused by weather. Through research and development, the company helps customers pursue a sustainable life. Its products incorporate technologies that prioritize sustainability, nature, and energy efficiency. While establishing a harmonious connection between human and the environment, Cross Weather as well aims at sharing professional knowledge with customers.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1430,"['Business Category\tSmart Building/Homes', 'Booth Number\t837', 'Brand\t', 'Website\thttp://www.facebook.com/MSCA0923', 'Company Profile\tOur firm is a local architect firm in Taoyuan City ,and is also familiar with local laws and regulations. Our business scope covers a variety of types, Such as new construction, Change of use,Old house renovation, Interior design,Reconstruction of Urban Unsafe and Old Buildings, Legalization of factory buildings, etc. Our firm have executed numerous private cases and public works.', 'Youtube\t']",Smart Building/Homes,837,,http://www.facebook.com/MSCA0923,"Our firm is a local architect firm in Taoyuan City ,and is also familiar with local laws and regulations. Our business scope covers a variety of types, Such as new construction, Change of use,Old house renovation, Interior design,Reconstruction of Urban Unsafe and Old Buildings, Legalization of factory buildings, etc. Our firm have executed numerous private cases and public works.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3080,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t543', 'Brand\t', 'Other Represented：KATADYN (Europe)', 'Other Represented：AQUATABS (Europe)', 'Other Represented：HILLBERG (Europe)', '', 'Website\thttp://katadyn.mabuvalley.com/', 'Company Profile\tThe Switzerland-based KATADYN Group focuses on self-sufficient nutrition and drinking water supply. Its well-known brands include Katadyn, Spectra Watermakers, and SteriPEN.', '', 'As a leader in mobile water treatment systems, KATADYN is dedicated to developing portable water purifiers and desalination units. Their products are trusted by international aid organizations and government agencies and are widely used in humanitarian relief efforts and military operations.', 'Youtube\t']",Disaster Prevention and Rescue,543,Other Represented：KATADYN (Europe),http://katadyn.mabuvalley.com/,"The Switzerland-based KATADYN Group focuses on self-sufficient nutrition and drinking water supply. Its well-known brands include Katadyn, Spectra Watermakers, and SteriPEN.",
https://www.secutech.com/26/en/exdetail.aspx?eid=1417,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t115', 'Brand\t', 'Other Represented：RIFATRON (Korea)', 'Self-owned：MAGNA HONG (Taiwan)', 'Self-owned：AI TigerSTOR (Taiwan)', '', 'Website\thttp://www.magnahong.com', 'Company Profile\tMagna Hong founded in 1990, involved in magnetic recording media products like Video, Audio tape sales in Taiwan ＆ China', 'at the beginning stage. By continuous developing, now have 2 divisions,', '', '1. Electric Raw Materials Division', '', '2. Digital Video Surveillance System ( DVSS ) Division', '', 'We will keep on searching new good products and offer the best ＆ fast services', 'with sincere continuously.', 'Youtube\t']",AI/IoT/Networking/Software & Platform,115,Other Represented：RIFATRON (Korea),http://www.magnahong.com,"Magna Hong founded in 1990, involved in magnetic recording media products like Video, Audio tape sales in Taiwan ＆ China",
https://www.secutech.com/26/en/exdetail.aspx?eid=5250,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t837', 'Brand\t', 'Website\thttp://www.mixgauge.com', 'Company Profile\t', 'Youtube\t']",Factory & Environmental Safety and Health,837,,http://www.mixgauge.com,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2360,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1133', 'Brand\t', 'Self-owned：MAKITA (Taiwan)', '', 'Website\thttp://www.makita.com.tw', 'Company Profile\tMakita基於『Go Green』的環境願景，考量地球環境的維護與持續性、多樣性，沿襲產品本身的需求，著手開發運用鋰離子電池的充電式工具、搭載無汙染引擎的園藝用機具等，為作業者與地球竟提供優良工具。此外在高經濟成長的新興國家中，則希望透過提供符合市場需求的低價、耐用產品，協助創造富裕的居住環境。', '', '台灣牧田官網：', 'http://www.makita.com.tw', '台灣牧田FB粉絲專頁：', 'http://www.facebook.com/makitataiwan/', '台灣牧田Instagram：', 'https://www.instagram.com/makita.tw/', '連結', '', '台灣牧田股份有限公司', 'makita.com.tw', '', '台灣牧田粉絲專頁', 'facebook.com/makitataiwan', '', '台灣牧田Instagram', 'instagram.com/makita.tw', 'Youtube\t']",Active/Passive Fire Safety,1133,Self-owned：MAKITA (Taiwan),http://www.makita.com.tw,Makita基於『Go Green』的環境願景，考量地球環境的維護與持續性、多樣性，沿襲產品本身的需求，著手開發運用鋰離子電池的充電式工具、搭載無汙染引擎的園藝用機具等，為作業者與地球竟提供優良工具。此外在高經濟成長的新興國家中，則希望透過提供符合市場需求的低價、耐用產品，協助創造富裕的居住環境。,
https://www.secutech.com/26/en/exdetail.aspx?eid=3053,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t853', 'Brand\t', 'Self-owned：MPI (Taiwan)', 'Other Represented：FUJI (Japan)', 'Other Represented：Teledyne, RC Systems (America)', 'Other Represented：Servomex, ATMOS, Bandweaver, FOTAS (Europe)', '', 'Website\thttp://www.mpi-tech.com.tw', 'Company Profile\tMPI is a professional system integrator providing consistent & integrated service for gas analysis from design、assembling 、commissioning 、 maintenance and after service. We concentrate on gas detection、environmental monitoring, process gas analysis for the customers in government enterprise、petrochemical、 chemical、 steel、 power/utility、 electronics、 storage/transportation、 and resource recycling to provide high reliable & accurate analyzer and application experience', 'Youtube\t']",Factory & Environmental Safety and Health,853,Self-owned：MPI (Taiwan),http://www.mpi-tech.com.tw,"MPI is a professional system integrator providing consistent & integrated service for gas analysis from design、assembling 、commissioning 、 maintenance and after service. We concentrate on gas detection、environmental monitoring, process gas analysis for the customers in government enterprise、petrochemical、 chemical、 steel、 power/utility、 electronics、 storage/transportation、 and resource recycling to provide high reliable & accurate analyzer and application experience",
https://www.secutech.com/26/en/exdetail.aspx?eid=28,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t731', 'Brand\t', 'Self-owned：LILIN (Taiwan)', '', 'Website\thttp://www.meritlilin.com', 'Company Profile\tWith over 40 years of experience in the surveillance industry, LILIN is the first ONVIF-compliant camera manufacturer and expert with leading achievements in video transmission and analysis technology.', '', 'LILIN provides AI solution including video integration and event analysis, such as license plate recognition, face recognition, advanced electronic fencing, vehicle, and pedestrian flow detection, social distance detection, mask detection, lost and found, and site safety applications.', 'Youtube\thttps://www.youtube.com/@Meritlilin/videos', '']",AI/IoT/Networking/Software & Platform,731,Self-owned：LILIN (Taiwan),http://www.meritlilin.com,"With over 40 years of experience in the surveillance industry, LILIN is the first ONVIF-compliant camera manufacturer and expert with leading achievements in video transmission and analysis technology.",https://www.youtube.com/@Meritlilin/videos
https://www.secutech.com/26/en/exdetail.aspx?eid=2704,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t0', 'Brand\t', 'Website\thttp://www.micron.com', 'Company Profile\tMicron is an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life for all. Our high-performance DRAM, NAND and NOR products fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience. To learn more about Micron Technology, Inc. (Nasdaq: MU), visit micron.com.', 'Youtube\thttps://www.youtube.com/user/MicronTechnology', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",0,,http://www.micron.com,"Micron is an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life for all. Our high-performance DRAM, NAND and NOR products fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience. To learn more about Micron Technology, Inc. (Nasdaq: MU), visit micron.com.",https://www.youtube.com/user/MicronTechnology
https://www.secutech.com/26/en/exdetail.aspx?eid=2939,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK29+K30', 'Brand\t', 'Self-owned：MiTac (Taiwan)', 'Self-owned：Microsoft (America)', 'Self-owned：Google Cloud (Other)', 'Self-owned：VMware (Other)', 'Self-owned：Cisco (Other)', '', 'Website\thttp://www.mitac.com.tw', 'Company Profile\tMiTAC Information Technology Corp., a provider of AIoT Solutions for Smart City and Digital Transformation. Established in October 2010, MiTAC has inherited experiences in system integration and core technology from MiTAC Inc, and accumulated technological capabilities in various fields.', 'MiTAC has been cooperating with governments and enterprises, helping customers with digital transformation from end to cloud, from Electronization to AI and developed successful business models in Smart City', 'Youtube\thttps://www.youtube.com/@mitacmarketing7125', '']",AI/IoT/Networking/Software & Platform,K29+K30,Self-owned：MiTac (Taiwan),http://www.mitac.com.tw,"MiTAC Information Technology Corp., a provider of AIoT Solutions for Smart City and Digital Transformation. Established in October 2010, MiTAC has inherited experiences in system integration and core technology from MiTAC Inc, and accumulated technological capabilities in various fields.",https://www.youtube.com/@mitacmarketing7125
https://www.secutech.com/26/en/exdetail.aspx?eid=3186,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t247', 'Brand\t', 'Self-owned：MORPOWER (Taiwan)', '', 'Website\thttp://www.morpower.com.tw', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,247,Self-owned：MORPOWER (Taiwan),http://www.morpower.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2646,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1138', 'Brand\t', 'Other Represented：Justrite (America)', 'Other Represented：3M (America)', 'Other Represented：Dupont (America)', 'Other Represented：Bauer (America)', 'Other Represented：Bullard (America)', 'Other Represented：Bridgehill (Europe)', 'Other Represented：Textport (Europe)', 'Other Represented：GranberG (Europe)', '', 'Website\thttp://www.mtcmercury.com.tw', 'Company Profile\tMTC registered in Taiwan in the winter of 1982, MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Importing the products with the ideals “Quality ” and “ safety ” are MTC main concern. Now MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Our professional service enjoyed the confidence from customers in Taiwan and China.', 'Youtube\t']",Factory & Environmental Safety and Health,1138,Other Represented：Justrite (America),http://www.mtcmercury.com.tw,"MTC registered in Taiwan in the winter of 1982, MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Importing the products with the ideals “Quality ” and “ safety ” are MTC main concern. Now MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Our professional service enjoyed the confidence from customers in Taiwan and China.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2646,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t1138', 'Brand\t', 'Other Represented：Justrite (America)', 'Other Represented：3M (America)', 'Other Represented：Dupont (America)', 'Other Represented：Bauer (America)', 'Other Represented：Bullard (America)', 'Other Represented：Bridgehill (Europe)', 'Other Represented：Textport (Europe)', 'Other Represented：GranberG (Europe)', '', 'Website\thttp://www.mtcmercury.com.tw', 'Company Profile\tMTC registered in Taiwan in the winter of 1982, MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Importing the products with the ideals “Quality ” and “ safety ” are MTC main concern. Now MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Our professional service enjoyed the confidence from customers in Taiwan and China.', 'Youtube\t']",Factory & Environmental Safety and Health,1138,Other Represented：Justrite (America),http://www.mtcmercury.com.tw,"MTC registered in Taiwan in the winter of 1982, MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Importing the products with the ideals “Quality ” and “ safety ” are MTC main concern. Now MTC has become one of Taiwan’s best known agents and wholesalers in precision measuring instruments and industrial safety products. Our professional service enjoyed the confidence from customers in Taiwan and China.",
https://www.secutech.com/26/en/exdetail.aspx?eid=745,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t347', 'Brand\t', 'Website\thttp://www.nafee.org.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,347,,http://www.nafee.org.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5228,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1156', 'Brand\t', 'Website\thttp://www.ncsist.org.tw', 'Company Profile\tNational Chung-Shan Institute of Science and Technology is a Taiwanese state owned corporation which is active in the development, manufacturing, support, and sustainment of various weapons systems and dual use technologies.', '1.The development, manufacture, sales of defense technology, weapons and dual-use technology.', '2.Domestic and International Cooperation in Technology, Information Exchange, Promotion, Technology Transfer, Technical Services.', '3.Developing National Defense Technology Talents', 'Youtube\t']",Active/Passive Fire Safety,1156,,http://www.ncsist.org.tw,"National Chung-Shan Institute of Science and Technology is a Taiwanese state owned corporation which is active in the development, manufacturing, support, and sustainment of various weapons systems and dual use technologies.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2579,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t737', 'Brand\t', 'Website\thttp://www.yuntech.edu.tw', 'Company Profile\t>Help promote chemical disaster response services to government agencies and regions, providing expertise in consulting, research, modeling, analysis and policy development. Establish international exchange channels among industry, government and academia.', '>Support universities for teaching and research on toxic and chemical hazards.', '>Assist the government in obtaining international accreditation of training centers and provide disaster prevention courses to various organizations.', 'Youtube\t']",Active/Passive Fire Safety,737,,http://www.yuntech.edu.tw,">Help promote chemical disaster response services to government agencies and regions, providing expertise in consulting, research, modeling, analysis and policy development. Establish international exchange channels among industry, government and academia.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5220,"['Business Category\tCybersecurity/Product Design Security/IoT Security', 'Booth Number\t515', 'Brand\t', 'Other Represented：Mitel (Europe)', '', 'Website\thttp://www.navia-asia.com.tw', 'Company Profile\tNavia Technology Co., Ltd. is the authorized sole distributor of Mitel in Taiwan, specializing in a comprehensive range of communication equipment and services. With years of deep-rooted technical expertise and a commitment to excellence, our seasoned team is dedicated to delivering superior, tailored solutions. We cordially invite prospective partners to join Mitel as we collaborate to shape the future of communication.', 'Youtube\t']",Cybersecurity/Product Design Security/IoT Security,515,Other Represented：Mitel (Europe),http://www.navia-asia.com.tw,"Navia Technology Co., Ltd. is the authorized sole distributor of Mitel in Taiwan, specializing in a comprehensive range of communication equipment and services. With years of deep-rooted technical expertise and a commitment to excellence, our seasoned team is dedicated to delivering superior, tailored solutions. We cordially invite prospective partners to join Mitel as we collaborate to shape the future of communication.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5230,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t159', 'Brand\t', 'Self-owned：Neao (Taiwan)', 'Self-owned：Neao (China)', '', 'Website\thttp://www.neao.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,159,Self-owned：Neao (Taiwan),http://www.neao.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2314,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t623', 'Brand\t', 'Other Represented：Coltri (Europe)', 'Other Represented：No Climb (Europe)', 'Other Represented：Indutex (Europe)', 'Other Represented：XYLO (Korea)', '', 'Website\thttp://www.nelven.com.tw', 'Company Profile\tNELVEN Co., Ltd. was established in 1989, specializing in import and export agency and product integration, providing professional equipment for firefighting, military, anti-terrorism, environmental protection, industrial safety, and medical services.', 'Youtube\t']",Active/Passive Fire Safety,623,Other Represented：Coltri (Europe),http://www.nelven.com.tw,"NELVEN Co., Ltd. was established in 1989, specializing in import and export agency and product integration, providing professional equipment for firefighting, military, anti-terrorism, environmental protection, industrial safety, and medical services.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2078,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t606', 'Brand\t', 'Other Represented：NETGEAR (America)', 'Other Represented：Peplink (Other)', '', 'Website\thttp://www.netbridgetech.com.tw', 'Company Profile\tNETBRIDGE TECHNOLOGY INC. uphold the ""professional, service, and innovation"" business philosophy, dedicated to importing the development and circulation of IT products and technology.', '', 'In 2008, Netbridgetech became NETGEAR’s sole agent partner in Taiwan.', 'Providing high performance and high reliability of network, storage, digital media, and a variety of netcom solutions for home and business.', '', 'We tailored to our customers with high performance and affordable Internet solutions.', '', 'Youtube\t']",AI/IoT/Networking/Software & Platform,606,Other Represented：NETGEAR (America),http://www.netbridgetech.com.tw,"NETBRIDGE TECHNOLOGY INC. uphold the ""professional, service, and innovation"" business philosophy, dedicated to importing the development and circulation of IT products and technology.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2888,"['Business Category\t', 'Booth Number\t111', 'Brand\t', 'Website\thttp://www.networkoptix.com', 'Company Profile\tNetwork Optix is a global leader in video software development, empowering the creation of intelligent video solutions that transform video into actionable intelligence. Built on more than a decade of innovation, Nx EVOS enables organizations to develop enterprise scale video solutions that operate on premises, at the edge, or in the cloud, with flexible integration and support for AI driven applications.', 'Youtube\thttps://www.youtube.com/@NetworkOptix', '']",,111,,http://www.networkoptix.com,"Network Optix is a global leader in video software development, empowering the creation of intelligent video solutions that transform video into actionable intelligence. Built on more than a decade of innovation, Nx EVOS enables organizations to develop enterprise scale video solutions that operate on premises, at the edge, or in the cloud, with flexible integration and support for AI driven applications.",https://www.youtube.com/@NetworkOptix
https://www.secutech.com/26/en/exdetail.aspx?eid=3108,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t0', 'Brand\t', 'Website\thttp://www.onvif.org', 'Company Profile\tONVIF is a leading industry forum promoting interoperability for IP-based security products. With a global membership of camera, video management, and access control companies, it supports 34,000+ profile-conformant products. Membership is open to manufacturers, software developers, consultants, system integrators, end-users, and other stakeholders interested in ONVIF initiatives.', 'Youtube\thttps://www.youtube.com/channel/UCiZl79oCHegiIFka4DAuMyQ', '']",AI/IoT/Networking/Software & Platform,0,,http://www.onvif.org,"ONVIF is a leading industry forum promoting interoperability for IP-based security products. With a global membership of camera, video management, and access control companies, it supports 34,000+ profile-conformant products. Membership is open to manufacturers, software developers, consultants, system integrators, end-users, and other stakeholders interested in ONVIF initiatives.",https://www.youtube.com/channel/UCiZl79oCHegiIFka4DAuMyQ
https://www.secutech.com/26/en/exdetail.aspx?eid=3085,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t750', 'Brand\t', 'Other Represented：Eagle ENPAC (America)', 'Other Represented：Ecosafe (Europe)', '', 'Website\thttp://www.peoplelife168.com', 'Company Profile\tOur company provides you with the overall services you need in R&D, manufacturing, quality control and teaching for research institutions, universities, factories (pharmaceutical, food, biotechnology), and hospitals.', '▌Scientific instrument: iPRO®Bench-Top machine', '▌Safety equipment: gloves/masks/gas masks/anti-static lab coats', '▌Clean room supplies: Clean clothes, hats, shoes and mats', '▌Company business philosophy: professionalism, enthusiasm, performance, learning, innovation', 'Youtube\thttps://www.youtube.com/@peoplelife4487', '']",Active/Passive Fire Safety,750,Other Represented：Eagle ENPAC (America),http://www.peoplelife168.com,"Our company provides you with the overall services you need in R&D, manufacturing, quality control and teaching for research institutions, universities, factories (pharmaceutical, food, biotechnology), and hospitals.",https://www.youtube.com/@peoplelife4487
https://www.secutech.com/26/en/exdetail.aspx?eid=2937,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t837', 'Brand\t', 'Website\thttp://www.safe119.com.tw', 'Company Profile\t集團企業服務據點遍及全台北中南區域，服務全國二千多家企業客戶，其中包含一千多家工廠製造業，及百餘家上市櫃公司，現今全球已正式跨入ESG時代，有鑑於此，我們集團企業致力於尋找全球關於防災的ESG解決方案，幫助我們的客戶在符合消防法規的基本需求之上，同時也協助了客戶採取ESG優化措施，為客戶創造價值', 'Youtube\thttps://www.youtube.com/watch?v=cABOWsPLkEI', '']",Active/Passive Fire Safety,837,,http://www.safe119.com.tw,集團企業服務據點遍及全台北中南區域，服務全國二千多家企業客戶，其中包含一千多家工廠製造業，及百餘家上市櫃公司，現今全球已正式跨入ESG時代，有鑑於此，我們集團企業致力於尋找全球關於防災的ESG解決方案，幫助我們的客戶在符合消防法規的基本需求之上，同時也協助了客戶採取ESG優化措施，為客戶創造價值,https://www.youtube.com/watch?v=cABOWsPLkEI
https://www.secutech.com/26/en/exdetail.aspx?eid=3188,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t745', 'Brand\t', 'Website\thttp://https://www.delly.com.tw/zh-TW/page/contact-info.html', ""Company Profile\tPluswork International Company is a professional bag manufacturer that developed a trolley bag for firefighters in Taiwan in 2023. Since firefighters' equipment is heavy and consumes a lot of space, a roller bag for carrying used equipment after disaster relief or training can conserve strength. The roller bag is also the right size for carrying on the back when desired, providing a multifunctional design to meet the user's needs."", 'Youtube\thttps://www.delly.com.tw', '']",Disaster Prevention and Rescue,745,,http://https://www.delly.com.tw/zh-TW/page/contact-info.html,"Pluswork International Company is a professional bag manufacturer that developed a trolley bag for firefighters in Taiwan in 2023. Since firefighters' equipment is heavy and consumes a lot of space, a roller bag for carrying used equipment after disaster relief or training can conserve strength. The roller bag is also the right size for carrying on the back when desired, providing a multifunctional design to meet the user's needs.",https://www.delly.com.tw
