"image-container href","img-responsive src","exhibitor-name","directory-stand 2","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kurz%20thailand%20ltd.org-bf61e42e-81e4-4950-9c36-08d6e1aa4dfa.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d1215fb6-4032-4ddf-a0cd-d47edf2445dd/desktop-small/5cdc1c0c-9f9d-4b28-914d-ae93b617f887.png","KURZ (THAILAND) LTD.","2B05","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kurz%20thailand%20ltd.org-bf61e42e-81e4-4950-9c36-08d6e1aa4dfa.html","KURZ gives you everything from a single source: Designs, tools, machine technologies, coatings, sensors, backlighting options - simply everything related to smart and innovative surfaces. We even produce the varnish components for our decorative solutions in-house. That’s how you know that the quality of your embellishment is perfect down to the smallest detail. Our subsidiaries help you with everything you need.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kurz%20thailand%20ltd.org-bf61e42e-81e4-4950-9c36-08d6e1aa4dfa.html","Benz, BMW, Volvo","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Devices, Packaging, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kurz%20thailand%20ltd.org-bf61e42e-81e4-4950-9c36-08d6e1aa4dfa.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.luo%20yang%20heyi%20mold%20technology%20co%20ltd.org-12740b32-bca8-4b16-85c3-47f70935520b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ccc94e89-8805-468a-89ac-249740993504/desktop-small/a1600f8b-ca8a-4eb5-b86c-596f2f89be47.jpg","LUO YANG HEYI MOLD TECHNOLOGY CO., LTD.","1E13","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.luo%20yang%20heyi%20mold%20technology%20co%20ltd.org-12740b32-bca8-4b16-85c3-47f70935520b.html","we are mainly produce PVC extrusion moulds in China. we can provide our customers with high quality and good prices. we have professional team for design and after-service.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.luo%20yang%20heyi%20mold%20technology%20co%20ltd.org-12740b32-bca8-4b16-85c3-47f70935520b.html","HY","Categories","High Speed Steel Tools, Manufacturer (Brand Owner), Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.luo%20yang%20heyi%20mold%20technology%20co%20ltd.org-12740b32-bca8-4b16-85c3-47f70935520b.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.max%20value%20technology%20co%20ltd.org-87a12c98-9c5b-4740-bc6b-d591f0725dd4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-df176a48-c913-4aad-ae21-41b8434d51b4/desktop-small/c64d383f-f132-4ee8-a753-82e827d66ecc.png","MAX VALUE TECHNOLOGY CO., LTD.","2B25","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.max%20value%20technology%20co%20ltd.org-87a12c98-9c5b-4740-bc6b-d591f0725dd4.html","Distributor of metrology, material testing & inspection products, which are usually used in production line, laboratory and consulting or designing systems for automatic measurement or inspection. Most of the products we import from European countries are of high quality. As the long-term experience which has been involved to Industrial Group and the idea of continuous improvement has never stopped more than 30 years.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.max%20value%20technology%20co%20ltd.org-87a12c98-9c5b-4740-bc6b-d591f0725dd4.html","SYLVAC, TRIMOS, MARK-10, POMEAS, SMARTTECH 3D, BURSTER, WYLER, DEFELSKO, CHOTEN, DIATEST, ERNST","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive & Auto Parts, Mold & Die, Packaging, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.max%20value%20technology%20co%20ltd.org-87a12c98-9c5b-4740-bc6b-d591f0725dd4.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mbs%20best%20service%20co%20ltd.org-e7c7a7b9-d3cf-4b56-a52e-ea9953ad2c87.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-718daeca-287e-4b9e-9f1d-fa630fb75d37/desktop-small/b8b279cd-6659-40d9-b84e-16e7b5d93a67.png","MBS BEST SERVICE CO., LTD.","2C09","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mbs%20best%20service%20co%20ltd.org-e7c7a7b9-d3cf-4b56-a52e-ea9953ad2c87.html","MBS Best Service Co., Ltd. was established by executives with more than 30 years of hands-on experience in the CAD/CAM field. The company has been responsible for supporting the Cimatron software since 1993 and continues to do so to the present day, making it the company with the longest experience in providing Cimatron services in Thailand. MBS Best Service Co., Ltd.’s policy is shaped by management with a strong background in service, allowing them to thoroughly understand customers’ problems.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mbs%20best%20service%20co%20ltd.org-e7c7a7b9-d3cf-4b56-a52e-ea9953ad2c87.html","Cimatron, GibbsCam, Hexagon FTI, Hexagon Simufact, ZWCAD, FIKUS","Categories","OTHERS, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mbs%20best%20service%20co%20ltd.org-e7c7a7b9-d3cf-4b56-a52e-ea9953ad2c87.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mechatrol%20co%20ltd.org-38ae5dd6-4b53-446f-8ffe-ea0b60f4ae4e.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","MECHATROL CO., LTD.","1F29","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.megatech%20metalwork%20co%20ltd.org-21f820c6-d5d3-49cd-a573-3ddd9cd9e381.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d66bd3d9-d5f8-44ff-ad1f-c72c82e0bc83/desktop-small/493d0aae-b011-42af-b0a0-f76d6fa756d5.jpg","MEGATECH METALWORK CO., LTD.","2A42","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.megatech%20metalwork%20co%20ltd.org-21f820c6-d5d3-49cd-a573-3ddd9cd9e381.html","Megatech Metalwork have specialized in metalworking solution and increase productivity more than 15 years of experience being a distributor metalworking.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.megatech%20metalwork%20co%20ltd.org-21f820c6-d5d3-49cd-a573-3ddd9cd9e381.html","Taegutec, Tungaloy, Toolflo, NTK, Sloky, Lyreign","Categories","Cemented Carbide Tools, Ceramic, Cermet Tools, Cutting Tools, Diamond & CBN Tools, High Speed Steel Tools, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.megatech%20metalwork%20co%20ltd.org-21f820c6-d5d3-49cd-a573-3ddd9cd9e381.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.metro%20systems%20corporation%20public%20co%20ltd.org-09767a5c-53c5-4d68-a7bb-fd12f6def00f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-bd75822e-a4d3-484a-a77f-ec31ed3f6d1f/desktop-small/2f77475f-76bd-4bbe-8774-d21acc04fd6f.jpg","METRO SYSTEMS CORPORATION PUBLIC CO., LTD.","2B41","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.metro%20systems%20corporation%20public%20co%20ltd.org-09767a5c-53c5-4d68-a7bb-fd12f6def00f.html","METRO SYSTEMS CORPORATION PUBLIC CO., LTD. delivers advanced digital engineering and smart manufacturing solutions for modern industries. Our solutions cover CAD/CAM/CAE software, industrial 3D printing, 3D scanning, reverse engineering, IoT platforms, and smart factory technologies. We help businesses accelerate product development, improve manufacturing efficiency, reduce operational costs, and enable data-driven decision-making through integrated digital transformation solutions.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.metro%20systems%20corporation%20public%20co%20ltd.org-09767a5c-53c5-4d68-a7bb-fd12f6def00f.html","SOLIDWORKS, DraftSight, ULTIMAKER, SHINING 3D, The Superapp IoT","Categories","3D Data Solutions, 3D Design Services, 3D Design Software - Simulation, Rapid Prototyping Machines - Equipment, Rapid Prototyping Services, Rapid Tooling, Other Related Technologies, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.metro%20systems%20corporation%20public%20co%20ltd.org-09767a5c-53c5-4d68-a7bb-fd12f6def00f.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.mill%20master%20co%20ltd.org-7981c888-cd75-418a-b90a-833329099a76.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","MILL MASTER CO., LTD.","2B10","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ming%20chiang%20precision%20co%20ltd.org-8e3deba0-af25-446d-8b9f-3171e1d2947e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4b37cbce-dc81-4cb2-93ab-ad84567b1155/desktop-small/15bab742-a8b3-462b-b354-aa1b2e55b646.jpg","MING CHIANG PRECISION CO., LTD.","1F11","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ming%20chiang%20precision%20co%20ltd.org-8e3deba0-af25-446d-8b9f-3171e1d2947e.html","Ming Chiang Precision Co., Ltd. manufactures custom-metal Stamping parts, CNC Machined Components, tooling dies, and customized assemblies in industries such as electronics, automotive,medical and industrial supplies. We use steel, brass, aluminum, copper, or other materials as specified by the customer.","","","","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Devices, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ming%20chiang%20precision%20co%20ltd.org-8e3deba0-af25-446d-8b9f-3171e1d2947e.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.muller%20asia%20thailand%20co%20ltd.org-c3619f82-eeb6-4d12-8dc0-fc545a6d301c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-15d3e3c9-1480-477d-9f22-cd8c5755a662/desktop-small/c2b1e268-205f-4a7a-8954-4608e62691a7.jpg","MULLER ASIA (THAILAND) CO., LTD.","2Z02","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.muller%20asia%20thailand%20co%20ltd.org-c3619f82-eeb6-4d12-8dc0-fc545a6d301c.html","Manufacturer of Cutting and Grinding wheel with ISO 9001:2015 and Thailand Industrial Standard (TIS 1230-2537) certified. High quality cutting and grinding wheel are a combination Japan and German technology in the production process.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.muller%20asia%20thailand%20co%20ltd.org-c3619f82-eeb6-4d12-8dc0-fc545a6d301c.html","MULLER","Categories","OTHERS, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.muller%20asia%20thailand%20co%20ltd.org-c3619f82-eeb6-4d12-8dc0-fc545a6d301c.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.nobletec%20engineering%20co%20ltd.org-ed1bf863-62f4-4d31-bf57-e4764cc6ce51.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e1460634-2768-4273-bfaa-0443dd6d0d56/desktop-small/32b9930f-f4da-4cfa-b70c-6a62e4088bc2.jpg","NOBLETEC ENGINEERING CO., LTD.","2A32","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.nobletec%20engineering%20co%20ltd.org-ed1bf863-62f4-4d31-bf57-e4764cc6ce51.html","We are the distributor of Speed Tiger, Y.T., Magafor, UFS, IZAR, Chain Headway, Harlingen, CPT, ASIMETO, Permabond,  Jakura, and Bay Union.
We sell End-mills, Drills, Spiral flutes, Countersink, Thread milling, Holder, Measuring tools, Adhesive, and Grinding machines and we also have a precision Turning and Grinding department.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.nobletec%20engineering%20co%20ltd.org-ed1bf863-62f4-4d31-bf57-e4764cc6ce51.html","Speed Tiger, Y.T., Magafor, UFS, IZAR, Chain Headway, Harlingen, CPT, ASIMETO, Permabond, Jakura, Bay union","Categories","Grinding Machine, Micrometer, Vernier Caliper, Cemented Carbide Tools, Cutting Tools, Diamond & CBN Tools, High Speed Steel Tools, Machine Components, Tools Holders, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.nobletec%20engineering%20co%20ltd.org-ed1bf863-62f4-4d31-bf57-e4764cc6ce51.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.oh-sung%20tech%20co%20ltd.org-77190b00-df3a-445b-8732-750f5be3e6d7.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0285d805-1c4f-4e65-8e81-baf849fee198/desktop-small/714021c5-b3fe-470b-b6e0-57d0e5793526.png","OH-SUNG TECH CO., LTD.","1F09","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.oh-sung%20tech%20co%20ltd.org-77190b00-df3a-445b-8732-750f5be3e6d7.html","Osung Tech manufactures and sells large die casting, hot stamping, cylinder block mold-related molds and zinc flakes.
 - Based on this, 4000-ton rear housing and 6000-ton rear housing mold manufacturing technology are being applied, and Tesla Giga press molds and molds are being delivered. Hyundai Hypercasting 8000 tons of business is underway.
 - It also has large die-casting mold manufacturing technology with patented technology for cooling channel configurations such as self-flow analysis, solidification analysis, and heterojunction.
 - Oseong Tech's Ulsan plant produces zinc flakes that ar","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.oh-sung%20tech%20co%20ltd.org-77190b00-df3a-445b-8732-750f5be3e6d7.html","OSUS-ZF, OSUS-SZF, OSUS-LZF, HotStampingMold, CylinderBlockMold, DieCasting","Categories","Die Set, Die-casting Molds, Pressure Casting Molds, Mold Design, OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.oh-sung%20tech%20co%20ltd.org-77190b00-df3a-445b-8732-750f5be3e6d7.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rabbit%20pro%20industries%20co%20ltd.org-a5f76d91-c073-4c0f-a871-35818f7bc7bb.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a75f5110-58cb-4ddc-8164-81246d1891ac/desktop-small/ab775448-40a3-4762-bbb3-2d22b0555f2a.png","RABBIT PRO INDUSTRIES CO., LTD.","1F28","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rabbit%20pro%20industries%20co%20ltd.org-a5f76d91-c073-4c0f-a871-35818f7bc7bb.html","Rabbit Pro provides industrial 3D printing solutions from design to production, helping manufacturers reduce lead time, lower costs, and produce functional parts.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rabbit%20pro%20industries%20co%20ltd.org-a5f76d91-c073-4c0f-a871-35818f7bc7bb.html","Rabbit Pro Service(Prototype, 3D Printing, 3D Scan, 3D Design), 3D Printer&Materials","Categories","Injection, Mold Base, CAD/CAM/CAE Software, Mold Design, Rapid Prototyping and Tooling, Metal 3D Printing, Resin 3D Printing, 3D Design Services, Rapid Prototyping Services, Rapid Tooling, Other Related Technologies, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Automotive & Auto Parts, Electrical & Electronics, Medical Devices, Mold & Die, Packaging, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rabbit%20pro%20industries%20co%20ltd.org-a5f76d91-c073-4c0f-a871-35818f7bc7bb.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7d5ea9f7-0a65-45cf-ae67-22629da7423f/desktop-small/d53546fc-4300-4453-bcef-b93e16911fdc.jpg","RX BITEC","RX06","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","RX BITEC is ASEAN's leading exhibition organizer. We are a member of RX, the world’s leading events organizer who creates high profile, targeted industry events where buyers and suppliers come together to do business. Our global portfolio includes over 350 events serving 41 industries in 25 countries. In Thailand, we organize 12 strong brands of international exhibitions and conferences.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html","InterMold","Categories","Drilling Machine, Die and Mold Steel, Cutting Tools, OEM/Subcontrator, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.rx%20bitec.org-ad0101d5-0e2c-44ee-ad01-5f44a59f7d96.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.san%20engineering%20and%20supply%20co%20ltd%20branch%2000001.org-7121daa0-95ed-449d-9c2a-2894a72d1e9f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-62be3d22-0beb-45e6-8930-040835346e1f/desktop-small/b68430ef-0e6b-4ee7-9332-cef1811ce149.png","SAN ENGINEERING AND SUPPLY CO., LTD. (BRANCH 00001)","2C25","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.san%20engineering%20and%20supply%20co%20ltd%20branch%2000001.org-7121daa0-95ed-449d-9c2a-2894a72d1e9f.html","บริษัทแซนเอ็นจิเนียริ่ง แอนด์ ซัพพลาย จำกัด  ผู้ผลิตและลับคมเครื่องมืดตัด (Cutting Tools) ที่ทำมาจาก PCD,Carbide,Hss รวมไปถึงเครื่องมืดที่ต้องการความเที่ยงตรงสูง (High Precision) สำหรับใช้ในกระบวนการผลิตเพื่อรับรองอุตสาหกรรมผลิตชิ้นส่วนอิเล็กทรอนิกส์ ชิ้นส่วนยานยนต์ ชิ้นส่วน Aerospace 
บริษัทเราให้บริการหลายด้าน  เช่น งานออกแบบคมตัด (Design) งานสร้างคมตัด (Manufacture) งานลับคมตัด (Regrind) งานดัดแปลงคมตัด (Modify) เพื่อตอบสนองความต้องการของลูกค้า และยังมีทีมงานที่มากประสบการณ์คอยให้คำปรึกษา","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.san%20engineering%20and%20supply%20co%20ltd%20branch%2000001.org-7121daa0-95ed-449d-9c2a-2894a72d1e9f.html","San","Categories","Cutting Tools, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Jewelry & Watches, Job Shop, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.san%20engineering%20and%20supply%20co%20ltd%20branch%2000001.org-7121daa0-95ed-449d-9c2a-2894a72d1e9f.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.scanners%20cnc%20co%20ltd.org-82d07024-a500-4bdd-989c-eb4478c15a4b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9b2a932e-746b-4388-ab2f-ef4acdf44d37/desktop-small/b928d57a-4176-4d92-b2c5-4dcfbd680e74.jpg","SCANNERS CNC CO., LTD.","2Z03","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.scanners%20cnc%20co%20ltd.org-82d07024-a500-4bdd-989c-eb4478c15a4b.html","Established in 2002, 3D Scanners (Thailand) provides total 3D scanning and engineering software solutions. We serve clients across industries like Automotive, Mold & Die, and Medical in Metrology, Inspection, and Reverse Engineering. With a dedicated 3D scanning service team and engineers holding over 10 years of experience, we ensure real-world expertise and premium before/after-sales support. Today, we are Thailand’s 3D Specialist distributing world-class brands like Artec 3D, Scantech, Shining 3D, Creality, and Geomagic.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.scanners%20cnc%20co%20ltd.org-82d07024-a500-4bdd-989c-eb4478c15a4b.html","Scantech, Shining 3D, Artec3D, Creality, Autodesk, NCG CAM, QuickSurface","Categories","CAD/CAM/CAE Software, 3D Design Software - Simulation, OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive & Auto Parts, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.scanners%20cnc%20co%20ltd.org-82d07024-a500-4bdd-989c-eb4478c15a4b.html"
