"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","text-left","pps-tags","pps-tags href","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20new%20sino%20industrial%20co%20ltd.org-adc4e43e-1b9f-4d04-b902-a4e4dfc0d2e3.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN NEW SINO INDUSTRIAL CO., LTD.","","","","","","0B26","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20protechnic%20electric%20co%20ltd.org-af94979f-4ff3-4bc5-9270-fdf16237f302.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-eab86173-0dbd-4b4c-8062-6fbaa6fd2801/desktop-small/a32ffb95-8024-4908-80ef-c2eaf36e639f.jpeg","DONGGUAN PROTECHNIC ELECTRIC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20protechnic%20electric%20co%20ltd.org-af94979f-4ff3-4bc5-9270-fdf16237f302.html","More than 20 years DC fan manufacturing experience.
Saving the earth and facilitate your life.
Professional IP Fan research and development.

2 factorys in Dongguan and Wujiang.
Customers inclouds worldwide famous company.","Categories","OTHERS, Manufacturer (Brand Owner), Automotive Electronics, Industrial Automation, Machine Building, Personal Computer Peripheral","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20protechnic%20electric%20co%20ltd.org-af94979f-4ff3-4bc5-9270-fdf16237f302.html","0B34","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20ruiheng%20huatai%20electronics%20co%20ltd.org-b4db9eca-a71b-42b5-8b02-b3820a229aca.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a22477b5-e40d-4598-adad-a5f024fb1524/desktop-small/bc703e46-6eb4-4b8e-a714-4a13d3caa81f.png","DONGGUAN RUIHENG HUATAI ELECTRONICS CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20ruiheng%20huatai%20electronics%20co%20ltd.org-b4db9eca-a71b-42b5-8b02-b3820a229aca.html","东莞市瑞恒华泰电子有限公司成立于2018年，位于东莞市寮步镇向西村工业区。专注于电子行业智能制造，是一家以研发、生产、销售和服务为一体的自动化设备制造商。随着市场的需求，公司不断引进国外先进的技术与产品。企业规模也随之扩大，公司将逐步实施品牌化战略方针，以更高的标准和更完善的服务提高公司在市场竞争力。公司规模：现有固定资产3000多，6000多平方米独栋广房，现有员工40多人，其中研发团队15人，销售代表10人，财务2人，售后服务5人，软件工程2人等主营产品：SMT清洗设备、CLEANHERO环保水基型清洗剂、SMT分板机。分公司：越南海防、江苏昆山、湖北武汉","Categories","Clean/ESD Protection Products, AOI Inspection Equipment, Manufacturer (Brand Owner), PCB Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20ruiheng%20huatai%20electronics%20co%20ltd.org-b4db9eca-a71b-42b5-8b02-b3820a229aca.html","0D46","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20ruiheng%20huatai%20electronics%20co%20ltd.org-b4db9eca-a71b-42b5-8b02-b3820a229aca.html","分板机，钢网清洗机，夹具清洗机，清洗剂"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20super%20automation%20equipment%20technology%20co%20ltd.org-01d8aca5-ccdc-4ceb-980b-434f22e59503.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-746f5f34-48ad-45d1-942e-f7554fc7bdab/desktop-small/28807cc8-5ed7-4790-a498-79d879e4e28e.png","DONGGUAN SUPER AUTOMATION EQUIPMENT TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20super%20automation%20equipment%20technology%20co%20ltd.org-01d8aca5-ccdc-4ceb-980b-434f22e59503.html","We independently develop and manufacture the following equipment:
CR-02L Fully Automatic Single-End Terminal Crimping & Tinning Machine,
CR-06L Fully Automatic Single-End Tinning & Housing Inserting Machine (for long & short wires),
CR-08 Fully Automatic Flat Cable Double-End Terminal Crimping Machine,
CR-08Q Fully Automatic Multi-Function Double-End Terminal Crimping & Tinning Machine,
CR-10LZ Fully Automatic Single-End Housing Inserting Machine,
CR-13Z Fully Automatic Double-End Terminal Crimping, Housing Inserting & Tinning Machine,
Fully Automatic XT60 Soldering Machine,","Categories","OTHERS, Manufacturer (Brand Owner), Industrial Automation","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20super%20automation%20equipment%20technology%20co%20ltd.org-01d8aca5-ccdc-4ceb-980b-434f22e59503.html","0B39","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20super%20automation%20equipment%20technology%20co%20ltd.org-01d8aca5-ccdc-4ceb-980b-434f22e59503.html","DONGGUAN SUPER AUTOMATION"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20terchy%20test%20equipment%20co%20ltd.org-82894df5-72f1-4662-82d2-4dc373845b2b.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN TERCHY TEST EQUIPMENT CO., LTD.","","","","","","0B21","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20uluo%20electronic%20co%20ltd.org-ff638749-a45b-4bf2-bf3b-c1d9d0b3d0fb.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN ULUO ELECTRONIC CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20uluo%20electronic%20co%20ltd.org-ff638749-a45b-4bf2-bf3b-c1d9d0b3d0fb.html","Based in DONGGUAN ULUO ELECTRONIC CO., LTD. is a professional maker of soldering tools and fume purifiers. We deliver reliable, high-quality products with competitive prices. With strong technical support, we provide tailored services for clients worldwide. We look forward to building long-term partnerships with you.","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive Electronics, Industrial Automation, Medical Devices","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20uluo%20electronic%20co%20ltd.org-ff638749-a45b-4bf2-bf3b-c1d9d0b3d0fb.html","0A12","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20uluo%20electronic%20co%20ltd.org-ff638749-a45b-4bf2-bf3b-c1d9d0b3d0fb.html","ULUO"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wangmin%20optical%20instrument%20co%20ltd.org-5de05e99-105f-420a-9183-5aa251f82001.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-903c599a-3b18-4677-be27-3cc00534d00e/desktop-small/2fcc8bed-6e3d-46f2-8fea-2814032e7da1.png","DONGGUAN WANGMIN OPTICAL INSTRUMENT CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wangmin%20optical%20instrument%20co%20ltd.org-5de05e99-105f-420a-9183-5aa251f82001.html","Dongguan Wangmin Optical Instrument Co., Ltd. is a high-tech enterprise integrating R&D, production and sales. Its main products include fully automatic AI image measurement instruments, aerial photography measurement instruments, one-click flash measurement instruments and other testing equipment, which are widely used in the industries of hardware, molds, electronics and plastics. The company is committed to providing customers with one-stop detection solutions for size measurement, geometric tolerance and appearance defects.","Categories","AOI Inspection Equipment, Inspection Equipment, Machine Vision/CCD Cameras, Measurement Equipment, Non Destructive Inspection Equipment, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Medical Devices, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wangmin%20optical%20instrument%20co%20ltd.org-5de05e99-105f-420a-9183-5aa251f82001.html","0E40","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wangmin%20optical%20instrument%20co%20ltd.org-5de05e99-105f-420a-9183-5aa251f82001.html","WM-3D"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wordop%20automation%20technology%20co%20ltd.org-93395c1d-0ed3-4254-8312-e4f0cc417894.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b9f37068-2901-4dd9-8fa0-20d7135470c5/desktop-small/1f023ec4-ccd1-42d2-b5b0-fa0e52f83f46.png","DONGGUAN WORDOP AUTOMATION TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wordop%20automation%20technology%20co%20ltd.org-93395c1d-0ed3-4254-8312-e4f0cc417894.html","Founded in 2014, Wordop has grown into a top-tier company in China's machine vision lighting industry. 

With a team of over 300 employees, we hold 14 invention patents, 43 utility model patents, and 15 software copyrights. 
Headquartered in Dongguan, we have five subsidiaries across China—in Suzhou, Chengdu, Xiamen, Ningbo, and Beijing—as well as a branch office in Ningde.","Categories","Machine Vision/CCD Cameras, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Industrial Automation","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wordop%20automation%20technology%20co%20ltd.org-93395c1d-0ed3-4254-8312-e4f0cc417894.html","0A18","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20wordop%20automation%20technology%20co%20ltd.org-93395c1d-0ed3-4254-8312-e4f0cc417894.html","WORDOP"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20yulian%20trade%20co%20ltd.org-fdf4b855-3a30-4162-a324-572ae3f002fd.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN YULIAN TRADE CO., LTD.","","","","","","0D34","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20zhan%20rong%20electronics%20mechanical%20co%20ltd.org-144a1d4e-ea63-4860-b5c2-8e3e1443a227.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3f409ed7-eee5-435a-b497-7c93d60446e0/desktop-small/2e81f103-c121-414b-9b68-5b9ae0de7c21.png","DONGGUAN ZHAN RONG ELECTRONICS MECHANICAL CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20zhan%20rong%20electronics%20mechanical%20co%20ltd.org-144a1d4e-ea63-4860-b5c2-8e3e1443a227.html","Zhanrong Electronic Mechanical specializes in the research and development of non - standard 
automation equipment. It has successfully developed and manufactured a variety of automation
equipment, such as automatic production lines, special - shaped component insertion machines,
 automatic crystal heat sink locking machines, automatic crystal magnetic ring sleeving and heat
 sink locking machines, Y - capacitor magnetic ring sleeving machines, resistor casing threading 
machines, in - line PCB board component lead bending and twisting machines, in - line PC 
board brushing machines, automatic","Categories","Factory/Facility Equipment, Manufacturer (Brand Owner), Aerospace, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, PCB Manufacturing, Personal Computer Peripheral","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20zhan%20rong%20electronics%20mechanical%20co%20ltd.org-144a1d4e-ea63-4860-b5c2-8e3e1443a227.html","0A33","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20zhan%20rong%20electronics%20mechanical%20co%20ltd.org-144a1d4e-ea63-4860-b5c2-8e3e1443a227.html","Haier, Chicony, AOC, Delta, Megmeet"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dtds%20technology%20pte%20ltd.org-f8a3fd34-f98a-47cf-af20-1e6f05e65951.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-45e058c6-5675-4d9e-8989-9f5804f2dffa/desktop-small/2d9be29a-35ec-4ef5-9f1a-78ebfde627e7.png","DTDS TECHNOLOGY PTE LTD","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dtds%20technology%20pte%20ltd.org-f8a3fd34-f98a-47cf-af20-1e6f05e65951.html","Incorporated in 2001 and headquartered in Singapore, DTDS specializes in the Design and
Development of end-to-end solutions to support the key segments of the Electronics
Manufacturing Services Industry. Leading Distributor of Electronics Components with Strong In-house Design and Technical Capabilities that are valued by both Customers and Suppliers.","Categories","PCBs (Rigid/Flexible/Multi-layered), Connector & Cable, Materials for Mounted Circuit, Sensor & Switches, SMDs (Capacitor/Diode/Resister/Transistor/IC/etc.), Power Supplies, IC, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Optical Instrument, Medical Devices","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dtds%20technology%20pte%20ltd.org-f8a3fd34-f98a-47cf-af20-1e6f05e65951.html","0D15","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dtds%20technology%20pte%20ltd.org-f8a3fd34-f98a-47cf-af20-1e6f05e65951.html","Renesas, MPS, Isabellenhuette, SMC"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.edacpower%20electronics%20pte%20ltd.org-81260128-dea0-4ac7-aea2-033872fe7f44.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-302ef59c-0a9d-47c0-a83e-658071852cb6/desktop-small/3eeca9cb-c501-4b64-8841-f8b21e993384.png","EDACPOWER ELECTRONICS PTE LTD","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.edacpower%20electronics%20pte%20ltd.org-81260128-dea0-4ac7-aea2-033872fe7f44.html","Our product range includes AC/DC and DC/DC switching power adapters and switch mode power supplies, programmable AC-DC, AC-AC and DC electronic loads, automated testing equipment, and Burn-in Chamber.","Categories","Factory/Facility Equipment, Analysis Equipment/Software, Inspection Equipment, Measurement Equipment, Non Destructive Inspection Equipment, Reliability/Evaluation Inspection Equipment, Testers, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive Electronics, Industrial Automation, Medical Devices, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.edacpower%20electronics%20pte%20ltd.org-81260128-dea0-4ac7-aea2-033872fe7f44.html","0D30","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.edacpower%20electronics%20pte%20ltd.org-81260128-dea0-4ac7-aea2-033872fe7f44.html","Action Power, APM, Komeg, Magna-Power, Neware, NGI, Tong Hui, ATIS"
