"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href","main-stand-holder-name-prefix","main-stand-holder-name","main-stand-holder-name href"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fcc0c591-8e52-4a4c-94da-692db86d558f/desktop-small/5442fe15-d0d3-40d3-ab77-261226ef02af.jpg","I-OTA 合同会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","新しい製品を立ち上げたい。
試作を進めたい。
しかし「どこへ相談すればよいかわからない」「加工や電子など複数分野が絡み、社内だけでは進めきれない」——そんな課題に対して、I-OTAは大田区を中心とした製造ネットワークとして伴走します。

I-OTAは、構想段階から設計・試作・加工・組立・量産までを連携で支える共創型の製造パートナーです。切削加工、板金、溶接、樹脂、表面処理、電子回路、基板、センサーなど幅広い分野の企業が連携し、案件ごとに最適なチームを構築。単工程だけでなく、複数工程をまたぐ難易度の高い案件にも柔軟に対応しています。

「図面がまだ固まっていない」「試作品をまず形にしたい」「小ロットで検証したい」といった上流段階から相談できることも特徴です。製造現場で培われた知見と、クラウドを活用したDX連携を組み合わせることで、情報共有や進行管理を効率化。試作から製品化まで、スピードと柔軟性を両立したものづくりを支援します。

大田区発のネットワークとして、実行力のある仲間企業とともに、“つくれない理由”を一緒に解決していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","プラッとものづくり","Categories","Digital Transformation Platform, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.i-ota%20%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-4ef31c79-d019-49e4-aeb4-a4322a512b9a.html","Stand shared with","株式会社 テクノア","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-65bcb090-5e86-41f4-86a4-b95c52fe36a1.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8570a302-4a47-434a-9844-38a5e38ccc53/desktop-small/cebf7f21-e65b-42a5-b0e6-fcc562b18855.jpg","株式会社 IoTBank","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","当社は2019年4月に、IoTソリューションの企画・開発を行う会社として設立しました。「IoTの力で人々を笑顔に」を企業理念とし、IoTソリューションの提供を通じてお客様の「売上増加」「コスト削減」「利便性向上」に貢献してきました。主な提供サービスとしては、モノやヒトの位置をピタッと表示できる「Geopita（ジオピタ）」、いつでもどこでも子供を見守るGPS「まもサーチ」、飲食店や公共施設などの空気環境を見える化する「まもセンサーAir」等があります。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","Geopita, LitCare","Categories","Logistics Digital Transformation Solution, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20iotbank.org-d6f61ade-8033-4bb0-862a-21c9da4e6fbd.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AB%E3%83%A0%E3%82%B9%E3%83%A9%E3%83%9C.org-3c7aa1ce-9db6-47cf-8bbe-9db895410d62.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f3135301-6923-4539-8f32-26b8ad68bfb9/desktop-small/fe536d9b-9d54-4d26-8aec-189a110f542d.png","株式会社アイカムス・ラボ","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AB%E3%83%A0%E3%82%B9%E3%83%A9%E3%83%9C.org-3c7aa1ce-9db6-47cf-8bbe-9db895410d62.html","マイクロアクチュエーターをコア技術に４つの事業を展開しております。
・アクチュエーター事業
・医療機器事業
・ライフサイエンス事業
・自社製品事業
自社製品の製造・販売以外に、OEMや受託開発など対応しております。","","","","","","","Stand shared with","センチュリーイノヴェーション株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-3bcf5bf8-a5b1-4d4d-96cc-65566bacf87c.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-ef4fdf6c-1145-421e-881c-a7f8da208ac9/desktop-small/0181efb1-e3c1-4636-8510-1bd8c486cf7a.png","iCAD 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","当社の製品、iCADは、独自のCADカーネル技術を追究することで高速処理性能を持ち、300万部品の大規模な機械装置においても0.2秒で処理することが可能となります。iCADにより、「設計情報を活用したデジタル立会い」と「メカ・電気・制御の融合設計」が可能となり、開発リードタイムの短縮と品質向上を図ることができます。​iCADは全て社内で開発する唯一の国産3次元CADです。自動車や家電、精密機械、半導体、重工など幅広い業界で8,000社以上のお客様に利用いただいています。超高速レスポンスを代表とした独自技術で、iCADは今後も日本の製造業の発展に日本のソフトウェアで貢献していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","Fujitsu","Categories","CAD/CAM, CAE, PLM/PDM/BOM, 3D Data Utilisation, Production Preparation/Verification, Digital Transformation Platform, Tokyo, Osaka, Fukuoka","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-625b34de-431b-46a5-8147-cf4cdb4c15ce/desktop-small/b838a622-0762-4747-82b4-603350487b8c.png","iCAD 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","当社の製品、iCADは、独自のCADカーネル技術を追究することで高速処理性能を持ち、300万部品の大規模な機械装置においても0.2秒で処理することが可能となります。iCADにより、「設計情報を活用したデジタル立会い」と「メカ・電気・制御の融合設計」が可能となり、開発リードタイムの短縮と品質向上を図ることができます。​iCADは全て社内で開発する唯一の国産3次元CADです。自動車や家電、精密機械、半導体、重工など幅広い業界で8,000社以上のお客様に利用いただいています。超高速レスポンスを代表とした独自技術で、iCADは今後も日本の製造業の発展に日本のソフトウェアで貢献していきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","FUJITSU","Categories","CAD/CAM, CAE, PLM/PDM/BOM, 3D Data Utilisation, VR/AR/MR, Production Preparation/Verification, IT Asset Management, Design Workload Reduction, Automation Products/Technology, Factory Automation & Control Systems, Equipment Management Systems, Predictive Maintenance/Maintenance DX, Tokyo, Aichi, Osaka, Fukuoka","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.icad%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-9bc4637a-f924-433f-aae1-f765a8ab7e42.html","Stand shared with","iCAD 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-2459e9a0-4722-470c-ba74-8157a489d7f6.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d8e61797-ffac-458c-9c3c-cfa4218051a3/desktop-small/5eb922c5-d8c3-417f-a004-339ffcd6f685.png","株式会社アイキューブデジタル","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","生産現場の自動化・最適化を実現する”デジタルシステムインテクレーター”
アイキューブデジタルは、2020年7月に安川電機と、IoTやAIなどのデジタルソリューションを展開しているYEデジタルが共同で出資して設立したジョイントベンチャーです。
工場設備のIoT化とAI分析を活用した、弊社だからできる包括的な製品ラインナップを用意し、次世代のものづくりの実現をご支援いたします。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","Y's-SF Scheduler, Y's-SF Premium","Categories","Smart Factory Solution, Tokyo, Hyogo, Fukuoka","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB.org-18cb1132-d6f2-4e91-8ce3-fc659f109b5b.html","Stand shared with","アスプローバ 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-9956d3ef-9120-4b24-8ef3-9ccc3c6459ce.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2223176f-ea6d-46c4-bbb4-ddadb9f2408a/desktop-small/18c9b504-afaa-4da5-b95d-0b301c218f10.png","株式会社 アイサイト","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","●ドキュメントソリューション：
D-QUICKシリーズは、業務で使用している図面や文書を一元管理し、共有・活用できる一気通貫ソリューションサービスです。
各製品が連携する事により、紙図面や紙文書の電子化から、図面・文書管理システムへの登録、保管、そして出図／配布までをトータルでサポートいたします。 
●ヘルスケアソリューション：
フィットネスクラブやスポーツジム、スイミングスクール、公共運動施設等への導入実績の高さを誇るトータルクラブマネジメントシステムです。
24時間ジム、ヨガスタジオ、パーソナルジム、シニアフィットネス、メディカルフィットネスなど、全国の様々な形態の運動施設で、ご利用いただいております。 
●ソリューション：
「組合国保管理システム」と「労災保険管理システム」は、組合員情報から月々の保険料等の計算を行い調定・還付・請求・入金・未納管理が行えるシステムです。
●人事ソリューション：LISACO®（リサコ）は、クラウドタイプの行動特性分析ツールです。60項目の質問への回答から、個人の行動特性を分析し、
 本人への行動特性のフィードバックや自己啓発のアドバイスを行うだけではなく、本人と部下の行動特性に基づき指導の際の個別アドバイスも行います。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","D-QUICK7, D-QUICK Cloud, D-QUICK Entry, D-QUICK Print, D-QUICK WEB, LISACO","Categories","Drawing/Document Management Systems, AI Agent, Tokyo, Osaka, Hiroshima, Ehime","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%88.org-9dc33506-ee8d-4941-80e1-16d756490709.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%B6%E3%83%83%E3%82%AF.org-515d2484-b1f9-4b67-8f6b-4f90a0e794c5.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5b85ccae-1153-4206-a2b5-06f0a40da2c9/desktop-small/d870b8b7-afc1-4c05-abbd-9874461c6fb3.png","株式会社アイザック","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%B6%E3%83%83%E3%82%AF.org-515d2484-b1f9-4b67-8f6b-4f90a0e794c5.html","企業理念：ものづくりを未来へ紡ぎ、技術力で挑戦する。



・鈑金加工（鉄・SUS・ｱﾙﾐ・銅・ﾊｽﾃﾛｲ・ﾁﾀﾝ他t0.8～t6の板を曲げ・溶接・組み立て）

幅：手に乗るサイズ～W5000×H2000程度（繋ぎ含む）

・架台・筐体・製罐（鉄・SUS・ｱﾙﾐのｱﾝｸﾞﾙ・ﾁｬﾝﾈﾙ・角P・Ｈ鋼 他t6～ 穴開け・溶接・組み立て）

幅 ：～Ｗ10000×Ｈ6000迄　
重さ：t2.8ホイスト10基あり　10ｔ車に乗る程度

・設計（CAD/CAM) 2次元・3次元ソフト有　実績（防衛省関連試作設計・軽量化・製作迄）
・2次処理（機械加工・塗装・ﾒｯｷ）：協力会社多数あり
・運搬：2ｔロング・1.5ｔ自社所有
・製作実績：半導体製造装置関連・医療機器・工作機械・防衛省関連・食品関連他多数","","","","Categories","Pressing, Sheet Metal, Laser Processing, Joining/Welding/Cutting, Prototype Production, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A2%E3%82%A4%E3%82%B6%E3%83%83%E3%82%AF.org-515d2484-b1f9-4b67-8f6b-4f90a0e794c5.html","Stand shared with","公益財団法人 東京都中小企業振興公社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-89ca281b-0f25-43b2-8e80-7b7869b0db0f.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B7%E3%82%A4%E3%82%A8%E3%82%B9.org-9a392bbc-b51a-42f7-9151-556f70e7ad4c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-6ab1f33b-ba82-433b-a220-20fcece2d9d4/desktop-small/aa4c3b10-e1f6-4395-b055-24e4c297132f.png","株式会社 アイ・シイ・エス","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B7%E3%82%A4%E3%82%A8%E3%82%B9.org-9a392bbc-b51a-42f7-9151-556f70e7ad4c.html","■　真空・雰囲気熱処理加工
■　ろう付け加工
■　コーティング加工
■　溶射加工","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B7%E3%82%A4%E3%82%A8%E3%82%B9.org-9a392bbc-b51a-42f7-9151-556f70e7ad4c.html","Hi-Coat Σ, Hi-Coat δ, HiCoa- γ","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B7%E3%83%BC%E3%82%A8%E3%82%B9.org-5a811416-d86e-4e81-923a-44754f3f2ba9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d21a5a37-85d6-4782-b076-bae9bc6f2e80/desktop-small/68ba9ede-64f4-4241-bcd3-01ddd636d25b.png","株式会社 アイ・シー・エス","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B7%E3%83%BC%E3%82%A8%E3%82%B9.org-5a811416-d86e-4e81-923a-44754f3f2ba9.html","1978年創立以来、主に組込、計測・制御、モニタリングなど、お客様の製品価値を高めるソフトウェア開発で多くの実績を残してきました。
さらに製造業のお客様へ設計・製造業務の自動化、合理化、効率化に繋がる様々なソリューションを展開します。

① 産業・建設機械組込ソリューション
アイ・シー・エスの組込ソフトウェアは、航空宇宙、鉄道、自動車、ロボットなど
あらゆる機器・機械の高精度な制御と、安心・安全な運転を実現します。
② 自動試験・検査ソリューション
様々な産業用途の試験装置や検査の自動化を実現するシステムです。
③ 設計・製造・情報ソリューション
長年の開発実績と豊富なソリューションで
製品の設計・開発、製造・検査・出荷までをトータルサポートいたします。
④ 社会システムソリューション
インフラシステムの24時間モニタリングを可能にし、ニーズに応じた最適なソリューションを提供します。福祉・介護分野や、環境にもICTを通じたサポートを進めています。
⑤ 搬送システムソリューション
止まることのない工場や倉庫、病院において高い効率と信頼性の高い制御システムを提供します。

また、5つのソリューションの他にも『システム保守サービス』も行っています。
システム操作のQ&A、障害対応、運用支援やインフラ基盤の保守運用等の支援サービスを通して、円滑なシステム稼動を実現します。","","","","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.aice%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-47f8a37a-a472-4955-a44c-9e18877a7149.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","AICE株式会社","","","","","","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e9ff1b68-51f4-4fa3-9230-df9c06976d20/desktop-small/64651c96-e4ea-4025-aeb4-c0091e7480f4.png","株式会社 アイスマイリー","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","AI・人工知能のポータルメディア運営。

AIプロダクトの導入支援・プロモーション支援 DX推進のコンサルティングをしております。主に、ChatGPTやAIエージェント、生成AI、最新のDX事例・プロダクト情報をご紹介し、画像認識、需要予測、音声認識、感情認識、OCR、チャットボットなど、AIの技術は多岐にわたります。 多くの導入事例や活用事例を参考に、自社に最適なAIプロダクトを紹介する国内最大級のポータルメディアを運営しています。 ※お急ぎの方はお電話下さいませ 電話番号：03-6452-4750","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","AIsmiley","Categories","AI Agent, Generative AI, Demand Forecasting, Inventory Optimization, AI-OCR, Knowledge Search, RPA, Business Process Automation, Other AI Solutions, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC.org-9a8215ca-99bf-409b-b2c2-49d45bce9723.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%84%9B%E7%9F%A5%E3%83%9B%E3%82%A4%E3%82%B9%E3%83%88%E5%B7%A5%E6%A5%AD%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-061aadff-7ece-4519-adab-c8c4f6d45904.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-db481166-d4fc-4eeb-8067-eb622249fcec/desktop-small/76f63375-f07d-43e3-8462-5a302ce2d1c6.png","愛知ホイスト工業 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%84%9B%E7%9F%A5%E3%83%9B%E3%82%A4%E3%82%B9%E3%83%88%E5%B7%A5%E6%A5%AD%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-061aadff-7ece-4519-adab-c8c4f6d45904.html","当社は、名古屋市熱田区に本社機能を置き、飛島工場、大府工場の2拠点で製作を行う創業50年以上の天井クレーンに特化した事業を展開しております。 お客様第一主義主義を掲げ①業界トップの短納期②天井クレーンの有効活用による生産性向上の提案力③メンテナンス、修理　アフターサービスにおける技術力　を培い天井クレーンで全体最適な工場内物流をトータルマネージメントし、工場停止ゼロを目指す事で、世界のものづくりをホイストアップする会社を目指しております。","","","","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E6%84%9B%E7%9F%A5%E3%83%AC%E3%82%B8%E3%83%B3.org-3c8ec51b-c582-4d27-b246-0127efbc30d1.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-67a82b2f-1097-4fbc-9fad-5e7116c9af2e/desktop-small/cc70adf2-98e9-4607-a553-4cf26f76aebb.jpg","株式会社 愛知レジン","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E6%84%9B%E7%9F%A5%E3%83%AC%E3%82%B8%E3%83%B3.org-3c8ec51b-c582-4d27-b246-0127efbc30d1.html","古い工場や公共施設・個人宅の駐車場まで規模感や場所問わず多様な現場工事に対応しております。新築から改修まで幅広く請け負っており、用途別に用意されている床専用の塗料を塗装しています。塗料の効果を発揮するためには丁寧な下地処理と正確な技術が大切です。経験豊富な職人が現場の状況を見極めて、早くて綺麗な仕上がりを目指して施工いたしますのでお任せください。","","","","","","","","",""
