"card-image href","logourl src","card-title","card-title 3","ExhList_Desc","info-item 2","info-item 3","info-item 4","info-item 5","info-item 6","info-item 7","info-item 8","info-item 9","info-item 10"
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486012/wealth-top-industrial-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260309420260721143936337Company.jpg","Wealth Top Industrial Limited","長潤實業有限公司","With business focus towards overseas markets, our export business in food packaging products has expanded globally to South East Area, Europe, America, Australia and Africa, etc, with annual turnovers could be up to USD10 million. We hope to meet more clients from Thailand, Australia, Singapore, Malaysia and Philippine at RBHK 2026.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G01","Category:","Baking Supplies & Accessories, Coffee Supplies & Accessories, Tea Equipment,  Supplies & Accessories, Confectionery Equipment & Supplies,","Packaging Equipment / Materials, Coffee Supplies & Accessories, Disposables, Packaging Equipment / Materials, Wine Equipment & Accessories, Sustainable Products, Packaging Equipment / Materials","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486532/wee-creation-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260356120260722104040365Company.png","Wee Creation Company Limited","Wee Creation Company Limited","Mobile.Cards is a membership solution tailored for restaurants, retailers, and service providers. Serving over 1,500 merchants in Hong Kong, Taiwan, Singapore and Southeast Asia, we enable businesses to create personalized membership apps. Our platform simplifies customer engagement with features like member discounts, promotional offers, and points-based rewards, all conveniently accessible through a single app.","Hong Kong,S.A.R.,China","Stand No.							 	:","5F-D12","Category:","Mobile Apps & Website Solutions, E-Commerce Solution, Mobile Apps & Website Solutions, Digital Marketing / Solution","","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/497413/well-synergy-international-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260162720260804161022409Company.jpg","Well Synergy International Limited","Well Synergy International Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G05","Category:","Canned / Processed Fruits, Oil, Sauces / Dressings, Instant Food, Milk & Milk Products","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486005/wufangzhai-(hong-kong)-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260152920260629114304232Company.png","WuFangZhai (Hong Kong) Company Limited","五芳齋（香港）有限公司","WUFANGZHAI, established in 1921, preserves Chinese festive food heritage with century-old mastery, celebrated globally for its zongzi. Merging time-honored techniques with contemporary quality standards, it innovates beyond classics to include mooncakes, rice cakes, mung bean pastries, and other seasonal delicacies that revive traditional festivities.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A25","Category:","Eggs / Egg Products, Other Canned / Processed Food, Tartlet / Pastry / Pie / Pastry Products, Confectionery / Snacks / Candy, Eggs / Egg Products,","Rice & Rice Products, Preserved Food, Chilled / Frozen Meat, Pork & Pork Products, Speciality Foods","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486023/yee-wah-global-trading-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260407220260720173514179Company.jpg","Yee Wah Global Trading Company Limited","意華環球貿易有限公司","Yee Wah Global Trading Company Limited aims to provide high quality disposable catering products and services to local food caterers. We built our own factory in China to manufacture various ECO-friendly disposable catering products. China factory has been featured in major media outlets, including TVB and NOW TV. Quality, Integrity and Prompt Delivery are our company principles.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-A11","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486011/zhejiang-cullinan-exhibition-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260459520260723104412376Company.jpg","Zhejiang Cullinan Exhibition Co., Ltd.","WUXI ACCOBIO BIOTECH INC.","Founded years ago, Supman has long focused on the R&D, production and sales of organic raw materials and finished products. Its product line covers medicinal and edible homologous powders, seasonings, health food ingredients and more, which are exported to numerous countries and regions at home and abroad.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-D27.","Category:","Functional Drinks / Foods, Botanical / Herbal, Probiotics","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487497/zhejiang-pando-ep-technology-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK202604354S00120260710133252052Company.jpg","Zhejiang Pando EP Technology Co., Ltd.","浙江庞度环保科技股份有限公司","Pando specializes in paper-based food packaging with nearly 30 years of expertise. Offering cups, bowls, bags, and boxes, Pando serves foodservice, coffee, and retail sectors across 60+ countries with 8 production bases. Through sustainable innovation, Pando delivers recyclable, biodegradable, and plastic-free packaging solutions.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5F-A23","Category:","Coffee Supplies & Accessories, Packaging Equipment / Materials, Disposables, Biodegradable Kitchenware, Sustainable Products,","Recycled Papers, Compostable Bowls / Cutlery / Plates","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/491956/billion-dragon-(hk)-tread-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Billion Dragon (HK) Tread Limited","Billion Dragon (HK) Tread Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F27","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486035/biotek-ozone-hong-kong-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Biotek Ozone Hong Kong Limited","Biotek Ozone Hong Kong Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-D19","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486043/bountiful-n-gourmet","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Bountiful N Gourmet","Bountiful N Gourmet","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E32","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487436/brandwerk-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Brandwerk Limited","Brandwerk Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-E31","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495037/carrier-car-service-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Carrier Car Service Co., Ltd.","Carrier Car Service Co., Ltd.","In addition to our transportation and warehousing business, we started selling sake three years ago. Currently, we are focusing our efforts on expanding sales of sake.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G37","Category:","Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495033/choya-umeshu-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Choya Umeshu Co., Ltd.","Choya Umeshu Co., Ltd.","CHOYA began as a grape grower in 1914 and started producing UMESHU in 1959 to preserve Japanese culture. We focus on quality from ume cultivation to production, developing “The CHOYA” using advanced aging techniques that capture the fruit’s natural components. We also created non‑alcoholic UMESHU to share ume’s benefits with more people.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G35","Category:","Spirits","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/502528/coffee-omakase","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Coffee Omakase","Coffee Omakase","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-Z09","Category:","Coffee Beans / Grounds, Coffee Pods / Capsules, Coffee Brewing Equipment, Coffee Grinders, Coffee Supplies & Accessories,","Filtering Product, Coffee Brewing Equipment, Coffee Grinders, Coffee Supplies & Accessories","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495035/cypher-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Cypher Co., Ltd.","Cypher Co., Ltd.","Operating under the philosophy of ""Exploring the infinite possibilities of ever-changing sake,"" HENGE is a brand that brews truly one-of-a-kind Japanese sake.  Within just its first year of launch, HENGE has established itself as an up-and-coming brand, earning adoption by 3-star Michelin restaurants and 5-star hotels, as well as winning a Gold Medal at the IWC 2026.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G36","Category:","Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/494147/eat-first-gourmet-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Eat First Gourmet Limited","Eat First Gourmet Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G15","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503548/eurofins-food-testing-hong-kong-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Eurofins Food Testing Hong Kong Limited","Eurofins Food Testing Hong Kong Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G28","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/501582/ever-rich-food-development-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Ever Rich Food Development Limited","Ever Rich Food Development Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E05","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/501416/fengtu-yanle-(wuhan)-technology-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Fengtu Yanle (Wuhan) Technology Co., Ltd.","Fengtu Yanle (Wuhan) Technology Co., Ltd.","Mission:
Every vehicle carries the aroma of coffee and bread. One vehicle, one store—rent-free, utilities built-in, following the crowd. We deliver not vehicles, but dreams within reach for entrepreneurs, bringing great taste to every high-traffic corner.
Vision:
Pioneering efficiency, perfecting flavor, restoring freshness, one-stop service, pushing limits, crazy for customers.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-G11","Category:","Coffee Beans / Grounds, Coffee Roasting Equipment, Coffee Brewing Equipment, Coffee Supplies & Accessories, Juices & Concentrates,","Bread & Pizzas, Milk & Milk Products, Ice-Making Machines, Design / Project Management, Display / Visual Merchandising / POP Marketing","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/496957/food-export-northeast-seafood-usa","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","FOOD EXPORT NORTHEAST SEAFOOD USA","FOOD EXPORT NORTHEAST SEAFOOD USA","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E14","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503546/food-for-good-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Food For Good Limited","Food For Good Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-B11","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486026/foshan-fuyingli-furniture-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Foshan Fuyingli Furniture Co., Ltd.","佛山市富盈利家具有限公司","Yingxin Xiqi (Fuyingli) Furniture Co., Ltd. is a large‑scale furniture enterprise integrating R&D, design, production and manufacturing, and marketing services. The company’s main products cover hardware‑series furniture, solid‑wood‑series furniture, as well as customized commercial furniture for restaurants, hotels and other premises.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5F-A15","Category:","Furniture and Fittings (Outdoor), Furniture and Fittings (Indoor), Flatware, Decorations / Furnishings","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/498066/gioia-unico-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Gioia Unico Limited","Gioia Unico Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-E36","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/493290/global-greens-international-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Global Greens International Limited","Global Greens International Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-E24","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485985/golden-howard-foods-hong-kong-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Golden Howard Foods Hong Kong Limited","Golden Howard Foods Hong Kong Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E22","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487499/guangdong-eagle-coin-haibao-foods-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Guangdong Eagle Coin Haibao Foods Co., Ltd.","Guangdong Eagle Coin Haibao Foods Co., Ltd.","Guangdong Eagle Coin Haibao Foods Co., Ltd. is a professional canned food and aquati priducts manufacturer, which located in Maoming City， Guangdong Province. It has official registration by FDA and EU approved, and BRCGS, HACCP, HALAL certification.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E25","Category:","Canned / Processed Fruits, Canned / Processed Seafood, Frozen Seafood","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486044/ho-fung-food-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Ho Fung Food Limited","Ho Fung Food Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-H01","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503284/hong-kong-bakery---confectionery-association-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Hong Kong Bakery & Confectionery Association Limited","Hong Kong Bakery & Confectionery Association Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-G14","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503281/hong-kong-federation-of-restaurants---related-trades","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Hong Kong Federation of Restaurants & Related Trades","Hong Kong Federation of Restaurants & Related Trades","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F28","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487498/hunan-tongda-bamboo-industry-technology-co---ltd","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Hunan Tongda Bamboo Industry Technology Co., Ltd","湖南通达竹业科技有限公司","Hunan Tongda Bamboo Technology Co., Ltd., established in 2021 and located in Yiyang City, Hunan Province, is a company primarily engaged in wood processing and the production of wood bamboo hand fan, bamboo chopsticks, cutlery, and BBQ skewers toothpicks.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5F-D15","Category:","Smallwares & Accessories, Tabletop","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/491958/jetcool-commercial-refrigeration-company","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Jetcool Commercial Refrigeration Company","Jetcool Commercial Refrigeration Company","","Hong Kong,S.A.R.,China","Stand No.							 	:","5F-F05","Category:","","","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487501/kerisom-food-enterprises-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Kerisom Food Enterprises Limited","伽力森食品生物科技(江苏)有限公司","Kerisom foods, national high-tech & agricultural leader, provincial green factory, quality award winner.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-B31","Category:","Instant Food","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486032/king-thai-vegetable-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","King Thai Vegetable Limited","King Thai Vegetable Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-B15","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495464/kyo-exh-connections","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Kyo Exh Connections","Kyo Exh Connections","","MALAYSIA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F13","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486017/life-gourmet-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Life Gourmet Limited","Life Gourmet Limited","LifeX Gourmet brings the finest wild seafood from New Zealand's pristine, unpolluted waters. Committed to premium quality, freshness and sustainability, we serve chefs, retailers and seafood lovers with unforgettable gourmet experiences.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A31","Category:","Instant Coffee / Tea, Health / Organic Drinks, Frozen Seafood, Oil, Nuts & Seeds,","Soup, Health / Natural / Organic Food, Fresh Seafood, Coconut Products, Free from-Artificial Ingredients, Free from-Sugars, Certified Organic Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495034/mitsugen-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Mitsugen Co., Ltd.","Mitsugen Co., Ltd.","We specialize in the branding, sales, and import/export of alcoholic beverages, with a focus on Japanese sake and whisky. By working directly with breweries across Japan, we carefully select high-quality products that reflect the passion and craftsmanship of their producers. Our business includes wholesale distribution, OEM and private brand development, and support for overseas market expansion.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G33","Category:","Spirits, Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/500214/oatly-hong-kong-holding-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Oatly Hong Kong Holding Limited","Oatly Hong Kong Holding Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-Z03","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485984/one-stop-medical-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","One Stop Medical Limited","One Stop Medical Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-C25","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/500244/organic---fresh-food-industry-sdn-bhd","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Organic & Fresh Food Industry Sdn Bhd","Organic & Fresh Food Industry Sdn Bhd","","MALAYSIA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F13-1","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486640/perfekta-toys-lda-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Perfekta Toys LDA.","Perfekta Toys LDA.","","Macau,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G14","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486738/pioneer-trading-company","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Pioneer Trading Company","Advance Food Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G25","Category:","Canned / Processed Fruits, Frozen Seafood, Sorbets & Smoothies, Confectionery / Snacks / Candy, Fresh Fruits & Vegetables,","Organic Fruits & Vegetables, Fresh Seafood, Disposables, Bar Coding / Scanners, Electronic Labelling, Packaging Equipment / Materials, Environmental Protection Engineering & Waste Reduction, Compostable Bowls / Cutlery / Plates, Price Labelling / Tagging, Packaging Equipment / Materials","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486052/roka-service","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Roka Service","Roka Service","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-C12","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486856/roy-mark-(asia)-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Roy Mark (Asia) Limited","禾麥(亞洲)有限公司","Roy Mark (Asia) Ltd has over 30 years experience in design & packaging product manufacturing with a 1,500m² computerized office design & pre-production team in Hong Kong, as well as a 60,000m² fully equipped factory in Mainland China. Our business covers full range printed matters such as calendars & red packets and packaging gift boxes, paper bags & gift premiums.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F18","Category:","Gifts & Souvenirs, Commercial Design","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495032/royal-of-japan-ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Royal Of Japan Ltd.","Royal Of Japan Ltd.","We work with a wide network of manufacturers and suppliers across Japan, handling over 3,000 products spanning seasonings, fresh foods, dried goods, processed foods, alcoholic beverages, confectionery, and kitchenware. In recent years, we have seen growing demand for Japanese sake, liqueurs, craft beer, and craft gin, and our exports in these categories continue to expand.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G32","Category:","Beer / Craft Beer / Cider / Shandy / Stout, Spirits, Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495031/sachihime-shuzo-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Sachihime Shuzo Co., Ltd.","Sachihime Shuzo Co., Ltd.","We are Sachihime Shuzo, a sake brewery established in 1934, in Kashima City, Saga Prefecture. Our flagship brand is ""Sachihime,"" which embodies the wish for daughters to find happiness. We wish Sachihime will expand more, and that you will enjoy drinking it as much as possible.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G38","Category:","Spirits, Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503550/sanconsultanci-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Sanconsultanci Limited","Sanconsultanci Limited","","UK","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G30","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486000/sapori-international-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Sapori International Limited","Sapori International Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F07","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487500/shanghai-huahe-expo-co---ltd","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Shanghai Huahe Expo Co., Ltd","Shanghai Huahe Expo Co., Ltd","","CHINA","Hall No.:","Hall 5FG,,,,,","Stand No.							 	:","5F-D15.,5G-E25.,5G-E34.,5G-D32.,5G-B31.,5F-A23.","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/502529/studio-caffeine-company-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Studio Caffeine Company Limited","Studio Caffeine Company Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-Z07","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/495036/takamasamune-co---ltd-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Takamasamune Co., Ltd.","Takamasamune Co., Ltd.","Takamasamune has started brewing Sake in 1880s and established the company in 1935. We manufacture Sake and Shochu which is Japanese traditional distilled beverage using Koji yeast. The products are Junmai Sake, GinjoSake, Regular Sake/FutsuShu, Barley Shochu, Rice Shocu, RTD sake and RTD Shochu. Our company offers not only our national brand of products but also OEMs and private  brands.","JAPAN","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G31","Category:","Spirits, Sake","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/494146/techtop-asia-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Techtop Asia Limited","Techtop Asia Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-C18","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/500161/tropical-fruit-manufacturing-sdn-bhd","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Tropical Fruit Manufacturing Sdn Bhd","Tropical Fruit Manufacturing Sdn Bhd","The company specializes in manufacturing and customizing seasonal and frozen fruit products, including fruit purées, concentrates, and juices. It also provides a range of food additives and ingredients, such as food colourings and flavour enhancers. With extensive expertise in fruit-based products and food ingredients, the company offers quality solutions tailored to meet the diverse needs of customers across various food.","MALAYSIA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F13-3","Category:","Juices & Concentrates, Herbs / Spices / Seasonings","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486016/valuedshow-management-llc-","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Valuedshow Management LLC.","Valuedshow Management LLC.","","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-F22.","Category:","","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/503547/wa-kee-vegetable-stall-limited","https://exhibitors.informamarkets-info.com/layout-Fresh/assets/images/ads/RBHK22/RBHK2026_empty.png","Wa Kee Vegetable Stall Limited","Wa Kee Vegetable Stall Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-D06","Category:","","",""
