"col-md-3 href","product-imgSize src","titleHover","col-3","text-dark","text-muted","text-dark 2","text-muted 2","text-dark 3","mb-2","ellipsis2","Border_fav"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219807","https://www.chanchao.com.tw/exhibitorservicefiles/logo/288687_219807_B.jpg","TAIWAN FANRUAN CO., LIMITED","5
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K428","Founded in 2006, FanRuan is a leading BI software provider in the Asia-Pacific, specializing in business intelligence and data analytics. With 20 global offices—including its Taiwan branch established in Hsinchu in 2016—FanRuan serves 36,000+ enterprises across 233 industries, supporting 92,000+ digital projects and over 5 million daily users.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219808","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","IMMORTALTEC MACHINERY CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1028","The IMMORTALTEC Machinery team relies on years of experience and R&D technology in the field of automation to provide customized and complete resource integration services. Together with Earth-Chain Enterprise, a leading manufacturer of magnetic applications, the company has designed and produced automatic storage production systems and intelligent production equipment, which have been adopted and praised by Earth-Chain Enterprise.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219815","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112180_219815_B.jpg","TUNG HSIN CHANG CORPORATION","7
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1004","TUNG HSIN CHANG as agent for brands and products:
ANEST IWATA Brand:
Spraying machines, automatic spraying machines, waste paint processing machines.
ENDO Brand:
Spring balancers, air hoists, air balancers, magical balancers, cable reel, self lock.
Uni-ram Brand:
Canada Explosion-proof certification-solvent recyclers machine.
Electrolytic sewage treatment system-painting equipment drainage problems and experts in paint slag treatment.
Chemical-Free Cooling Tower Water Treatment System.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219816","https://www.chanchao.com.tw/exhibitorservicefiles/logo/235992_219816_B.jpg","HO CASTER INDUSTRIAL CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1124","HO CASTER is recognized as a leading caster brand in Taiwan with all components being designed, tested and produced in house. Our products are mainly designed for heavy-duty loads & have excellent operation performance. 
Our management focuses on Quality Control at every stage of production. We offer our R&D expertise to customers requiring OEM & ODM products.
Our mission is to provide the best products at the best price.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219817","https://www.chanchao.com.tw/exhibitorservicefiles/logo/168537_B.jpg","AIR DEVISER INDUSTRIAL CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L502","Air Deviser Industrial Co., Ltd. specializing in air blowers, centrifugal blowers and blower wheels, etc.
exports its products to the global market under its AD brand.
We are a Taiwan-based company with headquarter in Taiwan and manufacturing facilities in both
China and Vietnam. With more than 30 years of experience in the blower industries, we possess strong
capability in R&D skill and OEM capability. As of today, we have developed a wide range of blower fans
and fan wheels in various sizes for customer's option. To serve our customers, the blowers with the
superior quality at a competitive price, we spare no effort in keeping researching and developing the
state-of-the-art technology for our products.
If you are meeting any questions in air moving issues, Air Deviser is your best partner for the solutions!!","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219889","https://www.chanchao.com.tw/exhibitorservicefiles/logo/296645_B.jpg","HOJAN TRANSMISSION INDUSTRY CO., LTD.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P632","Our company is a professional rack manufacturer .The precision of our company's racks reaches JIS Level 2 (DIN6,AGMA12),and the rack hobbing machine processing module is M0.5~M10.   It can produce various materials. Commonly used  steel 
 include: medium carbon steel, aluminum alloy steel, and stainless steel. It can be made from various materials such as aluminum and engineering plastic steel. In addition to commercially available standard products, it also provides customized services.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219926","https://www.chanchao.com.tw/exhibitorservicefiles/logo/123451_219926_B.jpg","PARKSON WU INDUSTRIAL CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P425","PARKSON aims to serve customers and contribute to social development needs. In recent years, we have responded to and met the market's expectations for high-precision, high-efficiency and long-life transmission systems. Since 2020, we have invested in the design, development and manufacturing of various types of reducer parts, and will independently develop and manufacture a series of harmonic reducers in 2024.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219927","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249341_219927_B.jpg","ENGDER PRECISE MACHINERY CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P123","ENGDER Precision Machinery Co., Ltd. specializes in the production of industrial precision parts and represents domestic and foreign precision automation parts manufacturers. The precise positioning stage produce by ENGDER provide a variety of stroke options and can be combined with CCD fine-tuning modules. They can be used in various high-precision, concentrated and high-load production machinery and inspection devices, providing precision positioning and quantitative moving support solutions.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219928","https://www.chanchao.com.tw/exhibitorservicefiles/logo/299507_219928_B.jpg","PROPISTON TECHNOLOGY MACHINERY CO., LTD.","3
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q808","Propiston founded in 1979.
To meet Industry 4.0 needs, it launched the Tool Management System, integrating smart storage, ID, 
and cloud control to prevent tool errors, reduce waste, and ease labor.
The system supports image search, QR scan, job order tracking, and weight detection.
Users log in via password, card, or facial recognition.
Real-time records, email alerts, multilingual interface, and visual reports improve efficiency and 
management transparency.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219929","https://www.chanchao.com.tw/exhibitorservicefiles/logo/156284_219929_B.webp","MINMAX TECHNOLOGY CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P928","MINMAX TECHNOLOGY CO., LTD., founded in 1990, is a leading designer and manufacturer of miniaturized isolated DC-DC and AC-DC power converters. With products ranging from 1–150W DC-DC converters, 2–60W AC-DC power supplies, and 0.5–1A switching regulators, MINMAX serves industrial, railway, renewable energy, medical, telecom, semiconductor, and data center applications worldwide.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219981","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","ANGLETON TECHNOLOGIES CO., LTD.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1318","Established in 2003, AGT began with Shielding Boxes for Wifi/BT/Radar, later expanding into Test Fixtures for routers and smartphones.
Advancing from semi-automatic equipment (automotive/switches) to fully automated systems (semiconductors/IoT), AGT now specializes in Assembly & Test Integration for AI servers and EV modules.
Thinking from our customers' perspective, we strive for excellence in accuracy, reliability, capacity, and compatibility to satisfy all your automated testing needs.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219982","https://www.chanchao.com.tw/exhibitorservicefiles/logo/301983_219982_B.webp","DEEP JET INDUSTRY CO., LTD.","5
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","R1030","Founded in 2005, Deep Jet Industry Co., Ltd. established its cutting tool manufacturing facility in 2009 and has since specialized in the development, production, and sales of solid carbide cutting tools. The company successfully launched its own brand, DBLI, built upon a commitment to precision, quality, and continuous improvement. DBLI offers a comprehensive range of cutting tools, including end mills, drills, and reamers, serving a wide variety of industries such as bicycles, automotive, aerospace, medical devices, and machinery manufacturing. Supported by an experienced engineering team, advanced production equipment, rigorous quality control systems, and strong customization capabilities, DBLI provides one-stop cutting tool solutions—from design and prototyping to testing and mass production. Our goal is to help customers improve machining efficiency, maintain consistent quality, reduce production costs, and strengthen their competitiveness with reliable alternatives to imported cutting tool brands.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=219983","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271682_219983_B.webp","CHENLUX TECHNOLOGY LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S230","Grenzebach  AGV L1200S
The Automated Guided Vehicle is a completely intrinsically safe system, also thanks to two certified laser scanners. The L1200S can therefore navigate in areas occupied by pedestrians or other vehicles. With its 1.2 tons payload the vehicle can transport 4 times its own tare weight. And it can cope with a high variety of load carrier types: Tables, trolleys, racks and shelves with specifically customized dimensions can be handled.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=220196","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","TAIWAN FLYING VEHICLE CO., LTD.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q616","People have never given up flying. The advent of Taiwan's flying car proved to the world that Taiwanese people have the ability to create bird-like aircraft that can fly freely in the sky and soar around the world with amazing maneuverability. In the near future, we will allow everyone in the world to realize their dream of flying. People's desire to fly alone in the sky will be realized by us on behalf of the Taiwanese people.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=220288","https://www.chanchao.com.tw/exhibitorservicefiles/logo/274882_220288_B.webp","EASY FIELD CORPORATION","3
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q908","●Semiconductor Industry Solution Cases
●AI Server Assembly and Photonics Industry Solution Cases
●Contact Lens Production Equipment Solution Cases
●Green Energy Industry Solution Cases","3"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=220669","https://www.chanchao.com.tw/exhibitorservicefiles/logo/298880_220669_B.jpg","GOLDEVER WEIGHING CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L1202","Founded in Taiwan in 1991 and Suzhou in 2003, GSS SCALE is an industry leader specializing in intelligent filling and industrial digitalization.
Our custom full and semi-automatic liquid filling equipment handles corrosive, foamy and viscous materials, widely applied to electronic, bulk, fine, food flavor and pharmaceutical chemicals. Covering filling capacities from 1g to 1500kg, we provide reliable industrial digital weighing automation services for global clients.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=220792","https://www.chanchao.com.tw/exhibitorservicefiles/logo/299073_220792_B.jpg","SU-CHENG AUTOMATION CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q723","Established in 1991 in the Republic of China, Su-Cheng Automation Co., Ltd. (predecessor), after many years of honest service and good interaction with customers and industry, established Soochi Automation Co., Ltd. in 1995. The main business of the company is a variety of automatic engineering planning Design and construction, special machinery, PLC program control system, LCD / TFT LCD panel equipment construction planning, construction of solar energy system equipment.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=221391","https://www.chanchao.com.tw/exhibitorservicefiles/logo/280855_B.jpg","MAIN SCIENCE MACHINERY CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J118","Main Science Machinery (MSM) was established in 1973.
We have strong RD team, expert in the ODM/OEM manufacture of variety kind of automation equipment. 
There are manufacture bases in both Taiwan and China,accumulated with years of experience in the machine development.
We put major effort on the development of Li-battery, 
Carbon fiber process and semiconductor related equipment. 
We’re one of very few in Taiwan who span over major growing market such as new energy/material/semiconductor/AOI.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=221392","https://www.chanchao.com.tw/exhibitorservicefiles/logo/135500_221392_B.jpg","JEM DAR PRECISION CO., LTD.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J122","RENDER is a Taiwan-based manufacturer specializing in precision motion. With 26 years of experience in the industrial automation industry, we provide high-quality linear motion products for customers worldwide. Our product includes Electric Cylinder Actuator, Servo Actuator, Hollow Rotating Platform, Manual and Electric Micro Stage, and XYY Alignment Stage, which are applied in semiconductor equipment, inspection device, packaging machinery, medical industry, and automated production line.","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=221393","https://www.chanchao.com.tw/exhibitorservicefiles/logo/110594_221393_B.jpg","UTRUN-TECH CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","","UTRUN-TECH CO., LTD, founded in 1991 and headquartered in Neihu Science Park, Taipei, is a leading distributor of SMT and IC assembly equipment in Taiwan. With branch offices and service centers across Taiwan and major regions of China, we support customers throughout the electronics and semiconductor sectors. Embracing sustainability and customer focus, we deliver innovation, agility, and reliable service through a culture of accountability, empowerment, and excellence.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=221396","https://www.chanchao.com.tw/exhibitorservicefiles/logo/282250_221396_B.jpg","HUNSON ENTERPRISE CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K108","Exhibitor Profile:We offer flexible, customized AOI integration solution. 
Applications of our works extend to multiple industries. Our Services:
- AOI product sales service (including industrial camera CCD, FA lens, telecentric lens, parallel light lens Telecentric. Industrial light source lighting, light source controller controller, concurrently produce visual software..etc) - AOI product consultation.
- Machine vision inspection related product, borrowing and testing service.","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=221460","https://www.chanchao.com.tw/exhibitorservicefiles/logo/299900_221460_B.jpg","JAWAN ROBOTICS CO., LTD.","2
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","China","Booth No:","M1208","A world-leading manufacturer of Automated Guided Vehicles (AGVs) and provider of logistics and warehouse automation solutions. Founded in 2002, it serves over 70 Fortune Global 500 companies and holds more than 600 patents. It is recognized as a High-Tech Enterprise of Guangdong Province, a Key Robot Enterprise of Guangdong Province, and a Core Enterprise in Strategic Emerging Industries of Guangdong Province.","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213539","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249581_213539_B.jpg","AIR AUTOMATIC CORPORATION","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J602","","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213568","https://www.chanchao.com.tw/exhibitorservicefiles/logo/295442_213568_B.jpg","TON YANG MECHANICAL FACTORY","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P131","The Future Factory Starts Now
We focus on the development of robotic arms, industrial robots, intelligent vibration polishing systems, and machine vision technologies. Our goal is to build smart robotic systems with autonomous recognition capabilities, helping clients achieve fully automated and highly efficient production environments.
As an authorized distributor of YASKAWA, we are deeply rooted in smart manufacturing. helping clients move toward the future of intelligent factories.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=213882","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249331_B.jpg","CHIH KANG MATERIAL COMPANY LTD.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1116","Chih Kang Metal Co., Ltd. was founded in September 1995
Chih Kang specializes in sheet metal manufacturing. Based on the precision, diversification and computerization of the sheet metal industry. We have introduced a series of high-tech sheet metal processing equipment from Japan and continue to learn the latest sheet metal processing technology to comprehensively improve the level of metal processing and increase our international competitiveness.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214192","https://www.chanchao.com.tw/exhibitorservicefiles/logo/291840_214192_B.jpg","CYUN HONG ENTERPRISE CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q706","With professional design and innovative ideas, high quality and efficient casters, and dedication to learning the demands of our clients, Cyun Hong offers high quality products and hopes to establish long-term business partnerships with clients.
 The stability, safety and convenient usage of our products has always been the main consideration of our company.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214198","https://www.chanchao.com.tw/exhibitorservicefiles/logo/123508_214198_B.jpg","SHENG KWEI ENTERPRISE CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P524","Founded in 1995, SHENG KWEI is an AC cooling fan manufacturer in Tainan. Over 31 years of experience and dedication we are an expert in fan industry. Our motto is to improve ourselves and welcome new challenge to perfect our business approach. We own motor production lines and an aluminum die-cast factory, and also we provide fan accessories to match with customer requirements. SK Fans are fully recognized by several international regulations, and are certified with UL, CUL, TUV, CE and ISO9001.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214230","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112364_214230_B.jpg","MAXON MOTOR TAIWAN CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K012","maxon: The Swiss Specialist for Quality Drive Systems

maxon is a leading provider of precision electric motors and drive systems, developing solutions tailored to customer needs in the fields of medical technology, industrial automation, aerospace, mobility, and robotics. Founded in 1961, the Swiss company is owned by the Braun family and is headquartered in Sachseln. The maxon Group employs around 3,000 people worldwide at ten production sites and is represented in more than 40 countries.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214289","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271590_214289_B.jpg","STAR SEIKI TAIWAN INC.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1303","Eins is the high-quality and use-friendly fixture parts.
Base on design,Can be produced to save time and cost of the fixture,
has avery high value added.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214427","https://www.chanchao.com.tw/exhibitorservicefiles/logo/105413_214427_B.jpg","TOPTRANS COMPANY LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J1304","TopTrans Company Ltd. is one of the leading distributors of industrial belting in Taiwan since 2002 and our activities can be trace back as early as 1995. Today, our Sales team and technical support staff are working with clients in numerous industries. TopTrans represent & partnership with worldwide major brands, we have a broad range of Power Transmission products to service the market demand. TopTrans have a team of technical personnel providing total solutions on any belting requirements.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214428","https://www.chanchao.com.tw/exhibitorservicefiles/logo/280763_214428_B.jpg","NRC ENGINEERING & PRECISION DRIVES CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L012","NRC is the exclusive agent of Faulhaber, Dunkermotoren, PiezoMotor, and MicNano. We offer micro motors such as high-performance DC, brushless DC, stepper, linear and piezo motors, suitable precision gearheads, linear components, encoders, and drive electronics assemblies for constructing complete systems, nanopositioning stages, and micro-positioning linear actuators. Main areas of application: medical and laboratory technology, automation, and other innovative industries.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214429","https://www.chanchao.com.tw/exhibitorservicefiles/logo/103126_214429_B.jpg","AUSPICIOUS ELECTRICAL ENGINEERING CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1204","Auspicious Electrical Engineering Co., Ltd. is specialized in manufacturing electrical control components since 1979.  Our product series:  Pilot lamp, Pushbutton & Selector switch 10, 16, 22, 25, 30φmm mounting dia, Hoist pushbutton, Pedal switch, Screw clamp terminal, Terminal block 10A ~ 400A, Cam switch 20A, 40A, 80A, 120A, Relay base, Panel meter, Micro switch, Limit switch, Tower light, Disconnect switch…etc.  We have obtained approvals such as UL, CSA, CE, TUV, CB..etc on our products.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214446","https://www.chanchao.com.tw/exhibitorservicefiles/logo/220900_214446_B.webp","CHING YUANG ENTERPRISE CO., LTD.","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1224","Ching Yuang Enterprise Co., Ltd. is committed to creating safer working environments. It began with LED ODM services for the Japanese market and built partnerships with Suiden, Tokyo Rikosha, and Shizuoka Seiki. The company later launched Yuang Light and Yuang Tool and became Taiwan’s only LED balloon light manufacturer. Its products serve construction, rescue, and outdoor use. Under “Clean Air & Cooling Flow,” it integrates lighting and ventilation to deliver efficient, sustainable solutions","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214558","https://www.chanchao.com.tw/exhibitorservicefiles/logo/250773_214558_B.jpg","DEMEX CO., LTD.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J1127","TOYOGIKEN TI-BOX
IP66/IP67 ABS/PC
HAZEMEYER / TIBOX","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214629","https://www.chanchao.com.tw/exhibitorservicefiles/logo/284377_214629_B.webp","TTN BEARING CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1212","TTN Bearing was established in 1976, a professional bearing manufacturer in Taiwan. TTN has its own laboratory to provide customized products and solutions, thorough testing ensures product safety requirements in design, creating new value for customers. TTN has obtained ISO 9001 and IATF16949 certifications, complying with international standards such as RoHS, Reach, CPSIA, and aligning with the world.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214643","https://www.chanchao.com.tw/exhibitorservicefiles/logo/295274_214643_B.jpg","USYNC INC.","7
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P132","Founded in 1979, Usync Inc. delivers smart automation solutions, specializing in robotic arm integration, custom feeder design, gauging, and industrial IoT software. We enhance manufacturing precision by integrating world-class brands: Balance Systems (grinding optimization), Phi Drive (nano-positioning), and FRB (face drivers). Powered by Renishaw and Equator gauging, Usync Inc. seamlessly bridges hardware and smart factory software to drive quality for global customers.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214763","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112429_214763_B.jpg","BEST BUSINESS TRADING CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L1132","WELDING MACHINE、LASER WELDING MACHINE、LASER MACHINE、COPPER、WELDING ACCESSORIES.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215024","https://www.chanchao.com.tw/exhibitorservicefiles/logo/117102_215024_B.webp","AVS TRADING CO., LTD.","3
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1110","","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215061","https://www.chanchao.com.tw/exhibitorservicefiles/logo/117455_215061_B.jpg","SIGNGRAFS TECHNOLOGY CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L019","Signgrafs Technology is a pioneer in smart manufacturing and industrial laser solutions. We deliver advanced automated systems to drive digital transformation across global industries.

Key Highlights:

Precision Laser Systems: High-speed marking and cutting solutions seamlessly integrated into automated production lines.

Smart Workstations: Combining robotics and vision systems for automated loading, precise positioning, and real-time QA.

Tailored Integration: One-stop custom solutions for semiconductor, electronics, and automotive sectors.

Visit us to unlock new efficiency!","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215075","https://www.chanchao.com.tw/exhibitorservicefiles/logo/137293_215075_B.webp","SEALED AIR TAIWAN LTD.","6
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","","Sealed Air is in business to protect, to solve critical packaging challenges.   These brands collectively enable a more efficient, and enhance commerce through fulfillment and packaging solutions to protect the worldwide movement of goods.  The company continues to expand its portfolio of next-generation sustainable solutions including packaging materials, automated systems, and smart services to deliver savings and create measurable long-term value.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215308","https://www.chanchao.com.tw/exhibitorservicefiles/logo/291665_215308_B.jpg","DAITRON (TAIWAN) CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1212","","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215324","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249314_215324_B.jpg","HIGH BRIGHT TECHNOLOGY CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I012","Machine vision & Microscopy illuminate solution, LED Power Driver. LED illuminate application.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215320","https://www.chanchao.com.tw/exhibitorservicefiles/logo/116827_215320_B.jpg","SUPER AIR COMPRESSOR TECHNOLOGY CO., LTD.","5
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q724","Super Air Compressor established in 1988,  provides energy-saving solutions, products, and services for compressed air system. We assist customers in assessing, measuring, and implementing energy-saving improvement programs, as well as assisting with government subsidy applications.
Our star products : Super Trap energy-saving condensate drain
💡40 years of experience in compressed air system repair/maintenance/planning
💡Average ROI 6months
💡Users in 18 countries use Super Trap.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215326","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249202_215326_B.jpg","Z-MAX SYSTEM CONTROL CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N1130","Z-MAX System Control Co., Ltd. has been deeply engaged in the field of industrial automation and system integration. 
Z-MAX is the exclusive agent in Taiwan for a well-known Korean automation control brand

ROTORK YTC ；TISSIN ；AUTOMA ；i-Tork 

As the general agent, Z-MAX is committed to helping customers ensure stable operation and reduce maintenance costs. Combining our strengths in automation control systems, remote monitoring, and data visualization platforms.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215381","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271406_215381_B.jpg","WEBB LTD.","2
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N008","WEBB provides customized transformers and manufacturing service. We have certifications, such like ISO, UL and CE. WEBB produces following items, including toroidal power transformers, control transformers, isolation transformers, autotransformers, audio-frequency transformers, EI core transformers, CT, and so on. Small volume, customized production and without MOQ is our strength in this industry. Our transformers could be applied widely in several fields in the future. Welcome to our booth.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215639","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","EVERFOCUS ELECTRONICS CORP","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1102","","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215766","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271546_B.jpg","LIFEBRITE INTERNATIONAL CORP.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S001","＃goodlifta is an expert in electric lifts.
Electric lifts are essential equipment for modern industrial facilities; they reduce the risk of manual handling injuries and material damage, making material transport safer and more efficient.
They are safe, labor-saving, user-friendly, and help reduce fatigue.
Made in Taiwan with customizable designs tailored to your specific needs.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215888","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271588_215888_B.jpg","GUAN JING ENTERPRISE CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I024","Guan jing  Enterprise Co., Ltd. specializes in the development, manufacture and agency of automation components. The main products include ELSIE digital pressure, flow sensor/photointerrupter/photoelectric switch/resistance ruler, magnetostrictive linear (displacement/level) sensor and many other products. And in recent years, it has invested in the development of high-end products (large flow, linear position sensors, etc.).","1"
