"image-container href","img-responsive src","exhibitor-name","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","pps-tags","main-stand-holder-name-prefix","main-stand-holder-name","main-stand-holder-name href"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0e6959e3-99c5-441e-90aa-7bdf9855d23b/desktop-small/2aba325d-2f59-445d-a19b-9f330c5dd2f5.jpg","PLASTRON CORPORATION","We offer sales, maintenance, and solution services for Swiss IEPCO equipment, and also handle flow regulators manufactured by WITTMANN, Austria.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","IEPCO, WITTMANN","Surface Treatment, Processing Workload Reduction, Other Contract Services, Energy-saving and Decarbonization Products, Deburring Products, Industrial Cleaning Machines/Detergents, Fukushima","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-01640b72-d0be-4fbd-8645-ac2834afafd4/desktop-small/ae75d12e-90d9-4c4c-b602-f4959f0a0b6b.png","PolyWorks Japan K.K.","PolyWorks Japan is based in Tokyo and provides technical services such as PolyWorks® smart 3D measurement software solutions, technical support, training, measurement process consulting, and software customization to manufacturing companies throughout Japan.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","PolyWorks|Inspector™, PolyWorks|Modeler™, PolyWorks|DataLoop™, PolyWorks|PMI+Loop™","3D Data Utilisation, Smart Factory Solution, 3D Measuring Instruments, Scanners, Testing Instruments, Tokyo, North China, East China, South China, West China, Taiwan, South Korea, Southeast Asia, Europe and America","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.research%20center%20of%20computational%20mechanics%20inc.org-f59f35b5-de25-4da4-9774-ed8d8866eb2e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-597cb87a-a373-4a24-81d9-49a80b51f205/desktop-small/563f9035-8114-47c4-9658-4929d32ea63b.png","Research Center of Computational Mechanics, Inc.","Since its establishment in 1982, the Research Center for Computational Mechanics, Inc. has supported industries such as aerospace, automotive, civil engineering, and healthcare through numerical simulation technologies. It provides structural, thermal fluid, acoustic, and injection molding analysis, along with software development, sales, and technical support.

The company delivers high-speed, high-accuracy software and selected global solutions. Through practical technical support and analysis with insights, it helps solve problems and supports client decision-making.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.research%20center%20of%20computational%20mechanics%20inc.org-f59f35b5-de25-4da4-9774-ed8d8866eb2e.html","Autodesk Moldflow","CAE, Tokyo, Osaka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.saitoh%20kougaku%20coltd.org-fbaa2475-f5dd-445e-b556-065a8fdf25b7.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b501a44d-36b1-4515-9e7a-d0e7bc97bcc2/desktop-small/52db898e-8185-4308-83f5-46a96f2e3834.jpg","SAITOH KOUGAKU Co.,Ltd","We develop, manufacture, and sell microscopes in-house. SK mark microscopes, including　 the popular SKM-V300B-FHD, are used in a variety of manufacturing and quality control sites　 for automobile parts, electronic parts, medical parts, etc., and are adopted by many major　 manufacturers. Our first priority is to deliver clear images, and while listening to our customers' needs, we add the necessary accessories and propose the optimal configuration for the object being observed. Please try our products at our exhibition booth and check the work efficiency and size.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.saitoh%20kougaku%20coltd.org-fbaa2475-f5dd-445e-b556-065a8fdf25b7.html","Saitoh Kougaku (SK)","Microscopes, Cameras, Kanagawa","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sakae%20electronics%20corporation.org-06c5f506-48d2-4454-93d2-7a8624d5af35.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8ba13e9a-650d-4ef1-88aa-ac20a46bb3ff/desktop-small/fcbdb08d-3b1f-4e3e-bf1e-b17d2fc471e6.jpg","SAKAE ELECTRONICS CORPORATION","Sakae Electronics is a general trading company of electronic components that has been contributing to the development of the electronics industry with people and IT for over 50 years since its establishment in Akihabara, Tokyo.
9 sales offices throughout Japan, from Tohoku to Kyushu. We provide a wide range of one-stop services from prototyping to mass production of equipment and products in cooperation with manufacturers, suppliers, and cooperating factories.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sakae%20electronics%20corporation.org-06c5f506-48d2-4454-93d2-7a8624d5af35.html","BAL SEAL","Motors, Drivers, Mechanical Parts, Tube Components, Fasteners, Screw Tightening Products, Mechanical Springs, Wire, Design Workload Reduction, Processing Workload Reduction, Medical Device Parts, Electronics Products, 3D Measuring Instruments, Scanners, Measuring Instruments, Testing Instruments, Sensors, Microscopes, Cameras, Test Equipment, Automation Products/Technology, Factory Automation & Control Systems, Material Handling Equipment, Industrial & Collaborative Robots, AGV、AMR, Miyagi, Gunma, Saitama, Tokyo, Kanagawa, Yamanashi, Nagano, Shizuoka, Osaka, Kumamoto, Taiwan","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sanmei%20kasei%20coltd.org-196f0b2d-4dad-4c7f-9e27-b1f418f55eb8.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2128ca55-c664-483e-9389-899518e93513/desktop-small/2489d771-dd1f-49bf-9db2-d4491f0a3887.png","SANMEI KASEI Co.,Ltd.","SANMEI KASEI Co.,Ltd. is a wholesale trading company. Especially, We are in surface treatment chemicals and chemical industrial products. Based on the knowledge and wisdom we have cultivated over the 75 years since our founding, we offer services that provide recommendations for our customers' production systems. We quick deliver the required amount of chemicals to the required locations.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sanmei%20kasei%20coltd.org-196f0b2d-4dad-4c7f-9e27-b1f418f55eb8.html","SIFCO","Surface Treatment, Materials, Iwate, Yamagata, Fukushima, Gunma, Tokyo, Kanagawa, Yamanashi, Gifu, South China, Southeast Asia","Stand shared with","SHINAGAWAKU","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-b6a235e0-a3df-40e1-bdd2-4510b755b13c.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sapporo%20kokyu%20imono%20co%20ltd.org-b8d6d677-a98d-4416-b9f3-1faa815a8ccf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0146b63f-2c78-482b-bd7f-4bb70d81957a/desktop-small/bed755b7-5879-454b-8a7a-3af81e15a998.png","Sapporo Kokyu Imono Co., Ltd.","Sapporo Kokyu Imono Co., Ltd. is a steel casting manufacturer based in Sapporo, Hokkaido. We use over 300 grades of special steel, including stainless, heat-resistant, and wear-resistant steel. With organic self-hardening and alkaline phenol molding, we deliver more than 800 casting types monthly to over 150 clients. We handle castings up to 600 kg and support single-piece and small-lot production. Even without drawings, we can reproduce shapes using 3D scanning, sketching, and analysis. We ensure high precision and flexible manufacturing to meet diverse needs.","","","","Gears, Transmissions, Hydraulic Equipment, Pumps, Tube Components, Casting, Hokkaido","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%A8%E3%82%B9%E3%83%87%E3%82%A4%E3%82%A2%E3%82%A4%E3%82%A8%E3%83%AC%E3%82%AF%E3%83%88%E3%83%AD%E3%83%8B%E3%82%AF%E3%82%B9%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-3cebb30f-5ab9-4fde-b7f5-3c3c0b2294da.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-30599b28-5465-49ab-b206-eff077413a94/desktop-small/620e392a-2e77-47ff-acc3-0501e82a4d14.png","エスデイアイ・エレクトロニクス・ジャパン株式会社","As a specialized trading company, we provide high-quality international industrial products, focusing on CNC parts, semiconductor components, and lead frames. Our strengths lie in our extensive processing range and flexibility.

We handle everything from complex shapes and small-lot varieties to mass production by selecting the ideal suppliers under strict quality control. We are your partner in resolving overseas procurement concerns while balancing cost reduction and high precision. Please feel free to consult with us for your metal processing needs.","","","","Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, Casting, Forging, Surface Treatment, Prototype Production, Tokyo, South China, Taiwan, Others","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shibaura%20machine%20co%20ltd.org-93307015-b5c0-4ffd-bab4-3b47a735f7be.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-c6de458e-794e-4f02-9995-ab9305343b6c/desktop-small/48d5c10f-9bad-4566-ada7-ea5d5ba4d952.png","SHIBAURA MACHINE CO., LTD.","芝浦機械株式会社は、総合機械メーカーとして、幅広い機械・部品を製造・販売しています。
【鋳物事業】
大型の鋳鉄鋳物部品の製造を中心に展開しており、優れた技術力と品質で弊社製品のみならず、多くの産業分野に貢献しています。主な製品として、プレス機械、減速機、建設機械、産業機械、工作機械、成形機構造部品など様々な業界で採用いただいています。さらに特殊仕様の鋳造品（高強度鋳鉄、鋳包み品等）の製造をしております。特長として、50トン超の大物鋳物の製造が可能、高い寸法精度と品質を実現する鋳造技術、お客様のニーズに応じた材質対応が可能なことが挙げられます。
【加工事業】
大型部品を高精度に加工する技術を持ち、大型部品の鋳物から加工まで一貫して対応することで付加価値を高めた製品を提供しています。特徴として大型部品の高精度な切削加工や仕上げ加工が可能、
表面処理（摺動面焼入れ、研磨等）が可能、鋳物から加工まで一貫した生産体制によるＱＣＤ（品質、コスト、納期）への貢献が可能なことが挙げられます。
【工作機械】高精度な切削加工を実現するマシニングセンタや超精密加工機等を提供し、自動車、航空宇宙、エネルギー分野等で活用されています。また、摩擦攪拌接合（FSW）技術も展開し、歪みや欠陥を低減しつつ異種材料の接合を可能にすることで、生産性向上と環境負荷低減に貢献しています。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shibaura%20machine%20co%20ltd.org-93307015-b5c0-4ffd-bab4-3b47a735f7be.html","UVM Series, BTD Series, TUE Series, MPC Series, ZK Series, FC250, FC300, FC350, FC400, FCD400, FCD450, FCD500, FCD600, FCD700, FCD800","Materials, Components, 3D Printing Outsourcing, Cutting, Casting, Joining/Welding/Cutting, Prototype Production, Materials, Processing Workload Reduction, Other Contract Services, Tokyo, Kanagawa, Shizuoka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shimura%20precision%20coltd.org-bd67a874-7974-4975-b949-10924bc8c146.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-72d27502-3b2d-408b-8f84-ca7fb8779458/desktop-small/e36fd3b9-6718-4f4a-9460-ca341c4116ec.png","Shimura Precision Co.,Ltd","1. 精密機械部品の製造
高精度な機械部品の設計・製造
CNC加工技術を用いた部品加工
2. 組立業務
機械装置の組立および調整
完成品の品質検査
3. 設計サービス
顧客のニーズに応じたカスタム設計
CADソフトウェアを使用した設計業務
4. 研究開発
新技術や新製品の開発
材料や加工方法の研究
5. アフターサービス
製品のメンテナンスや修理
顧客サポートと技術支援
具体的な事業内容は会社の公式ウェブサイトやパンフレットで確認することをお勧めします。","","","","Cutting, Resin Processing, Polishing, Surface Finishing, Prototype Production, Chiba, Tokyo","Stand shared with","公益財団法人 東京都中小企業振興公社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-89ca281b-0f25-43b2-8e80-7b7869b0db0f.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E4%BC%B8%E6%A6%AE%E7%94%A3%E6%A5%AD%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-eee628f1-c34a-406a-b947-b62f85c36772.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b0f1c100-ac4a-405c-a115-0df0d5a37754/desktop-small/d0b2587a-9ba5-46cb-b10d-b8797bfd371e.png","伸榮産業株式会社","■ Clean Room Equipment Business							
 By improving the flexible functionality of clean room equipment such as clean booths,we aim to become a company which supports world manufacturing through environmental improvement.		
■ Laboratory Equipment Business							
 With the goal of solving various problems faced by cutting-edge science,we contribute to the advancement of science and technology by developing products which support technical development and research.","","","","Factory Facilities & Equipment, Saitama, Osaka","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%B7%E3%83%B3%E3%82%B3%E3%83%BC.org-0422a2e1-0a09-430e-a68d-5f2dcf1dce94.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b28c330b-3376-47c8-a984-e3d4036fdb18/desktop-small/55f6c487-6652-4b0d-a5b1-3520687c9734.jpg","株式会社 シンコー","Handling sheet metal.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%20%E3%82%B7%E3%83%B3%E3%82%B3%E3%83%BC.org-0422a2e1-0a09-430e-a68d-5f2dcf1dce94.html","ま輪ル(みらい工芸部)","Cutting, Pressing, Sheet Metal, Laser Processing, Toyama","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shiroki%20corporation%20inc.org-fe82ecd6-e879-4875-934d-0bdf4484fdbe.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f2305ac7-e7e4-4d70-918d-8efb71a20405/desktop-small/0e1dd882-922c-4633-86eb-547e328658f7.jpg","SHIROKI Corporation Inc.","Responsible construction by the manufacturer, which is rare in the construction industry. That's why we can provide high-quality work at a low cost. We offer up to a 20-year warranty for waterproofing work! Our confidence in our technology has made this possible. We have a nationwide system and can handle any factory or warehouse. Furthermore, it is the only patented product. We renew roofs, walls, and factory painted floors as if they were newly built. We also offer large-scale repair work.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shiroki%20corporation%20inc.org-fe82ecd6-e879-4875-934d-0bdf4484fdbe.html","Thermal barrier paint Miracool, Seamless waterproofing, Relief method, painted floors, exterior wall paint","Energy-saving and Decarbonization Products, Factory Facilities & Equipment, Other Products for Factory, Miyagi, Tokyo, Aichi, Osaka, Fukuoka, Southeast Asia","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shoraku%20coltd.org-527f3a8a-1dad-494d-b2e7-00cd12289d54.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4280de6b-e76e-487a-8321-240e417ced1e/desktop-small/582410be-f622-486a-a98d-4a1b14c5619a.jpg","Shoraku Co.,Ltd","We design, manufacture, and sell camera-type parts counters (vision counters), feeder-type weighing machines, and bag feeder-type packaging machines. Image processing and numbering of silhouettes of falling parts; from minute parts like MLCC to plastic buckles and parts, etc., the number of various things gets cold. What a person can do, a person can do. What machines can do, machines can do. Let's digitize the analog.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.shoraku%20coltd.org-527f3a8a-1dad-494d-b2e7-00cd12289d54.html","ビジョンカウンター","Automation Products/Technology, Tokyo","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sungil%20machinery%20co%20ltd.org-2ca3de50-07dc-49e3-bb6c-a59cb3306df4.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-97524bfb-a2dd-4a0c-be1c-78e26aa30203/desktop-small/77977a48-b483-461d-816a-a4d7e4d3004d.jpg","SUNGIL MACHINERY CO., LTD.","We have a wide range of Coupling product line as well as other factory automation components such as Support unit for Ball screw, Connecting shaft, Timing pulley, A.P.Lock, Safety Coupling etc.
We will keep doing our best to create new possibilities through new and technology and products.
We have been operating 2 branch offices in China and Japan apart from exporting to appx. 60 countries throughout the world. (America, Europe, SEA, MEA etc.) We’re brave for global competition in terms of challenging tasks we’re consistently facing.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.sungil%20machinery%20co%20ltd.org-2ca3de50-07dc-49e3-bb6c-a59cb3306df4.html","SIM","Automation Products/Technology, Tokyo, West China, South Korea","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.svi%20public%20company%20limited.org-7cb7da45-191e-4675-8592-06d6bf67a976.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-af94c881-967b-4a81-b6e5-b5db9a687f83/desktop-small/c8a55bc9-7f73-4338-9329-9bede707b060.png","SVI Public Company Limited","SVI is a Top-50 Global EMS provider with production facilities in Thailand, USA, Slovakia, Austria, and Cambodia. Our services cover the full range from PCBA to complete box-build, supported by automation and in-house test development. We serve industries such as Communication & IoT, MedTech & Healthcare, Industrial & Automation, Automotive, Audio Video, Smart Living and Aerospace. SVI is fully certified (ISO 9001, 14001, 13485, 45001, 27001, IATF16949) and currently has available capacity in all locations.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.svi%20public%20company%20limited.org-7cb7da45-191e-4675-8592-06d6bf67a976.html","ABB","Mechanical Parts, Mechanical Springs, Wire, Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, EMS (Electronics Manufacturing Services), Assembly & Inspection Contract, Electronics Products, Tokyo, Kanagawa, East China, Southeast Asia, Europe and America","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.t-win%20technology%20service%20inc.org-980959df-feda-41fb-9de2-12015d25b74b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-073fd22a-c3a5-48ef-a70e-e20a56124be0/desktop-small/384fa2c6-7f31-42a2-bf6f-db7d07a134e5.png","t-WIN Technology Service Inc.,","1、FPGA & High-Speed Design: We excel in high-performance computing using AMD/Xilinx & Intel/Altera FPGA platforms. Our team handles everything from VHDL/Verilog coding to complex high-density PCB layouts. 2、Server Management & BMC: As a long-term strategic partner for Aspeed, we provide comprehensive BMC(AST2600/2500) solutions and OpenBMC porting, securing data center infrastructures worldwide. 3、Aerospace & Defense: t-WIN is at the forefront of LEO Satellite technology, providing robust hardware design and communication systems integration for aerospace applications.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.t-win%20technology%20service%20inc.org-980959df-feda-41fb-9de2-12015d25b74b.html","Prototype for AI Glasses.","EMS (Electronics Manufacturing Services), ODM/Contract Development & Manufacturing, Design Engineer Dispatching, Design Contracting, Assembly & Inspection Contract, Other Contract Services, Tokyo, Osaka, Fukuoka, Kumamoto, Taiwan","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E7%AB%B9%E6%B2%A2%E7%B2%BE%E6%A9%9F.org-5f1661d4-3bbf-4842-8e02-576f60ee7499.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-72f496ee-cbc6-46ee-b813-33f8ce7aebf5/desktop-small/d995a73a-6961-4fd0-a3fb-531b7aa8f4f3.png","株式会社竹沢精機","Takezawa Seiki has over 50 years of expertise in precision manufacturing, offering integrated production from steel fabrication and annealing to machining. We provide complete bore‑finishing solutions with in‑house diamond reamers, honing machines, and electroplating. Our facility enables high‑accuracy machining of large welded structures, supported by 5‑axis multi‑tasking, hyperMILL programming, and 3D measurement. With ISO 9001 and BCP certifications, we deliver reliable solutions for bore finishing, large‑scale fabrication, and complex 5‑axis machining.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E7%AB%B9%E6%B2%A2%E7%B2%BE%E6%A9%9F.org-5f1661d4-3bbf-4842-8e02-576f60ee7499.html","TAKEZAWA-SEIKI","Mechanical Parts, Cutting, Polishing, Surface Finishing, Processing Workload Reduction, Medical Device Parts, Factory Facilities & Equipment, Tools, Other Processing Machines, Automation Products/Technology, Factory Automation & Control Systems, Material Handling Equipment, Tochigi","Stand shared with","栃木県","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-5fc982c8-3ea7-45e7-9a70-c7b5c48a14c6.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.tbi%20motion%20intelligence%20co%20ltd.org-9b75cd9c-3373-40f1-b058-0392391b8ee9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7c0815aa-0bc7-4311-8a82-57ded83f6440/desktop-small/1fd113e5-2d98-4bdc-b45f-3146636e971e.jpg","TBI MOTION INTELLIGENCE CO., LTD.","TBI MOTION TECHNOLOGY CO., LTD., is a specialized manufacturer in linear motion products in Taiwan, possessing critical core technology and concentrating on product research and innovative design. Our products are under patent design with ISO 9001, ISO 14001, ISO45001 certification and now distributors have been established all over the world since 1986. With ""Outstanding quality, high capacity"", we are well recognized in the market.
TBI MOTION possesses complete product line with MIT(made in Taiwan) quality. We produce ball screw, linear guide, rotary series, single axis actuator etc.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.tbi%20motion%20intelligence%20co%20ltd.org-9b75cd9c-3373-40f1-b058-0392391b8ee9.html","TBI MOTION","Mechanical Parts, Automation Products/Technology, Tokyo, North China, East China, South China, West China, Taiwan, South Korea, Southeast Asia, Europe and America, Others","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.timotion%20japan%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-83e12877-5726-46e9-ae1d-0f4ed9b32e1d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4ad9e4a3-32e7-4b96-8f9c-80585b3e57dd/desktop-small/986649f3-2e1d-4fea-8f6a-a343d105b0a1.png","TiMotion Japan株式会社","At TiMOTION, our goal is to provide high-quality, customizable components at competitive prices.  
As a leading electric cylinder manufacturer, we remain committed to delivering reliable products and services, striving to maintain the trust of our customers.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.timotion%20japan%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-83e12877-5726-46e9-ae1d-0f4ed9b32e1d.html","TiMotion","Motors, Drivers, Other Motion Products, Osaka, South China, Taiwan","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E6%9D%B1%E8%8B%B1%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-5525e796-f69f-4a7f-a8a3-265e826d86e9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b032dfcc-3dd6-4b72-a1e8-cab18646e583/desktop-small/4be99b18-6248-4be5-8c3e-e9ca53bad611.png","東英ホールディングス株式会社","TOHEI Group provides three services:
1. EMS/ODM/OEM services from design to mass production, including flexible partial support.
2. Design and prototyping services for faster product development.
3. New business R&D support for innovative product commercialization.
Founded in 1971, we have extensive experience in medical and healthcare device manufacturing. T&H Design Co., Ltd., based in Koriyama, Fukushima, also has a development base in Yokohama. Production sites in China and Malaysia provide integrated manufacturing services. Our Malaysia factory is ISO 13485 certified.","","","","Prototype Production, EMS (Electronics Manufacturing Services), ODM/Contract Development & Manufacturing, Design Contracting, Assembly & Inspection Contract, Medical Device ODM, OEM, Electronics Products, Measuring Instruments, Testing Instruments, Fukushima, Kanagawa, Osaka, South China, Southeast Asia","Stand shared with","ふくしま医療機器開発支援センター","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-3113468a-101e-4bbc-9e32-45d15f393bd7.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.toki%20trading%20ltd.org-cbe4b147-12b8-45a4-be1d-cd55fbc63169.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-aa0c4517-c541-4191-b479-1ca5059993e5/desktop-small/22caa286-b6a5-4c5e-81ab-f800cee33697.png","TOKI Trading Ltd.","With over 25 years of experience, we provide high-quality, PSE-certified AC adapters and power solutions for medical, industrial, and consumer use. Our products meet international standards (PSE, UL, VDE, CCC, KC, BSMI, BIS, BSI) and include GaN-based compact adapters, PD/USB-C power supplies, swappable AC pins, low-noise units, and more. We offer fast-shipping stock, custom orders, and full support—from development to delivery. ISO 9001:2015 certified. Contact us today.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.toki%20trading%20ltd.org-cbe4b147-12b8-45a4-be1d-cd55fbc63169.html","Adapter Technology, Sinpro, ENG Electric, Power-Win, LTE, Wincomm, ODU","ODM/Contract Development & Manufacturing, Medical Device ODM, OEM, Medical Device Parts, Electronics Products, Hyogo, Southeast Asia","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.tokuno%20manufacturing%20co%20ltd.org-169f8590-6d73-4f81-9f08-4a21c9bcc4db.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9768e582-326c-442a-b763-b4fc07a3f37c/desktop-small/933832c3-22d6-4f7f-b9a7-383d908f5c6d.jpg","TOKUNO MANUFACTURING CO., LTD.","We can do most of the processes in-house, so we can meet a variety of customer needs, such as manufacturing special attachments, small-lot production, and short delivery times. Our chains are used in a wide range of industries, such as waste treatment facilities, recycling facilities, food manufacturing plants, scrap conveying facilities, cement conveying, and automobile assembly plants. Also, we can make apron pans, scrapers, buckets, sprockets, and so on. Roller chains are also made by our partner companies. As a separate business, we also make roller conveyors and airport baggage conveyors.","","","","Belts, Chains, Ishikawa","","",""
