"ExhibitorLogo src","ExhibitorListCompanyName","ExhibitorBooth","ExhibitorImg src","ExhibitorImg src 2","ExhibitorTextContent","ExhibitorImg src 3","ExhibitorImg src 4","ExhibitorImg src 5","ExhibitorImg src 6","ExhibitorTextContent 2","CompanyProfileContent","ExhibitorTextContent 3","ExhibitorTextContent 4","ExhibitorTextContent 5","ExhibitorTextContent 6"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250422/4437128_logo_en_1745308655679953.jpg?v=1745308656","SHENZHEN ORAY DISPLAY CO., LTD.","Booth W4 B41","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_anli_2_img_1757324517753947.jpg?v=1757324517","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_product_1_img_1757322979795649.jpg?v=1757322980","Digital Signage","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_anli_1_img_1757323844696647.jpg?v=1757323844","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_product_2_img_1757323506833897.jpg?v=1757323507","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_anli_2_img_1757324517753947.jpg?v=1757324517","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250908/4437128_product_1_img_1757322979795649.jpg?v=1757322980","Stretched LCD Displays","Shenzhen Oray Display Co., Ltd. — Empowering New Retail with Intelligent Displays
Established in 2015 and headquartered in Shenzhen City, Guangdong Province, China, Shenzhen Oray Display Co., Ltd. is a National High-Tech Enterprise specializing in the R&D, design, and manufacturing of innovative LCD display products. With over a decade of expertise in commercial display solutions, we leverage cutting-edge technology and hold XX invention patents and utility model patents, delivering intelligent digital visual solutions for global clients in industries such as new retail, food service, supermarkets, and more.
Core Strengths: Technology-Driven Excellence
• In-House R&D Capabilities: Our dedicated R&D center, staffed by 30+ professionals, focuses on LCD display technology and IoT integration. Our patented innovations span optical design, smart interaction, and energy-efficient systems.
• Advanced Manufacturing: Equipped with fully automated production lines and rigorous quality control, our 3,000+㎡ smart factory is ISO9001, CE, and FCC certified, ensuring an annual output of 500,000 units. Our products are exported to 30+ countries across Europe, America, Southeast Asia, and beyond.
• Scenario-Based Solutions: We tailor end-to-end services—from hardware customization and software systems to data management—to amplify brand visibility and enhance consumer engagement in diverse retail environments.
Main Products: Precision Solutions for Industry Needs
1.	Digital Poster Displays (Bar-Type): Ultra-slim bezels with portrait/landscape adaptability, ideal for narrow spaces like supermarket aisles and transit hubs, boosting sales per square meter.
2.	Digital Menu Boards: Anti-glare screens with cloud-based menu management, enabling remote updates to streamline operations and elevate dining experiences.
3.	Commercial Displays: Ranging from 22"" to 86"", featuring multi-touch, facial recognition, and AI-driven analytics for interactive advertising in malls and flagship stores.
4.	Customized Solutions: Scalable hardware/software integration with split-screen display, interactive queries, and ERP/CRM compatibility.","Stretched Bar LCD displays","Digital Signage","Digital Signage","Stretched LCD Displays"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4438838_logo_en_1783155084849979.jpg?v=1783155084","ZHONGSHAN  TENGYUAN ACRYLIC PRODUCTS PROCESSING FACTORY/ZHONGSHAN SHUNYUAN PLASTIC PRODUCTS CO., LTD.","Booth W3 E43","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_anli_2_img_1786197802264883.jpg?v=1786197802","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_product_1_img_1786197569328856.jpg?v=1786197569","Acrylic with carved patterns - the process","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_anli_1_img_1786197738432984.jpg?v=1786197738","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_product_2_img_1786197673894625.jpg?v=1786197673","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_anli_2_img_1786197802264883.jpg?v=1786197802","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260808/4438838_product_1_img_1786197569328856.jpg?v=1786197569","Acrylic bubble cylinder","Tengyuan Acrylic Products Co., Ltd. Company Profile

Located in Guzhen, Zhongshan, Guangdong, Tengyuan Acrylic Products Co., Ltd. is a powerful manufacturer integrating the production, precision processing, customized design and finished product manufacturing of acrylic sheets, tubes and rods. With years of experience in the acrylic processing industry, we offer a full range of products, advanced production equipment, mature craftsmanship and flexible non-standard customization capabilities. We serve various sectors including lighting, industrial equipment, decoration engineering and hardware accessories, providing customers at home and abroad with high-quality one-stop acrylic processing solutions.

Main Products with Complete Categories

We supply a wide selection of premium raw acrylic profiles and deep-processed products in diversified specifications to meet regular and special application scenarios:

1. Acrylic Sheets: Available in full range of thicknesses and sizes. Support custom cutting and precision processing, featuring high light transmittance, good toughness and anti-yellowing performance.

2. Acrylic Round Rods: Including clear rods, bubble rods and sandblasted rods with delicate texture for decoration, fittings and lighting applications.

3. Acrylic Round Tubes: High-transparency clear tubes and matte opal white tubes with uniform wall thickness and stable light transmission, exquisitely finished with minimal defects.

Advanced Equipment & Mature Craftsmanship

Equipped with a complete set of modern professional processing machinery, we establish standardized precision production lines. Core equipment includes CNC lathes, CNC engraving machines, CNC machining centers, laser cutting machines and UV inkjet printers.

Supported by our professional technical team, we provide full-range precision processes: polishing, drilling, tapping, thermoforming, bonding, precision engraving, cutting and UV printing. We excel in manufacturing extra-large lathe components and special-shaped acrylic parts, breaking conventional processing limits. Our products exceed general industrial standards in flatness, dimensional accuracy and appearance.

Core Advantages for Hassle-free Customization

We specialize in non-standard engineering customization and OEM service based on drawings or samples. Beyond mass standardized production, we focus on solving personalized processing challenges. We can tailor small precision components, regular decorative profiles as well as large special-shaped acrylic engineering products according to clients’ drawings, samples and project requirements.

We provide one-on-one services covering drawing optimization, process selection, production and final inspection. Strict quality control is implemented in every procedure to reject defective goods. We balance reliable quality, punctual delivery and competitive pricing with no intermediate markup, saving your time and cost.

Business Philosophy

Since establishment, Tengyuan Acrylic adheres to the philosophy of Quality-oriented, Pursue Precision, Customer First. We uphold meticulous craftsmanship, enforce strict quality standards and continuously upgrade processing technology and customer service. Thanks to consistent product quality, reliable lead time and sound reputation, we have gained long-term recognition and trust from new and existing clients.

Moving forward, we will keep focusing on deep-processing of acrylic, upgrading machinery and optimizing services. We strive to become a professional, reliable and efficient custom acrylic manufacturer. Customers from all regions are warmly welcome to visit our factory for inspection and business negotiations to achieve win-win cooperation.","Acrylic lighting accessories","Acrylic transparent craft display piece","Acrylic with carved patterns - the process","Acrylic bubble cylinder"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_logo_en_1783155030947738.jpg?v=1783155031","QUOVIN TECHNOLOGY CO., LTD.","Booth W4 A42","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_anli_2_img_1783155865973939.jpg?v=1783155865","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_product_1_img_1783155142853223.jpg?v=1783155143","Smart sports training equipment","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_anli_1_img_1783155431687676.jpg?v=1783155432","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_product_2_img_1783155109229936.jpg?v=1783155109","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_anli_2_img_1783155865973939.jpg?v=1783155865","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/4437888_product_1_img_1783155142853223.jpg?v=1783155143","Intelligent navigation robot","QUOVIN is a high-tech enterprise specializing in the research, design, production, and sales of AI smart display systems, focusing on innovative applications and intelligent hardware research, development, and manufacturing of outdoor LCD display terminal devices.","Intelligent Navigation and Signage System for Tianfeng Tower Scenic Area","Smart Sports Screen","Smart sports training equipment","Intelligent navigation robot"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260611/462581_logo_en_1781145712393972.jpg?v=1781145712","SHENZHEN HELITONG TECHNOLOGY CO., LTD.","Booth W3 A01","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_anli_2_img_1784532794989365.jpg?v=1784532795","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_product_1_img_1784532761594972.jpg?v=1784532761","LED display screen","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_anli_1_img_1784532785429393.jpg?v=1784532785","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_product_2_img_1784532772999439.jpg?v=1784532772","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_anli_2_img_1784532794989365.jpg?v=1784532795","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260720/462581_product_1_img_1784532761594972.jpg?v=1784532761","LED Display Screen","Shenzhen Helitong Technology Co.,Ltd","LED display screen","LED Display Screen","LED display screen","LED Display Screen"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/456298_logo_en_1783067439758264.jpg?v=1783067439","SHENZHEN YLRLED TECHNOLOGY CO., LTD.","Booth W4 A03","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_anli_2_img_1783318108957569.jpg?v=1783318108","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_product_1_img_1783330009356587.jpg?v=1783330009","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_anli_1_img_1783318078466326.jpg?v=1783318079","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_product_2_img_1783330018575795.jpg?v=1783330018","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_anli_2_img_1783318108957569.jpg?v=1783318108","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260706/456298_product_1_img_1783330009356587.jpg?v=1783330009","","","","","",""
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_logo_en_1754452024235887.jpg?v=1754452024","DONGGUAN DANIU-BOX AUTOMATION TECHNOLOGY CO., LTD.","Booth W4 F09","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_anli_2_img_1754451878648937.jpg?v=1754451879","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_product_1_img_1754450440672459.jpg?v=1754450441","multi-layers mirror sigange","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_anli_1_img_1754451693332293.jpg?v=1754451694","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_product_2_img_1754451308927572.jpg?v=1754451309","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_anli_2_img_1754451878648937.jpg?v=1754451879","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250806/448813_product_1_img_1754450440672459.jpg?v=1754450441","MX80/MX120 LUMINOUS LETTER PRINTER","Dongguan Daniu-box Automation Technology Co., Ltd. is a national high-tech enterprise specializing in the research and development, production, sales and technical services of industrial 3D printer luminous equipment& solutions","letter signage with led rail","MPC80UV luminous letter printer with UV curing function","multi-layers mirror sigange","MX80/MX120 LUMINOUS LETTER PRINTER"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4436732_logo_en_1783068272897247.jpg?v=1783068272","湖州宇尚高分子材料科技有限公司","Booth W2 D61","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260714/4436732_anli_2_img_1784010191934682.jpg?v=1784010191","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260709/4436732_product_1_img_1783587788932799.jpg?v=1783587788","Acrylic Tube Applications in Aquariums","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260714/4436732_anli_1_img_1784009951523538.jpg?v=1784009951","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260709/4436732_product_2_img_1783587953843293.jpg?v=1783587953","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260714/4436732_anli_2_img_1784010191934682.jpg?v=1784010191","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260709/4436732_product_1_img_1783587788932799.jpg?v=1783587788","Premium Cast Acrylic Sheet","Huzhou Yushang Macromolecular Materials Technology Co., Ltd. is a leading manufacturer specializing in the development, production, and sales of acrylic products for 25 years. Formerly known as Huzhou Jinzhen Plexiglass Products Factory, the company was established in 2002. We focus on a wide range of acrylic products, including sheets, tubes, and rods. Our factory is located in Zhongzhao Lingang Industrial Zone, Zhejiang, covering 18,000 square meters with over 90 employees, including 5 R&D staff, and 31 production lines, including 2 automated casting sheet lines, 25 casting tube machines, and 4 extruded tube lines.

Our products are exported to 32 countries and regions worldwide and are widely used in precision instruments, medical equipment, aquariums, optical devices, exhibitions, outdoor lighting, advertising light boxes, and more. We maintain strict quality control standards to ensure consistent, high-quality output. Yushang also offers one-stop solutions for acrylic needs, helping clients save time and effort. We are committed to fast delivery, excellent service, and continuous innovation, bringing better products to meet evolving market demands.","Acrylic Sheet Applications","Premium Acrylic Tubes","Acrylic Tube Applications in Aquariums","Premium Cast Acrylic Sheet"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250607/1069473_logo_en_1749281596544628.jpg?v=1749281597","CANGZHOU FUYOU ELECTRONIC EQUIPMENT CO., LTD.","Booth W4 A09","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_anli_2_img_1724393702489326.jpg?v=1724393702","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_product_1_img_1724393397934583.jpg?v=1724393397","Splicing TV Wall","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_anli_1_img_1724393653242642.jpg?v=1724393653","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_product_2_img_1724393512962647.jpg?v=1724393512","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_anli_2_img_1724393702489326.jpg?v=1724393702","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20240823/1069473_product_1_img_1724393397934583.jpg?v=1724393397","High-end waterproof cabinet","Cangzhou Fuyou Electronic Equipment Co., Ltd. specializes in producing various metal supporting products for the security industry, including LED display box bodies, LED display distribution equipment, smart security distribution equipment, various commercial display product brackets, TV walls, intelligent consoles, network cabinets, server cabinets, micro module cabinets, and data center cold and hot channels. It is a technology-based production enterprise that integrates research and development, production, sales, and technical services. The company has been certified as a high-tech enterprise and an innovative enterprise, and has been commended by industry associations multiple times. It is a member unit of the China Engineering Business Alliance, the China Optoelectronics Association, the Hebei Display Screen Association, the Hubei LED Association, the Shijiazhuang Security Association, and the Shenzhen Security Association.
Fuyou Electronics was founded in 2003 with a registered capital of 5 million yuan, covering an area of over 100 acres and a building area of over 30000 square meters. It is located in the Farm Industrial Zone of Qingxian County, Hebei Province, 70 kilometers away from Tianjin Airport, 50 kilometers away from Tianjin city center, and 180 kilometers away from Beijing city center; Dongguan Fuyou Electronic Equipment Co., Ltd., Hebei Fuyou Shenzhen Branch, and Foreign Trade Department were established in 2019.
The company has more than 20 technical research and development personnel, more than 20 management personnel, and more than 130 excellent technicians in various processes.  
Hebei Fuyou has enough confidence and strength to face the future and will always be at the forefront of the market. We look forward to sincere cooperation with you!","High-end waterproof cabinet","Splicing TV Wall","Splicing TV Wall","High-end waterproof cabinet"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250607/4437140_logo_en_1749282421222866.jpg?v=1749282421","SHENZHEN HUADI TECHNOLOGY CO., LTD","Booth W4 A54","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_anli_2_img_1745470157998784.jpg?v=1745470157","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_product_1_img_1745469075926797.jpg?v=1745469075","Outdoor immersive LED screen","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_anli_1_img_1745469777452938.jpg?v=1745469777","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_product_2_img_1745469369549547.jpg?v=1745469369","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_anli_2_img_1745470157998784.jpg?v=1745470157","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250424/4437140_product_1_img_1745469075926797.jpg?v=1745469075","Flexible LED display screen","Shenzhen Huadi Technology Co., Ltd. specializes in the production, sales, installation, and research and development of LED display screens. We have 18 patented technologies in the outdoor flexible LED screen, stage rental screen, and signal identification system LED screen industries. Currently, the annual sales of outdoor P2 full-color LED screens are 12 million, and our products cover 18 countries including North America, South America, Japan, the Philippines, the United Kingdom, and Germany.","1.53 Flexible LED Screen Application in Hamburg Restaurant in Germany","COB packaged LED screen","Outdoor immersive LED screen","Flexible LED display screen"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260704/464253_logo_en_1783151482826346.jpg?v=1783151482","SHENZHEN DEWIN TECHNOLOGY DEVELOPMENT CO., LTD","Booth W4 E61","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592943294852.jpg","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592943294852.jpg","","","","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592943294852.jpg","","","","","",""
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250707/447078_logo_en_1751875181973296.jpg?v=1751875181","XINGTAI YAXIN RUBBER AND PLASTIC PRODUCTS CO., LTD.","Booth W3 A60","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_anli_2_img_1693281123225973.png?v=1693281123","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_product_1_img_1693280995454992.png?v=1693280996","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_anli_1_img_1693281083865574.png?v=1693281084","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_product_2_img_1693281030658958.png?v=1693281030","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_anli_2_img_1693281123225973.png?v=1693281123","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230829/447078_product_1_img_1693280995454992.png?v=1693280996","Hand wrapped colored aluminum edge strip","Hebei Yaxin Rubber and Plastic Products Co., Ltd. specializes in producing various types of rubber and plastic products, including luminescent character edge strips, flat aluminum edge strips, folded aluminum edge strips, hand colored steel edge strips (with punching capability), hand colored aluminum edge strips and hand punched color aluminum edge strips, 3D polymer edge strips, card light box adhesive strips, neon light adhesive strips, keels, and other materials and colors. You can also process and customize according to the drawings and samples","","Hand wrapped colored aluminum edge strip","Borderless edge strip",""
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_logo_en_1786499626474825.jpg?v=1786499627","SUZHOU YUMU NEW MATERIALS TECHNOLOGY CO., LTD","Booth W2  E56","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_anli_2_img_1786501158539686.jpg?v=1786501158","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_product_1_img_1786499969879924.jpg?v=1786499969","Construction & Furniture: Door panels, Partitions, Cabinets, Bathroom cabinets.","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_anli_1_img_1786500982627689.jpg?v=1786500983","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_product_2_img_1786500419359859.jpg?v=1786500420","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_anli_2_img_1786501158539686.jpg?v=1786501158","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260812/4437091_product_1_img_1786499969879924.jpg?v=1786499969","PVC FOAM BOARD","SUZHOU YUMU is a Chinese manufacturer dedicated to the innovation andproduction of premium PVC foam board solutions. We offer a diverse portfolio ofproducts, including Celuka, Co-extrusion, Decoration sheets and colored foam
boards, designed to meet a variety of application needs.
With an integrated supply chain, we ensure efficient delivery from production lineto customer. We have a strong domestic network across China and export globally tomarkets such as Southeast Asia, Central Asia, Europe, and America.","Advertising & Printing: UV printing, Logo engraving, Exhibition displays.","Co-extrusion FOAM BOARD","Construction & Furniture: Door panels, Partitions, Cabinets, Bathroom cabinets.","PVC FOAM BOARD"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_logo_en_1783067426549549.jpg?v=1783067427","GUANGZHOU YIFAN ADVERTISING SIGNAGE MANUFACTURING CO., LTD.","Booth W3 D44","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_anli_2_img_1783071438625392.jpg?v=1783071439","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_product_1_img_1783070150459536.jpg?v=1783070150","Backlit text.","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_anli_1_img_1783070804798289.jpg?v=1783070804","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_product_2_img_1783070598234337.jpg?v=1783070598","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_anli_2_img_1783071438625392.jpg?v=1783071439","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260703/4439526_product_1_img_1783070150459536.jpg?v=1783070150","Matte-finished jelly text.","Guangzhou Yifan Advertising Signage Manufacturing Co., Ltd.","Stainless steel sans-serif font.","Illuminated letters on both sides.","Backlit text.","Matte-finished jelly text."
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20210305/65_1614923737967837.jpg","MINGCAI LED DISPLAY","Booth W4 D66","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592942483838.jpg","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592942483838.jpg","","","","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20240802/1089_1722592942483838.jpg","","","","","",""
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260618/4439194_logo_en_1781768495568827.jpg?v=1781768495","杭州西岩智显科技有限公司","Booth W3 B42a","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_anli_2_img_1785992691942776.jpg?v=1785992691","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_product_1_img_1785993030462675.jpg?v=1785993030","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_anli_1_img_1785992471589884.jpg?v=1785992472","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_product_2_img_1785993187779862.jpg?v=1785993187","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_anli_2_img_1785992691942776.jpg?v=1785992691","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20260806/4439194_product_1_img_1785993030462675.jpg?v=1785993030","","","","","",""
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/oem/20250621/441967_logo_en_1750492384256355.jpg?v=1750492384","SHANGHAI RICH INTERNATIONAL CO., LTD.","Booth W4 E55","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_anli_2_img_1690781299935756.jpg?v=1690781300","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_product_1_img_1690780634584322.jpg?v=1690780634","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_anli_1_img_1690781104767756.jpg?v=1690781104","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_product_2_img_1690781058853677.JPG?v=1690781061","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_anli_2_img_1690781299935756.jpg?v=1690781300","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230731/441967_product_1_img_1690780634584322.jpg?v=1690780634","self adhesive vinyl","Shanghai Rich Co.ltd founded in 2007,  located in Shanghai Waigaoqiao Free Trade Zone is a subsidiary company of Rich Group Co.,ltd which focuses on foreign trading and exporting digital inkjet media materials. RICH INKJET MEDIA is a leading and professional supplier of digital inkjet media materials in China. our main products:  monomeric & polymeric vinyl , one way vision vinyl ,pvc banner & flex  , 3P textile , wall paper , wall fabric , canvas, backlit film ... and so on.","","one way vision vinyl","","self adhesive vinyl"
"https://trust-data.oss-cn-shenzhen.aliyuncs.com/file/upload/20230803/667_1691048925576662.png","MAINTOP TECHNOLOGY DEVELOPMENT CO.,LTD.","Booth W4 E18","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_anli_2_img_1690444664868825.jpg?v=1690444664","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_product_1_img_1690446096742983.jpg?v=1690446096","","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_anli_1_img_1690443670798642.jpg?v=1690443670","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_product_2_img_1690445320554283.jpg?v=1690445320","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_anli_2_img_1690444664868825.jpg?v=1690444664","https://trust-data.oss-cn-shenzhen.aliyuncs.com/oem/images/exhibitor/20230727/444007_product_1_img_1690446096742983.jpg?v=1690446096","","","","","",""
