url,Location,Contact Person,Country/Region,Nature of Business,Year of Establishment,Main Categories,Office Address,Major Markets,Total Employees,Annual Turnover,Position,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Jinjuyou-Technology-Co-Ltd/1X0ALKKS,"Hangzhou, Zhejiang, Chinese Mainland",Mr Mike Niu,Chinese Mainland,"Exporter, Wholesaler",,"Educational Toys, Toy Vehicles","Room 2501, Block 3, No. 300-11, No. 10 Street (East) Jianggan District","Australasia, North America, Southeast Asia, Western Europe",6 - 10,,General Manager,MNTL OEM ODM Certificate Name Issued By Certificate Type Valid Date ASTM TUV - - EN71 TUV - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fairness-Hong-Kong-Co-Limited/1X08AMSE,Hong Kong,Miss Lily Yu,Hong Kong,"Buying Cooperative, Exporter",2003,"Baby Care & Nursery, Baby Toys, Educational Toys, Gifts, Toys & Sports Supplies, Sports Supplies","Room 1208A, 12/F., Watson Commercial Building, Connaght Road West,","Australasia, Chinese Mainland, Hong Kong, Japan, North America, Southeast Asia, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date EN 71 - - - View details Factory & Facility",Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Haining-Hongmo-Technology-Co-Ltd-/1S00OKEU4,Chinese Mainland,Aaron Chen,Chinese Mainland,,,"Baby Care & Nursery, Educational Toys, Toy Sporting Goods","Room A-02, 14/F, White Collar's Mansion, No.338 Haining Avenue, Haizhou Street, Haining Cit Jiaxing, Zhejiang, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GR-Toys-Limited/1X0512S2,Hong Kong,Ms Kit Yee Lam,Hong Kong,"Exporter, Manufacturer",1994,"Dolls, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Toy Vehicles","1427 Trans HongKong Commercial Building, 41-43 Carnarvon Road, Tsim Sha Tsui, Kowloon, HK","Central & South America, Eastern Europe, North America, Scandinavia, Western Europe ODM OEM",,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-City-Xinderui-Trading-Limited/1S00O5UHR,Chinese Mainland,Weifeng Wu,Chinese Mainland,,,"Fashion Accessories, Festive Supplies, Gifts / Souvenirs, Ride-On Toys, Sports Supplies, Toy Vehicles","Room No. 03A, Store No. 14, Xinji Xinghemingju, No. 15, Guipan Road, Daliang, Shunde District, Foshan City, Guangdong Province",,,,Sales representative,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Jun-Ou-toys-co-Ltd-/1S00ODK9P,Chinese Mainland,JOEY ZENG,Chinese Mainland,,,"Baby Toys, Educational Toys, Plush & Stuffed Toys View details Factory & Facility",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-BAILEY-TOYS-CO-LIMITED/1S00ODTXG,Hong Kong,Miss Zoe Zou,Hong Kong,"Exporter, Retailer, Wholesaler",2020,"Arts & Crafts, Baby Toys, Beach Toys, Bubble Guns & Water Guns, Educational Toys, Party Supplies","UNIT 36, 20/F., WANG FAI IND. BLDG., 29 LUK HOP STREET, SAN PO KONG, KOWLOON, HONG KONG","Central & South America, Hong Kong, Middle East, Other Asian Countries, Scandinavia",1 - 5,"US$ 100,000 - 249,999 View details Factory & Facility View All CANDY TOYS BUBBLE TOYS BUBBLE TOYS BUBBLE TOYS",Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BB-Toyman-Proprietary-Ltd/1X08AITP,"Queensland, Australia",Mr Liangsheng Yu,Australia,"Exporter, Importer, Manufacturer, Retailer, Wholesaler, e-tailer",,"Gifts, Toys & Sports Supplies, Toy Vehicles",187 Mudgeeraba Road Tallai QLD,"Africa, Australasia, Worldwide",,"US$ 500,000 - 999,999",Director,REMO HOBBY ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/J-E-International-HK-Limited/1S00OHFZO,Hong Kong,Ms AMY GUO,Hong Kong,"Exporter, Manufacturer",2012,"Beach Toys, Bubble Guns & Water Guns, Educational Toys, Sports Supplies, Toy Vehicles","Rm 20 Unit B3, 07/Fl Tuen Mun, Ind Ctr No 2 San Ping Circuit, Tuen Mun, Hong Kong",Worldwide,51 - 100,"US$ 250,000 - 499,999 ODM OEM EXPORTER MANUFACTURER Bubillions Bubble Toys Foam Madness",Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TOPBAND-HK-CO-LIMITED/1S00OD61R,Vietnam,Mr Ke Lee,Vietnam,"Others, Retailer, Wholesaler",2015,"Baby Care & Nursery, Toy Sporting Goods","207 Bau Cat, Ward 14 Tan Binh Ho Chi Minh City Vietnam","Chinese Mainland, Eastern Europe, Korea, Other Asian Countries, Scandinavia, Western Europe",201 - 500,"US$ 1,000,000 - 4,999,999",,Besrey
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kai-Xin-Industrial-Company-Limited/1X0B1K1B,Hong Kong,Ms Nina Cai,Hong Kong,"Buying Office, Exporter, Manufacturer",2019,"Baby Toys, Educational Toys",Rm1741 Por Yen Building 478 Castle Peak Road Cheung Sha Wan,"Central & South America, Eastern Europe, Middle East, North America, Southeast Asia, Western Europe, Worldwide",6 - 10,"US$ 50,000 - 99,999",Manager,KAIXIN TOYS
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LIBO-INTERNATIONAL-CO-LTD/1S00OCV12,Hong Kong,Ms Xueyu YE,Hong Kong,Exporter,2008,Toy Sporting Goods,"Unit 5, 16/F, Ho King Comm Ctr 2-16 Fa Yuen St Mong Kok, Kowloon, Hong Kong China","Eastern Europe, North America, Scandinavia, Western Europe View details Factory & Facility",,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-STX-Import-And-Export-Co-Ltd-/1S00ON46E,Chinese Mainland,Tanner Huang,Chinese Mainland,,,"Game Tables, Sports Supplies, Toy Sporting Goods","Tangbu Village, Dayawan District W., Huizhou, Guangdong, 516083, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Flying-Technology-Inc/1X0AQRVW,"Shantou, Guangdong, Chinese Mainland",Ms Lynn Lin,Chinese Mainland,"Exporter, Manufacturer",2016,"Educational Toys, Gifts / Souvenirs, Toy Vehicles","Area C, North Block, 4th Floor, Building 6, BaiYa Industry Area, Nanao Road No.283, Jinping, Shantou City, Guangdong Province, China.",,,,Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lotus-Onda-Ind-l-Co-Ltd/1X00666C,Hong Kong,Mrs Olivia Chan,Hong Kong,"Exporter, Manufacturer",1979,"Baby Toys, Dolls, Gifts, Toys & Sports Supplies, Plush & Stuffed Toys","10/F, Lee On Industrial Building, 70 Hung To Road, Kwun Tong, Kowloon, Hong Kong.","Central & South America, Eastern Europe, North America, Western Europe",26 - 50,"US$ 10,000,000 - 49,999,999",Managing Director,Lotus ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MAGMAGIC-Educational-Toys-Co-Ltd/1S00ODXVI,Hong Kong,Ms Man Jiang,Hong Kong,,,"Action Figures, Baby Toys, Educational Toys, Game Tables, Gift Sets, Sports Supplies",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Podit-Ind-l-Ltd/1X03WFTY,Hong Kong,Mr Martin Chan,Hong Kong,"Exporter, Manufacturer",1991,"Action Figures, Automobile Parts & Accessories, Bags, Handbags & Accessories, Educational Toys, Environmental Protection, Festive Supplies, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Wedding Gifts & Accessories","Flat D3, 11/F, Manning Industrial Building, 116-118 How Ming Street, Kwun Tong, Kowloon, Hong Kong","Central & South America, Eastern Europe, Japan, Middle East, North America, Western Europe",51 - 100,"US$ 1,000,000 - 4,999,999",Manager,Podit ODM OEM Certificate Name Issued By Certificate Type Valid Date BSCI - by TUEV Rheinland - BSCI - Global Security Verification - GSV - View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SAN-YOU-TOYS-CO-LIMITED/1S00NXOUU,Hong Kong,Miss Febe Chen,Hong Kong,,,"Dolls, Educational Toys, Toy Vehicles",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SUNSHINE-TOYS-HK-TRADE-CO-LIMITED/1S00ODHH4,Hong Kong,Miss Eva Xu,Hong Kong,"Exporter, Manufacturer",2005,"Action Figures, Dolls, Educational Toys, Festive Supplies, Gift Sets, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Lights, Party Supplies","Sunshine toys factory Linghai Road, Fengxiang Street Chenghai. Shantou, Guangdong","Central & South America, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Taiwan",51 - 100,,,Sunshine toys Certificate Name Issued By Certificate Type Valid Date ROHS BUREAU Others 24 Aug 2023 - (N/A) EN71 BUREAU Others 24 Aug 2023 - (N/A) View details Factory & Facility Research & Development Quality Control IBTE Hongkong Toys & Games Fair Hot-selling products Hot-selling products
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vigor-Toys-Ltd/1X000ZBS,Hong Kong,Mr Danny Ng,Hong Kong,Manufacturer,1982,"Educational Toys, Gifts, Toys & Sports Supplies, Plush & Stuffed Toys, Toy Vehicles","Flat A1, A4-A8, 8/F., Block A, Texaco Road Industrial Centre, 256-264 Texaco Road, Tsuen Wan, New Territories, Hong Kong.","Chinese Mainland, Korea, Other Asian Countries, Taiwan",101 - 200,,Senior Director of Mkt Dept,Vigor Certificate Name Issued By Certificate Type Valid Date ISO9001:2008 - ISO 9001 - View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Cubicfun-Toys-Ind-l-Co-Ltd/1X06RHL0,"Shantou, Guangdong, Chinese Mainland",Mr Lenny Lian,Chinese Mainland,"Exporter, Manufacturer",2007,"Arts & Crafts, Educational Toys, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies","No1 Shaoshan Road, Longhu Zhujin Ind.District, Shantou, Guangdong, China","Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Southeast Asia, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999",Brand Marketing Manager,CubicFun ODM OEM Certificate Name Issued By Certificate Type Valid Date CE REPORT - - - ICTI CERTIGICATE - - - C Series-C065h-Burjal-Arab MC Series-MC093h-St.Basil's Cathedral Promotional Item-Woody&Jessie Promotional Item-Winnie the Pooh T Series-T4005h-The Queen Anne's Revenge P Series-P601h-Discovry DIY Toys-C051-01h-Honey Room-Livingroom Mini Architecture Series 4-C102h LED Lighting-L503h-Empire State Building Small Size S Series-S3018h-Double Decker Bus T Series-T4011h-Titanic(large) DS0903h- Princess Furniture _series 1
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wincent-Technology-Trading-Co-Limited/1S00OIMAK,Hong Kong,Ms Emma Wang,Hong Kong,Wholesaler,,"Arts & Crafts, Baby Toys, Educational Toys, Gifts / Souvenirs","Rm 14, 29/F, Ho King Commercial Centre, 2-16 Fa Yuen Street, Mong Kok, Kowloon",North America,201 - 500,"US$ 500,000 - 999,999",Manager,Wincent
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xin-Booming-Plastic-Toys-Co-Limited/1S00OI2RP,Hong Kong,Ms Kiki Tam,Hong Kong,Wholesaler,2010,"Action Figures, Educational Toys, Gift Sets, Gifts / Souvenirs, Plush & Stuffed Toys, Toy Vehicles","Unit 3, 6/F Kam Hon Ind Bldg 8 Wang Kwun Rd, Kowloon Bay Kln, Hong Kong","Eastern Europe, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",26 - 50,"US$ 1,000,000 - 4,999,999",Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-M-IMPORT-AND-EXPORT-GZ-LTD/1X06Z49F,"Guangzhou, Guangdong, Chinese Mainland",Mr Tony Zheng,Chinese Mainland,"Export Agent, Exporter, Import Agent, Importer, Manufacturer, Wholesaler",2011,"Baby Toys, Educational Toys, Gifts, Toys & Sports Supplies","3/F, Dongfen 2nd Rd., Qinglian Rd., Yingbin Ave, Huadu, Guangzhou Guangdong, China","Hong Kong, North America, Western Europe",16 - 25,"US$ 5,000,000 - 9,999,999",General Manager,"KM ODM OEM Certificate Name Issued By Certificate Type Valid Date Safety of Toys confirm to European & US Standard - - - Dig and Discover Dinosaur, Excavation Kit Dig and Discover Rock, Mineral & Fossils, Excavation Kit All about Gemstone Earth Science, Fluorescent Rocks Dig and Discover Ancient Egypt Dig and Discover Authentic Fossils Fools Gold in pouch Tablet Carving Kit"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kih-Chuan-Industrial-Co-Ltd-/1X07NTZM,"Taichung City, Taiwan",Ms Steven Chen,Taiwan,"Exporter, Manufacturer",1987,"Sports Supplies, Toy Sporting Goods","No 689, Chung Shan Road, Shen Kang Dist., Taichung City 42943, Taiwan",Worldwide,11 - 15,"US$ 1,000,000 - 4,999,999 ODM OEM",General Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hill-East-Toys-Co-Ltd-/1S00OQWGS,Taiwan,Dr YOYO Zhao,Taiwan,,,"Baby Toys, Gifts / Souvenirs, Inflatable Toys, Plush & Stuffed Toys",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHANDA-TOYS-TRADING-CO-LIMITED/1S00OE95C,Hong Kong,Mr Tony Woo,Hong Kong,Others,,"Action Figures, Baby Toys, Educational Toys, Game Tables, Toy Vehicles","7/F,Kin On Commercial Building 49-51 Jervois Street Sheung Wan, Hong Kong China","Chinese Mainland, North America, Southeast Asia",201 - 500,"US$ 10,000,000 - 49,999,999",Manager of Sales Dept,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PURE-TOY-LIMITED/1S00ODGAQ,Hong Kong,Miss Scooby Hui,Hong Kong,"Export Agent, Exporter, Wholesaler",2016,"Educational Toys, Home Appliances, Toy Vehicles",UNIT R2 ROOM D 16/F KIN GA INDL BLDG 9 SAN ON ST TUEN MUN NT,"Australasia, Eastern Europe, Hong Kong, Korea, Middle East, Western Europe",1 - 5,"US$ 100,000 - 249,999",Sales Manager,PURE TOY Toy creative design IP derivative development Product structural design Supply chain quality control Mass production implementation 3D modeling & rendering Injection molding technology Compliance detection technolog Certificate Name Issued By Certificate Type Valid Date EN71 & ROHS & REACH & 8P& PAHs & ISO 8124 & CPSIA & ASTM F963-17 BV Others 28 May 2018 - 27 May 2028 View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wing-Mau-Products-Development-Ltd/1X002U7B,Hong Kong,Mr Philip Wong,Hong Kong,Manufacturer,2000,"Action Figures, Arts & Crafts, Baby Toys, Bags, Handbags & Accessories, Consumer Electronics, Festive Supplies, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Stationery, Telecommunication, Toy Vehicles, Wedding Gifts & Accessories","Room 3-5, 17th Floor, Wah Wai Centre, 38-40 Au Pui Wan St., Fo Tan, Shatin, N.T., Hong Kong","Central & South America, Japan, North America, Western Europe, Worldwide",51 - 100,,Sales Director,"Wing Mau, Lioh Toy ODM OEM Certificate Name Issued By Certificate Type Valid Date ICTI UL Responsible Sourcing - - GSV intertek - - View details Factory & Facility Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SAM-TOYS-INDUSTRIAL-HK-COMPANY-LIMITED/1X0F0936,Hong Kong,Mr Sam Dai,Hong Kong,,,Educational Toys,"FLAT B07 FLOOR23, HOVER INDUSTRIAL BUILDING, NO.26-38 KWAI CHEONG ROAD, N.T, HONG KONG.",,,,General Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Edufun-Toys-Co-Limited/1S00O4JF8,"Shanghai Shi, Shanghai, Chinese Mainland",Ms Lisa Hu,Chinese Mainland,"Exporter, Manufacturer",,Educational Toys,"10th Floor Bldg 2, No. 313 Ning Guo Road， Yangpu District Shanghai China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Champion-Industrial-YY-Ltd/1X00AFTY,Hong Kong,Mr Y. Y. Chan,Hong Kong,Manufacturer,1990,"Arts & Crafts, Educational Toys, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies","Unit 501, Tower 1, 5/F, South Seas Centre, 75 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong","Eastern Europe, North America, Western Europe",16 - 25,"US$ 1,000,000 - 4,999,999 Certificate Name Issued By Certificate Type Valid Date SEDEX, ICTI, GSV (C-TPAT) - - - View details Factory & Facility",Managing Director,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cevodle-Toys-Manufacturing-Limited/1S00OPZ3S,Hong Kong,Mr Cheung Lonson,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hongkong-XTH-Co-Limited/1S00OU7UB,Hong Kong,Tang LIYIN,Hong Kong,,,,"23/F B07, Hover Industrial Building, 26-38 Kwai Cheong Road, Kwai Chung, NT, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shing-Hing-Plastic-Mfg-Ltd/1X00MMHP,Hong Kong,Mr Calvin Wu,Hong Kong,"Exporter, Manufacturer, Retailer",,,"Rm 1106, 11/F, Peninsula Square, 67 Mody Road, Tsim Sha Tsui East, Kowloon, Hong Kong.",Worldwide,201 - 500,"US$ 50,000 - 99,999",Director,"Wenno, Animal Planet ODM OEM Certificate Name Issued By Certificate Type Valid Date Hong Kong Q-Mark Product Scheme Hong Kong Q-Mark Product Scheme - - HONG KONG D MARK HONG KONG D MARK - - Intertek STEM Toy Mark Verification Scheme Intertek STEM Toy Mark Verification Scheme - - View details Factory & Facility Research & Development Quality Control ICTI ISO14006 Hong Kong D-Mark Hong Kong Q-Mark Product Scheme The Best Educational Toy Brand QUALITY BRANDS The Hong Kong Awards for Industries Hong Kong Excellent Service"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiwu-Toystocker-Toy-Co-Ltd/1S00OKD1K,Chinese Mainland,ZHEN TONG,Chinese Mainland,,,"Arts & Crafts, Gifts / Souvenirs","A2203, Section A,Wanda Office Building,Yiwu,",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YanTai-Halftoys-ltd/1X0A9BPE,"Yantai, Shandong, Chinese Mainland",Mr Yang Jimmy,Chinese Mainland,"Exporter, Manufacturer",2011,"Art & Collectibles, Arts & Crafts, Educational Toys","20~21 Bldg, No.69 Futao Road, FushanArea, Yantai City, Shandong 265500",Worldwide,51 - 100,,Sales Director of Oversales Develpoment Department,HALFTOYS
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taiwan-Toy-Children-s-Article-Manufacturers-Association/1X0715D8,"Taipei City, Taiwan",Ms Susan Chien,Taiwan,"Exporter, Manufacturer, Professional Association",,"Baby Care & Nursery, Bubble Guns & Water Guns, Design Services, Gifts, Toys & Sports Supplies, Government Organizations, Organizations & Trade Associations, Packaging Services, Professional Services, Quality Inspection, Compliance & Testing Service, Sports Supplies, Toy Sporting Goods","6F, No 42, Sec. 1, Min Sheng E.Rd, Taipei 104, Taiwan Taiwan.",Worldwide,6 - 10 ODM OEM,,Secretary General,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/STREAM-COMMERCIAL-LIMITED/1S00OENXM,Hong Kong,Ms stream choi,Hong Kong,"Exporter, Manufacturer, Wholesaler",2022,"Baby Toys, Beach Toys, Bubble Guns & Water Guns, Educational Toys, Gifts / Souvenirs, Toy Vehicles","Room 803 Chase Building, 45-51 Chatham Road South Tsim Sha Tsui, Kowloon, Hong Kong China","Central & South America, Japan, Korea, North America, Other Asian Countries, Scandinavia, Western Europe",6 - 10,"US$ 100,000 - 249,999",CEO,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Huamingjun-Rubber-Co-Ltd/1S00OQYO2,"Shenzhen, Guangdong, Chinese Mainland",Ms Jane Zheng,Chinese Mainland,"Distributor, Exporter, Manufacturer",2014,"Art & Collectibles, Arts & Crafts, Balloons, Beach Toys, Educational Toys, Festive Supplies, Gift Sets, Gifts / Souvenirs, Inflatable Toys, Party Supplies, Toy Vehicles","N0.1 Lianyu Road,kingzi Shenzhen China","Africa, Australasia, Eastern Europe, North America, Other Asian Countries, Scandinavia, Southeast Asia, Worldwide",201 - 500,"US$ 500,000 - 999,999 Certificate Name Issued By Certificate Type Valid Date OUALITY MANAGEMENT SYSTEM CERTIFICATE CHINA GREAT WALL (TIANJIN)OUALITY ASSURANCE CENTRE CO.. LTD. ISO 9001 06 Jun 2023 - 06 Jun 2026 View details Factory & Facility Research & Development Quality Control PAL Award Seal Mom's Choice Awards Parents' Picks",Salesmanager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ukids-Toys-Co-Limited/1S00OHIH3,Hong Kong,Janny Lin,Hong Kong,,,Toy Vehicles,"Rm 14, 29/F, Ho King Commercial Centre, 2-16 Fa Yuen Street, Mongkok, KL",,,,Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Safewell-Imp-Exp-Co-Ltd/1X0B58YE,"Ningbo, Zhejiang, Chinese Mainland",Mr Chen Zhong,Chinese Mainland,"Exporter, Manufacturer, Wholesaler",2016,,"No.155 Dukou South Road, Xiaogang Town, Beilun, Ningbo City, Zhejiang Province, China.","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",501 - 1000,,Senior Sales,SAFEWELL ODM OEM Certificate Name Issued By Certificate Type Valid Date RoHS2.0 2020 - - - CE Certitication - - - QA Certitication - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Yilonggu-Technology-Co-Ltd/1S00OVVVK,"Huizhou, Guangdong, Chinese Mainland",Mr Jingxin Xiao,Chinese Mainland,Manufacturer,2020,"Action Figures, Art & Collectibles, Educational Toys, Gifts / Souvenirs","Fourth floor BuildingA,Hengrun Chang Industrial Zone,Qiuchang Street Huiyang District,Huizhou City,Guangdong Province","Australasia, Central & South America, Chinese Mainland, Eastern Europe, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",,,,"HaoLongGood factory OEM model and toy customized product HaoLongGood Scientific restoration product Booth 5E-J08 at the 2025 Hong 136 Canton Fair exhibitors Certificate Name Issued By Certificate Type Valid Date DECLARATION OF CONFORMITY Guangdong KEYS Testing Technology Co.,Ltd Others 21 Aug 2024 - (N/A) Declaration of Conformity Shenzhen Wuxiang Testing(Group)Co.,Ltd Others 22 Jan 2024 - (N/A) HaoLongGood 136th Canton Fair HaoLongGood 136th Canton Fair HaoLongGood 136th Canton Fair 2 HaoLongGood 136th Canton Fair 3 HaoLongGood 136th Canton Fair"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wingene-Industrial-Co-Limited/1X0B3KFX,Hong Kong,Prof Yan Qin Pei,Hong Kong,"Exporter, Others",2016,"Educational Toys, Game Tables, Toy Vehicles","3/F Rammon House 101 Sai Yeung Choi St South Mongkok, Kowloon, Hong Kong","Japan, North America",101 - 200,"US$ 5,000,000 - 9,999,999",General Manage,wincent
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nanjing-Youjia-Bebi-Toys-Co-Ltd-/1S00OX9NU,Chinese Mainland,Shirley Leng,Chinese Mainland,,,"Arts & Crafts, Educational Toys","Hongying Building, Daguang Road, Qinhuai District, Nanjing, Jiangsu, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wingo-Toys-Industrial-Limited/1S00OQMXN,Hong Kong,Winnie Lin,Hong Kong,,,"Gifts / Souvenirs, Toy Vehicles",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xin-Yu-Technology-Hong-Kong-Industrial-Co-Ltd/1S00OJTC7,Hong Kong,Mr Chun Chin Wong,Hong Kong,Manufacturer,2000,Toy Vehicles,"Unit 2 20/F Wang Fai Industrial Building, 29 Luk Hop Street San Po Kong, KL","Chinese Mainland, North America, Other Asian Countries, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999",Sales Manager,XQ
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NAT-Dongguan-Stamped-Steel-Products-Limited/1S00OG31U,"Dongguan, Guangdong, Chinese Mainland",Miss Sarah Tang,Chinese Mainland,"Exporter, Manufacturer",2020,"Beach Toys, Educational Toys, Homeware & Lifestyle Essentials, Ride-On Toys, Toy Vehicles","Room 102, No. 1 Ruian Road, Yantian, Fenggang, Dongguan China","Australasia, Central & South America, North America, Scandinavia, Western Europe Pedal Cars Metal Ride Ons Wagons & Wheelbarrows Irregular Shape Drawing Bending Punching Welding Project Management",,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yicheng-Toys-Industrial-Limited/1X00M65D,Hong Kong,Mr Chen Chun Wei,Hong Kong,"Exporter, Manufacturer, Service Company",,"Educational Toys, Festive Supplies, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Sports Supplies, Toy Sporting Goods, Toy Vehicles","MSC 3087, Room 1007, 10/F., Ho King Centre, No. 2-16 Fa Yuen Street, Mongkok, Kowloon, Hong Kong","Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Western Europe",,,Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiqu-Toys-International-Co-Limited/1X0F0CR9,Hong Kong,Miss Gem Wong,Hong Kong,Manufacturer,,"Gift Sets, Gifts / Souvenirs, Video Games & Accessories","Room 502, 5th Floor NO.2-12 LianFa Business Center West of Queen's Road Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mean-An-Co-Ltd-/1X00AVLU,"New Taipei City, Taiwan",Mr Wen-Ching Kuo,Taiwan,Manufacturer,1980,"Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Party Supplies, Stationery, Toy Sporting Goods","4Fl, 3 Alley 16, Lane 391, Chuang Ching Road, Taipei, Taiwan.","Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",16 - 25,"US$ 1,000,000 - 4,999,999 ODM OEM",Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Chenghai-Huajia-Technology-Industry-Co-Ltd-/1S00OJ8PP,Chinese Mainland,Jimmy Lin,Chinese Mainland,,,"Gifts, Toys & Sports Supplies, Toy Vehicles","Fl.12th, Jiafa Mansion No.9 Guangyi Road Chenghai Dist Shantou, Guangdong 515800 China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lanstin-Enterprise-Co-Ltd-/1S00OKFCL,Taiwan,Justin Chung,Taiwan,,,"Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Party Supplies, Play Tents, Houses & Tunnels, Sports Supplies, Toy Sporting Goods",台灣台中市 西區美村路一段460巷6號1樓 403,,,,Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ze-Cong-Toys-Company-Limited/1X09ASG8,Hong Kong,Miss SUKI CHEN,Hong Kong,"Exporter, Manufacturer",2004,"Baby Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health, Beauty and Baby Care, Sports Supplies","ROOM 32,11/F,LEE KA INDUSTRIAL BUILDING 8 NG FONG STREET,SAN PO KONG, KOWLOON, HONG KONG","Central & South America, Hong Kong, North America, Western Europe, Worldwide",,,Sales Manager,BLAZE STORM ODM OEM
