"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20crane%20kits%20co%20ltd.org-630dcfa2-178d-4995-8628-75eefe8f8a85.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b9df0e35-1936-49d7-8275-d2aa51442f27/desktop-small/e71a4d83-79e5-400c-bc5e-b68ee6864d41.png","THAI CRANE KITS CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20crane%20kits%20co%20ltd.org-630dcfa2-178d-4995-8628-75eefe8f8a85.html","Thai Crane Kits Co., Ltd. has been in business for over 16 years. We are the exclusive importer and distributor of ""KUKDONG"" electric chain hoists and the new ""TCK"" electric wire rope hoists. Additionally, we specialize in designing, manufacturing, installing, and constructing various crane structures, such as overhead cranes running on rails, underslung overhead cranes, two-legged gantry cranes, single-legged gantry cranes, jib cranes, wall-mounted jib cranes in both single and double beam types, small-sized gantry cranes, and various types of monorails. We collaborate with Titan Crane Co., L","8Z14A","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20crane%20kits%20co%20ltd.org-630dcfa2-178d-4995-8628-75eefe8f8a85.html","TCK, KUKDONG","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Airport, Automotive & Auto Parts, Machine Building, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20crane%20kits%20co%20ltd.org-630dcfa2-178d-4995-8628-75eefe8f8a85.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20rubb%20tech%20co%20ltd.org-76a1ee5e-a0e3-4776-ab87-db76fe76cc8c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e550ba04-26b3-4e7d-a674-aa81225811c0/desktop-small/c4e37a2f-6787-4631-9796-2fcf137d177b.png","THAI RUBB TECH CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20rubb%20tech%20co%20ltd.org-76a1ee5e-a0e3-4776-ab87-db76fe76cc8c.html","Automation Solutions
Robotics Systems (Robot Arm, Injection Robot, SCARA Robot & Collaborative Robot)
End-of-Arm Jig & Fixture
End-of-Arm Tooling & Spare Parts
Robot Maintenance & Service
Automated Guided Vehicle (AGV) Warehouse System","8F20","","","","Categories","Smart Factory, Collaborative Robots, Grippers / End of Arm, SCARA Robots, System Integrators (Robotics & Automation), OEM/Subcontrator, Automotive & Auto Parts, Electrical & Electronics, Packaging, Plastic & Rubber, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20rubb%20tech%20co%20ltd.org-76a1ee5e-a0e3-4776-ab87-db76fe76cc8c.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tiankun%20automation%20technology%20suzhou%20co%20ltd.org-d9b23fd6-34d8-4586-84c2-1472976d3998.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4a9ebd44-2b33-4c67-ba10-595529187407/desktop-small/91d5ec88-3147-4191-a205-b0f3f0384abb.png","TIANKUN AUTOMATION TECHNOLOGY (SUZHOU) CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tiankun%20automation%20technology%20suzhou%20co%20ltd.org-d9b23fd6-34d8-4586-84c2-1472976d3998.html","Single Vibratory Bowl Feeder Double Vibratory Feeder Step Feeder CNC Bowl Feeder flexible feeder 
Non-standard automated feeder","8K28","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tiankun%20automation%20technology%20suzhou%20co%20ltd.org-d9b23fd6-34d8-4586-84c2-1472976d3998.html","TKF CA RNA AFAG","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Device, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tiankun%20automation%20technology%20suzhou%20co%20ltd.org-d9b23fd6-34d8-4586-84c2-1472976d3998.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tnc%20technology%20sdn%20bhd.org-8e801df2-c4e4-49b3-a896-4063bb6fe578.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-450129f4-c1a1-44f5-bd87-f168119b6dff/desktop-small/67736ae9-b0c4-4bd0-bfe6-861e45c964d0.jpg","TNC TECHNOLOGY SDN. BHD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tnc%20technology%20sdn%20bhd.org-8e801df2-c4e4-49b3-a896-4063bb6fe578.html","TNC Technology Sdn. Bhd. specializes in designing and manufacturing custom-made bowl feeders and high-speed rotary feeders for automated assembly lines. We also provide integrated vision inspection systems and complete machine solutions tailored to customer requirements. Our solutions help manufacturers achieve precise part orientation, reduce manual handling, improve productivity, and enhance overall production efficiency, especially in automation and semiconductor industries.","8M01","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tnc%20technology%20sdn%20bhd.org-8e801df2-c4e4-49b3-a896-4063bb6fe578.html","TNC","Categories","Assembly Station & Equipment, Assembly Conveying Technology, Material Handling System, Part Feeders, Vision & Inspection Systems, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics, Medical Device, Packaging, Plastic & Rubber, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tnc%20technology%20sdn%20bhd.org-8e801df2-c4e4-49b3-a896-4063bb6fe578.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toki%20automation%20pte%20ltd.org-dbad7135-1a5b-408c-b005-798a296b0457.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-da9eb3c2-6fc7-43a7-a236-e0b28f2dc48e/desktop-small/f61d9192-ad09-4bbe-ad72-8acbbe05e8c2.jpg","TOKI AUTOMATION PTE LTD","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toki%20automation%20pte%20ltd.org-dbad7135-1a5b-408c-b005-798a296b0457.html","Toki is an automation solutions provider and systems integrator. We offer engineering consultancy, application proof of concept, and custom manufacturing design proposals. Toki integrates high-quality, certified automation systems into production lines, providing solutions like auto soldering, auto dispensing, laser depaneling, material handling, vision inspection and more. Our experienced team ensures seamless integration, delivering bespoke solutions tailored to client needs, with regional service and support.","8L18","","","","Categories","Material Handling System, Smart Factory, Vision & Inspection Systems, Quality Control Technology, System Integrators (Robotics & Automation), Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Aerospace, Automotive & Auto Parts, Chemical, Electrical & Electronics, Packaging, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toki%20automation%20pte%20ltd.org-dbad7135-1a5b-408c-b005-798a296b0457.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ultracore%20co%20ltd.org-b33a5fc7-6406-41a5-99db-dc5bfe7feada.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8579514c-8547-4b49-bb0c-f635d7868343/desktop-small/56952a62-bb70-41d7-af14-912395ddb7d8.png","ULTRACORE CO., LTD.","","","9C17","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20polymer%20material%20co%20ltd.org-d81c4b47-a71e-4b5f-bb3b-c7e36bc7ea32.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-73bfc3fe-9b62-4eb3-a27a-b7743fa4aeeb/desktop-small/30099e46-5277-4e3e-8bf6-556159f974c9.jpg","UNION POLYMER MATERIAL CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20polymer%20material%20co%20ltd.org-d81c4b47-a71e-4b5f-bb3b-c7e36bc7ea32.html","Specializing in the research and development, production and sales of heat shrinkable sheath products, braided sheath productsand other functional polymer materials.","9B29","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20polymer%20material%20co%20ltd.org-d81c4b47-a71e-4b5f-bb3b-c7e36bc7ea32.html","UPM","Categories","ELECTRICAL & CONTROL, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Electrical & Electronics","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20polymer%20material%20co%20ltd.org-d81c4b47-a71e-4b5f-bb3b-c7e36bc7ea32.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uniprime%20co%20ltd.org-05565575-1223-4018-9e7f-96e9f46c3883.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","UNIPRIME CO., LTD.","","","8K07","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uttu%20machinery%20co%20ltd.org-1cc1f88c-97ce-47be-87ed-f555562318dc.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","UTTU MACHINERY CO., LTD.","","","8J31","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.victor%20screw%20group.org-16dcc279-7253-4523-a22f-f6040c3de3ef.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9063891d-2b57-4c38-972b-d03259e34c40/desktop-small/2931a51d-4dde-4cbb-b0c2-3d119ee30df3.png","VICTOR SCREW GROUP","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.victor%20screw%20group.org-16dcc279-7253-4523-a22f-f6040c3de3ef.html","Combining technical logic with engineering expertise, our specialized brand architecture: METLFAS, PLASFAS, ALUMFAS are established to solve complex joining challenges across Metal, Plastic, and Aluminum substrates.
No matter you are producing products made of metal, plastic or light alloys, we will be your expert for connections.

Keywords:  Lightweighting | High Performance | Cost Efficiency","9A27","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.victor%20screw%20group.org-16dcc279-7253-4523-a22f-f6040c3de3ef.html","METLFAS, PLASFAS, ALUMFAS","Categories","Assembly Station & Equipment, Assembly Conveying Technology, Material Handling System, Convertors and Components, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics, Medical Device, Plastic & Rubber","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.victor%20screw%20group.org-16dcc279-7253-4523-a22f-f6040c3de3ef.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.videostep%20inc.org-df9bb457-e1fd-4c91-ad39-0cab8975a3f6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8e65ec78-be76-46be-bcf4-6ef9cc20693a/desktop-small/a9115237-0fd2-4fdc-ae55-7670a35c05e1.png","VIDEOSTEP, INC.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.videostep%20inc.org-df9bb457-e1fd-4c91-ad39-0cab8975a3f6.html","VideoStep is a video-based work instruction and training platform built for manufacturing. It helps companies create, manage, and share step-by-step visual manuals for production, assembly, maintenance, quality control, and safety training. By replacing text-heavy manuals with easy-to-understand video content, VideoStep supports skill transfer, faster onboarding, standardized operations, multilingual communication, and more consistent execution across plants and teams","8G04","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.videostep%20inc.org-df9bb457-e1fd-4c91-ad39-0cab8975a3f6.html","VideoStep","Categories","Cloud Computing, MES/ERP/SCM/SCADA, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Automotive & Auto Parts, Electrical & Electronics, Food & Beverage Processing, Garment & Textile, Packaging, Plastic & Rubber","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.videostep%20inc.org-df9bb457-e1fd-4c91-ad39-0cab8975a3f6.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.vr%20intelligence%20co%20ltd.org-30f26af7-e282-47d7-8e1c-49b175b7249a.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5b7b5fb3-29dc-4cfd-8925-41596c45d808/desktop-small/bec98695-3308-4a64-ab96-e5869622f4cf.png","VR INTELLIGENCE CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.vr%20intelligence%20co%20ltd.org-30f26af7-e282-47d7-8e1c-49b175b7249a.html","""VR Intelligence (VRI) is a Solution Provider for Manufacturing System Integration.""

We specialize in developing and integrating MES (Manufacturing Execution Systems), Smart Factory Automation, Robotic Systems, and AI-based Vision QC Solutions tailored to meet the specific needs of modern manufacturing industries.
With over 20 years of experience in industrial system design and real-time production control, VRI is your trusted partner in digital transformation for Industry 4.0.","8G20","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.vr%20intelligence%20co%20ltd.org-30f26af7-e282-47d7-8e1c-49b175b7249a.html","DOOSAN, Shining 3D, SEER","Categories","Smart Factory, Vision & Inspection Systems, Digital Manufacturing, Collaborative Robots, Others, Automotive & Auto Parts, System Integrators (Robotics & Automation)","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.vr%20intelligence%20co%20ltd.org-30f26af7-e282-47d7-8e1c-49b175b7249a.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wafangdian%20metallurgical%20bearing%20group%20co%20ltd.org-8ee12a54-f9ea-493e-8153-67f2676050d5.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WAFANGDIAN METALLURGICAL BEARING GROUP CO., LTD.","","","9A30","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.watec%20co%20ltd.org-aa4b120e-7a9c-4a3e-80df-e9ce2e0d95d7.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-1874e7da-582d-4395-ac2d-e42bd940c748/desktop-small/d93e417c-1003-41de-9a49-db7b79716d34.jpg","WATEC CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.watec%20co%20ltd.org-aa4b120e-7a9c-4a3e-80df-e9ce2e0d95d7.html","Established in 1987, Watec Co., Ltd. designs, develops, and manufactures CCD and CMOS cameras for a wide range of commercial and public sector markets. Watec operates in more than 60 countries      around the world, which is supported by a global network of over 100 partners. The Watec products with high quality, miniature design, and low light sensitive performance meets of new increasingly demanding fields such as artificial satellites and	automatic driving vehicles.","8F05","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.watec%20co%20ltd.org-aa4b120e-7a9c-4a3e-80df-e9ce2e0d95d7.html","WATEC Camera","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wenzhou%20dayang%20fastener%20co%20ltd.org-8a86810f-7d02-4830-aa29-542e6050140c.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WENZHOU DAYANG FASTENER CO., LTD.","","","8J32","","","","","",""
