url,Nature of Business,Location,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region,Year of Establishment
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-canlux-lighting-co-limited-/1S00P3XM9,,Chinese Mainland,"Furniture & Parts, Homeware & Lifestyle Essentials, Lights",,,,,Olivia Liang,"Zhongshan ,China","528478, Flat 4th and 5th, 11 Yongyi 6th Road Henglan, Zhongshan Guangdong China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-DIWA-LIGHTING-FACTORY/1X09ETC9,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights",,,,DIWA ODM OEM Certificate Name Issued By Certificate Type Valid Date CE - - - SAA - - - ERP - - -,Mr Yingbo Zhu,Director,"No.42, Xiqu Industrial Area, Zhenxi Road, Xiaolan, Zhongshan, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Fengmei-Lighting-Electrical-Ltd-/1X0A72P5,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Consumer Electronics, Environmental Protection, Furniture & Parts, Home Appliances, Lights",,101 - 200,"US$ 5,000,000 - 9,999,999",Fengfan View details Factory & Facility Quality Control,Ms Lisa Wang,sales manager,"No.4 Lengfeng Road, Maohui Industrial Area, Henglan Town, Zhongshan, China",Chinese Mainland,2010.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Guanglu-Lighting-Technology-CO-LTD/1S00O91ET,,Chinese Mainland,Lights View details Factory & Facility,,,,,Ms Claire Li,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-HUAHE-LIGHTING-CO-LTD/1S00OXLH0,,Chinese Mainland,Lights,,,,,Mr chenghu yang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Hauni-Lighting-Co-Ltd/1X0992R3,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",Lights,"Africa, Australasia, Central & South America, Eastern Europe, Hong Kong, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 500,000 - 999,999",HAUNI ODM OEM Certificate Name Issued By Certificate Type Valid Date HAUNI CE-LVD CERTIFICATE - TABLE LAMP - - - HAUNI CE-LVD CERTIFICATE - FLOOR LAMP - - - HAUNI CE-LVD CERTIFICATE - WALL LAMP - - - HAUNI CE-LVD CERTIFICATE - PENDANT LAMP - - - HAUNI CB CERTIFICATE - PENDANT LAMP - - - Show More View details Factory & Facility Research & Development Quality Control,Mr Ali Du,G.Manager,"NO.2 DONGBEI 6 ROAD, GUSAN INDUSTRIAL AVENUE, GUZHEN TOWN,",Chinese Mainland,2006.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Lulutong-Imp-Exp-Co-Ltd/1X08I5C9,"Exporter, Manufacturer, Wholesaler","Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights","Africa, Hong Kong, Japan, Middle East, Southeast Asia, Taiwan, Worldwide",26 - 50,"US$ 50,000 - 99,999",JTONG LIGHTING LED OUT DOOR WALL LAMP SPOT LIGHT CEO OFFICE LIGHT,Ms Huandi Yuan,manager,"Kanglong 5th Road, Xinmao Industrial Park, Henglan Town, Zho",Chinese Mainland,2014.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Nengsheng-Solar-Technology-Co-Ltd-/1X0AJD9O,,Chinese Mainland,"Environmental Protection, Lights",,,,,Coco Lyn,GM,"4/F, No.12, 7st, Taichang Rd, Jidong Er, Xiaolan Town, Zhongshan, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Ruishang-Lighting-Co-Ltd-/1S00P02L7,,Chinese Mainland,Lights,,,,,Yun Xiong,,"4th Floor, Building B, Zedong Industrial Zone, No. 12, Lifeng Road, Henglan Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Ufan-Electric-Appliance-Co-Ltd/1S00NZUKI,,Chinese Mainland,"Furniture & Parts, Lights",,,,,Ms Wendy Nie,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Uni-Tech-Lighting-Co-Ltd/1X0AQY8Y,,Chinese Mainland,"Environmental Protection, Lights",,,,,Shanxiu Angel,,"3# Kanglong Road, Xinmao Indu Zone, Henglan Town, Zhongshan, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Yadi-Lighting-Co-Ltd-/1X00KSSW,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights","Africa, Central & South America, Eastern Europe, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",201 - 500,"US$ 1,000,000 - 4,999,999",YADI ODM OEM Certificate Name Issued By Certificate Type Valid Date ETL - - - SAA JAS-ZNN - (N/A) - 13 Oct 2022 ISO 9001:2015 Guangdong Zhongjian Ceitification Co.Ltd. ISO 9001 (N/A) - 04 Sep 2022 CE BV - (N/A) - 13 Oct 2023 View details Factory & Facility Research & Development Quality Control,Miss Vivi Tang,Sales person,"Xinfeng Industrial Area, Henglan, Zhongshan City, Guangdong Province, China",Chinese Mainland,2005.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Yi-Qin-Electronic-Technology-Co-Ltd-/1X0AD14T,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",Lights,,,,,Ms Yuanling Zhu,,"Sansha, Henglan Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Zedong-Lighting-Co-Ltd/1S00NTD72,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland",Lights,"Chinese Mainland, Eastern Europe, Japan, Korea, North America, Scandinavia, Southeast Asia, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999",Zedong Research & Development TUV Certificate Famous Lighting Brand Partner Perfect Laboratory Equipment Digital Production Line Certificate Name Issued By Certificate Type Valid Date ISO9001 ACM Limited - (N/A) - 23 Sep 2022 ISO14001 ACM Limited - (N/A) - 22 Dec 2022 ISO45001 ACM Limited - (N/A) - 20 Dec 2022 CE TUV-SUD - (N/A) - 12 Sep 2021 CE TUV-Rheinland - (N/A) - 22 Sep 2021 Show More View details Factory & Facility Research & Development Quality Control,Mr Vincent Hwong,Sales Department Manager,"No. 11, Lefeng 4th Road, Helan Town, Guangdong Province",Chinese Mainland,2014.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhuhai-Hemlighting-Co-Ltd/1X08RDU3,"Exporter, Manufacturer","Zhuhai, Guangdong, Chinese Mainland","Environmental Protection, Lights",,,,,Ms Angela Sheng,Marketing Director,"NO.1 Workshop, NO.13 Zhufeng Street, Doumen District, Zhuhai City,Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hongkong-E-Lover-Technology-Co-Limited/1S00OSSME,,Hong Kong,,,,,,Eason Wang,,"Unit 5A, 14/F, Belgian Bank Bldg, 721-725 Nathan Rd, Mong Kok, Kowloon, Hong Kong",Hong Kong,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kinlight-Technology-China-Co-Limited/1S00OXL29,,Hong Kong,,,,,,Mr Tomas Su,,,Hong Kong,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Novel-Intelligence-HK-Ltd/1X09ZA15,"Exporter, Manufacturer, Wholesaler",Hong Kong,,"Eastern Europe, Hong Kong, Japan, Other Asian Countries, Southeast Asia, Western Europe",1 - 5,"US$ 100,000 - 249,999",NOVEL INTELLIGENCE ODM OEM,Mr Franko Tse,FOUNDER,"Flat K, 6/F, Phase 1, Kwun Tong Ind. Centre, 472-484 Kwun Tong Road, Kwun Tong,",Hong Kong,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BAORUN-LIGHTING-GROUP-CO-LTD-/1S00OR1A5,,Chinese Mainland View details Factory & Facility,,,,,,Mr MIKE WANG,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Wei-Sheng-Optronics-Co-Ltd/1S00O9W11,,Chinese Mainland,,,,,,Kevin Zhang,Sales Manager,"401, No. 4, Hongniu Road, Jiucun Village, Huangjiang Town, Dongguan City, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FALAWO-HangZhou-Illumination-Co-Ltd-/1X0AXJE1,,Chinese Mainland,"Environmental Protection, Lights",,,,,CHAOYAN SHEN,,"NO.838 Xinzhou Road, Yuhang Economic Development Zone, Yuhang District,HangZhou,Zhejiang, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FOSHAN-WISDOM-LIGHT-CO-LTD-/1S00O8TMD,,Chinese Mainland View details Factory & Facility,,,,,,Ms Yanfei Zhong,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Guangyang-Electric-Co-Ltd/1X00K5ZM,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights",Western Europe ODM OEM,,,,Ms - Lin,Manager,"United One Ind'l Zone Xiaolan Town Zhongshan, Guangdong 528415, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-IHome-Lighting-Technology-Co-Ltd/1S00OTMS2,,Chinese Mainland,,,,,,Liang Kerry,,"#10,Yongxing North Rd, Yongxing Industrial Area, Zhongshan,Guangdong P.R.C, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Ruidisong-Technology-Co-Ltd-/1S00OJNPA,,Chinese Mainland,Lights View details Factory & Facility,,,,,Miss Antong Huang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Homelan-Huizhou-Electrical-Co-Ltd/1S00OZOIU,,Chinese Mainland,,,,,,CUILAN NIE,Business Manager,"homelan Industrial Park, Baitang Town, Boluo Count",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HUIZHOU-KING-STAR-TECHNOLOGY-CO-LTD-/1S00OYGEE,,Chinese Mainland,,,,,,Gina Zhang,,"Kingstar Industrial Park, Xikeng Village,Huihuan Street, Zhongkai High-tech Zone, Huizhou, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Modian-Electronic-Technology-Co-Ltd-/1S00P2RO9,,Chinese Mainland,,,,,,Adam Lau,,516005 中國廣東省惠州市 水口街道水青路1號 聯東U谷1號廠房12樓1202,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Inbright-Lighting-Co-Ltd-/1S00OJBMV,,Chinese Mainland,,,,,,ZHENGCHENG ZHU,GM,"8F Building 2, No.442, Wuyi Road Jianghai District Jiangmen City, Guangdong China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Mingcheng-lighting-Co-ltd/1S00OK587,,Chinese Mainland,,,,,,Mr Tao Wu,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Lomlux-Lighting-Co-Ltd/1S00OH8CS,,Chinese Mainland,,,,,,chandong wang,director,"No.639 Zhuangyu South, Ningbo, Zhenhai, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Goldsuno-Optoelectronics-Technology-Co-Ltd/1S00P2S3Z,,Chinese Mainland,,,,,,Christina LiuChristina,,"Building B, Nuofeng Technology Zone, Dashuitian, Guanlan Town, Longhua District, Shenzhen, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yuyao-Sineyi-Electronic-Technology-Co-Ltd-/1X06U73C,,Chinese Mainland,Lights,,,,,Taoying Xing,Manager,"No.47 Yujia,Kangshan Village, Yangming Street, Yuyao, Zhejiang,China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Aixuan-Lighting-Technology-Co-Ltd/1X08GHWP,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights",,,,,LI ZHEN,MANAGER,"No.2,HuaSheng East Road, Guzhen CaoShan Innovation Park, zhongshan City,",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-City-Meisen-Lighting-Co-Ltd/1X08724Q,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland","Environmental Protection, Lights",Worldwide,,,,Ms Xingxing Peng,Manager,"No 35, Xingyu Road, Shengfeng Village, Xiaolan Town, Zhongshan City, Guangdong, Zhongshan",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHONGSHAN-OBALS-LIGHTING-ELECTRIC-CO-LTD/1X07XF0R,,Chinese Mainland,,,,,,Huiying Wu,,"Xinmao Industrial Zone, Henglan Town, Zhongshan City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arising-Technology-Co-Ltd/1S00OYI46,,Chinese Mainland,"Homeware & Lifestyle Essentials, Lights",,,,,Lijuan Wang,,"Rm401 building 23 CIMC, No 15 Shunye Western Road, Xingtan Town,Shunde District, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arriopto-Foshan-Limited/1S00P0E4A,,Chinese Mainland,Lights,,,,,ye Jin,,"Park No.9, Xingnan Rd, Ronggui, Shunde, Foshan, Guangdong",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BESTCO-Technology-Co-LTD-Guangdong/1S00P2RR0,Manufacturer,"Jiangmen, Guangdong, Chinese Mainland",Lights,"Australasia, North America, Western Europe",,,,Miss Jimmy Wang,,"Building 4, No.197 Jinxing Road, Jianghai District, Jiangmen City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CIXI-DINGLI-PLASTIC-RUBBER-CO-LTD/1S00OUC1L,,Chinese Mainland,,,,,,Yudong LIN,,"No18, Nongxing Road,Longshan Industry Zone, Cixi, Zhejiang, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CIXI-QIERMEI-ELECTRICAL-APPLIANCES-CO-LTD-/1S00OQ6X3,,Chinese Mainland,,,,,,Mr Ryan Zheng,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dafang-Ding-Guangdong-Electronics-Co-Ltd/1S00OJRF0,,Chinese Mainland,,,,,,Miss KUNYAN Long,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dafeng-Metal-Products-Factory/1S00OZKLP,,Chinese Mainland,,,,,,Hu mingfeng,,"No. 41, East Jinniu Road, Moushan Town, Yuyao City, Zhejiang, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-AIle-Lighting-co-Ltd/1S00OCWP1,,Chinese Mainland View details Factory & Facility,,,,,,Mr JUN XIAO,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Menghe-New-Energy-Co-Ltd/1S00P0YVH,,Chinese Mainland,,,,,,Mr Yin,,"No.5, Guangkou street, Hengli Town, Dongguan City,Guangdong, china",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Skypower-Electronics-Technology-Co-Ltd-/1X0AQD2V,,Chinese Mainland,"Environmental Protection, Lights",,,,,wen xiao,,"4&5 floor, C building, No.88 Song Bai Road,Yan Wu village, Da Ling Shan Town,Dong guan City,Guang Dong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Etenlux-Lighting-Tech-Co-Ltd-/1S00OAUHR,,Chinese Mainland,Lights,,,,,Mr CHUANXING ZHOU,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FOSHAN-POULSON-LUX-CO-LTD-/1S00OXEPJ,,Chinese Mainland,,,,,,Ms CANDY WU,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fo-Shan-Shun-De-Zhenghe-Electrical-Co-Ltd-/1S00P0PYH,,Chinese Mainland,,,,,,Lixuan Kong,,"NO.7-1, ZHONGCHONG INDUSTRIL AREA, LELIU TOWN, SHUNDE DISTRICT, FOSHAN CITY, GUANGDONG, CHINA",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Dongdian-Era-Lighting-Co-Ltd/1X0AR80C,,Chinese Mainland,Lights,,,,,Honghai Lu,,"No.3 Xiangtainan Road, Dawo Village,D anzao Town, Nanhai District, Foshan City, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Hongguang-Lighting-Accessories-Co-Ltd/1S00OJABT,,Chinese Mainland,Lights Certificate Name Issued By Certificate Type Valid Date Low Voltage Directive TUV - (N/A) - 08 Oct 2018,,,,,Qianhe Guo,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-LEAP-Electrical-Appliances-Co-Ltd/1S00OOASE,,Chinese Mainland,,,,,,Toby Ning,,"Pingtang Industrial Park, Guanyao, Shishan Town, Nanhai District, Foshan City, GuangDong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Litek-Technology-Development-Company-Limited/1S00OAN5Y,,Chinese Mainland,,,,,,Ms Jiaping xian,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Tongzhu-Hardware-Products-Co-Ltd/1S00OYGI2,,Chinese Mainland,,,,,,Shaotang Feng,,"No.8 Jida Road, Nanhai National Eco-industrial Demonstration, Danzao Town, Nanhai District, Foshan City, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Huapu-intelligent-Technology-Co-LTD/1S00P04SK,,Chinese Mainland,,,,,,Chen Jinbao,,"Unit 601-1, 6th Floor, Building 1, Zhigu Industria Yu Xiaolan town Ji Dong two community Mincheng Eas Zhongshan City, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Langman-Optical-Electronical-Tech-Co-Ltd-/1S00OYJOH,,Chinese Mainland,,,,,,Angel Lei,,528421 中國廣東省中山市 古鎮曹三同益工業園 康臨街6號朗漫大廈2樓,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Linkuan-Smart-Tech-Co-Ltd/1S00OJ11W,,Chinese Mainland,Lights View details Factory & Facility,,,,,Mr Jerry Huang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Moore-Technology-Co-Ltd/1S00OZQ8M,,Chinese Mainland,,,,,,Wendy Luo,,"Bldg 39-1, Vanyang Growd Innovation Park, Huizhi Rd,Daze Town, Xinhui District,Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Skyline-technology-cn-Ltd/1S00OKA3H,,Chinese Mainland,,,,,,Miss Long Kunyan,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Tehao-Lighting-Co-Ltd/1S00OYELV,,Chinese Mainland,,,,,,Zhongxing Li,,"6th Card, 4th Floor, No. 2 Taiyu Road, Jidong Er, Zhong Shan,",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Yuchen-Optoelectronic-Technology-Co-Ltd/1S00NXG2E,,Chinese Mainland,Lights View details Factory & Facility,,,,,Mr Kevin Jiang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-JM-Lighting-Technology-Co-Ltd/1S00P5VST,,Chinese Mainland,,,,,,Noya Wong,sales Manager,510400 中國廣東省廣州市 白雲區太和鎮謝家莊 永和路一街2號,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HAMM-IMPORT-EXPORT-CO-LTD/1S00OTJZK,,Chinese Mainland,,,,,,Zong Yang,,"Chuangyue Times Cultural and Creative Park No.61, Guicheng Street, Foshan, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Anway-Electrical-Co-ltd-/1S00OZ8RJ,,Chinese Mainland,"Consumer Electronics, Lights, Parts, Electrical Electronic Supplies",,,,,Sophia An,,"Yanlu Street, Pingtan Town, Huiyang District, Huizhou City, Guangdong Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hunan-Pusisat-Opto-Technology-Co-Ltd/1X0A1EEG,,Chinese Mainland,"Lights, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials",,,,,Ling Shi,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIANG-MEN-MING-WEI-ELECTRIC-CO-LTD-/1X0AJSJ5,,Chinese Mainland,Lights,,,,,Sunny lee,,"12 Yucai Road, Wei Min Industrial Zone Hetang Town, Pengjiang Area Jiangmen City, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jianbian-Lighting-Technology-Zhongshan-Co-Ltd-/1S00OQ46E,,Chinese Mainland,,,,,,Mr jude zhu,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiang-Men-Shang-Ren-Lighting-Co-Ltd/1S00P01GN,,Chinese Mainland,Lights,,,,,Miss wu yufeng,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Jiuzhou-Technology-Co-Ltd/1S00OYSME,,Chinese Mainland,,,,,,zong wang,,"1F, Yongan, Jiangmen, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Yi-Jun-Xin-Da-Optoelectronics-Technology-Co-ltd/1S00OUEI4,,Chinese Mainland,,,,,,junjun zhang,,"4th Floor,4 Bld,no.133 Jiangmu Road, National Hi-tech Zone, Jangmen, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiewei-yida-electronic-technology-Co-Ltd-/1S00OQBSD,,Chinese Mainland,Lights,,,,,Mr gu hui,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LIN-HAI-KEKAI-CRAFTS-CO-LTD/1S00P02FP,,Chinese Mainland,,,,,,JIAWEI YING,,"#1288 LIN HAI DA DAO(EAST), DA TIAN STRAIT, LIN HAI, TAI ZHOU CITY, ZHE JIANG PROVINCE",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Largetek-Co-Ltd/1S00OZ8W4,,Chinese Mainland,,,,,,Renee chen,,"No 029-1, 6th Floor, Area A, Lihe Lighting Expo Center, No., China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mingcai-Intelligent-Lighting-Technology-Co-ltd-/1S00OTMIW,,Chinese Mainland,,,,,,Chen Wanying,,"No.13 Xinmao Industrial Road, Xinmao Industrial Area, Hen",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NJ-Laser-Tech-Co-LTD/1S00P0E57,,Chinese Mainland,,,,,,Aimee Chang,,"Room 238-2, 2nd Floor, Building 3, No. 26, Dongqing Street,Zhengzhou City, Henan Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Cixi-Import-and-Export-Holdings-Co-Ltd-/1S00ODAPN,,Chinese Mainland,,,,,,Mr Ben Li,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Hong-Yue-Electric-Appliance-Co-Ltd-/1S00P06QO,,Chinese Mainland,,,,,,Ben Zhang,,"342 Lipu Road, Xiepu Town, Zhenhai District, Ningbo City 31",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Ido-Lighting-Appliance-Co-Ltd/1S00O6OQ6,,Chinese Mainland,,,,,,Mr ming yu,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-MH-Technology-Co-LTD/1S00OU1X8,,Chinese Mainland,,,,,,YU YU,,"No. 6 Wugu Road, Taiwan Business Industrial Zone, Zhangting Town, Yuyao City, Zhejiang Province, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Siying-Optoelectronic-Lighting-Science-Technology-Co-Ltd/1X07TEGE,"Exporter, Manufacturer","Ningbo, Zhejiang, Chinese Mainland","Environmental Protection, Lights",Worldwide,,,,Ms Gui Gui Liu,-,"Shaozhong Road, East of Industry Zone, Yuyao, Ningbo, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Jinwei-Electrical-Technology-Co-Ltd/1X08ZQWY,"Exporter, Manufacturer","Ningbo, Zhejiang, Chinese Mainland","Consumer Electronics, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials",,,,,Ms Georgia Chai,-,"Taipingqiao Industrial Zone, Tangxi Town, Ningbo, China",Chinese Mainland,2014.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QINGDAO-XUXING-INTERNATIONAL-TRADE-CO-LTD/1X0AKJPQ,,Chinese Mainland,,,,,,Hailong Wang,,"Rm803,Building 5, Lu Xin Chang Chun Garden, No.1 Yinchuan East Road, Laoshan District, Qingdao,Shandong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Menorca-Import-Export-Co-Ltd-/1S00OBIMO,,Chinese Mainland,,,,,,Miss Shanshan Yang,,,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Novo-Bright-Intelligent-Electric-Appliance-Co-Ltd-/1S00OURMF,,Chinese Mainland,,,,,,Ms Wang,,"Liyan Village, Baiguan Street, Shangyu District, Shaoxing City, Zhejiang",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Huateng-Electrical-Co-Ltd/1X086SQY,"Exporter, Manufacturer","Shaoxing, Zhejiang, Chinese Mainland","Environmental Protection, Lights, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies",,,,,Mr John Qin,manager,"Jingjiaao Village, Baiguan Street, Shangyu, Shaoxing City, Zhejiang Province, China.",Chinese Mainland,2012.0
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ShenZhen-Greenway-Electronic-Co-Ltd-/1X0AV2P5,,Chinese Mainland,"Parts, Components & Electrical Supplies, Parts, Components & Raw Materials",,,,,Bill Lee,Sales Manager,518101 Building 90 2nd Industrial Zone Lisong Lang Community Gongming Street Baoan District Shenzhen Guangdong China,Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Blue-Technology-Co-Ltd/1X0AJN7W,,Chinese Mainland,,,,,,Cen Sheng,,"2nd-4th Floor, No.3, E Zone, Yuebao Industrial Area, Gongming Street, Guangming District, Shenzhen, Guangdong, China",Chinese Mainland,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Everdrive-Technology-Co-Ltd/1S00P0PVQ,,Chinese Mainland,,,,,,YANG WAN YONG,,"E4 Building, Factory 1, Guangyao industrial Area, No. 18, FourthIndustrial Zhulongtian Road, Shuitian community, ShiyanStreet Baoan District, Shenzhen",Chinese Mainland,
