url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Contact Person,Position,Office Address,Country/Region,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JIN-XIU-HongKong-Industrial-Limited/1S00O6P4Z,"Exporter, Manufacturer",Hong Kong,2020.0,"Environmental Protection, Gift Packaging, Homeware & Lifestyle Essentials, Packaging Materials, Plastic Packaging","Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Scandinavia, Taiwan, Western Europe",1 - 5,Ms WEI LING FAN,Manager,"2601-05, Delta House, 3 On Yiu Street, Shek Mun, Sha Tin, N.T. HK.",Hong Kong,"US$ 5,000,000 - 9,999,999 View details Factory & Facility Research & Development Quality Control Company real scene Storehouse Showcase Factory Workshop New Products",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kong-Fung-Packaging-Products-Fty-Ltd/1X00ORBG,Manufacturer,Hong Kong,2006.0,"Food & Beverage, Gift Packaging, Health Care & Medical Supplies, Packaging Materials, Plastic Packaging, Printing Consumables, Stationery","Central & South America, Chinese Mainland, Eastern Europe, Worldwide",51 - 100,Mr Martin Ying,Sales Manager,"Rm 703, 7/F., New Lee Wah Ctr., 88 To Kwa Wan Rd., Kowloon, Hong Kong",Hong Kong,"US$ 10,000,000 - 49,999,999 Offset printing Silk screen printing Hot stamp Soft crease Emboss",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Label-come-printing-company/1S00OVSXH,"Exporter, Manufacturer",Hong Kong,2013.0,"Printed Matters, Printing & Publishing Service","Central & South America, Hong Kong, Other Asian Countries, Worldwide",11 - 15,Mr Mark CHU,Manager,"Room 2,6/F Lemmi Centre 50 Hoi Yuen Road, Kwung Tong Kowloon",Hong Kong,"US$ 250,000 - 499,999 Fast Turnaround Attractive Price Trade Assurance color-control system Competitive MOQ View details Factory & Facility Research & Development Quality Control",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yee-Hing-Printing-Fty-Ltd/1X074MCU,"Exporter, Manufacturer",Hong Kong,1993.0,"Bags, Handbags & Accessories, Educational Toys, Festive Supplies, Food, Food & Beverage, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Metal Packaging, Packaging & Displaying Materials, Packaging Materials, Paper Packaging, Plastic Packaging, Printed Matters, Printing & Packaging Equipment, Printing & Publishing Service, Printing Consumables, Stationery",Western Europe,51 - 100 ODM OEM View details Factory & Facility Research & Development Quality Control,Miss Ann Tang,,"Room 1, 18/F, Keybond Commercial Building, 38 Ferry Street, Jordan, Kowloon, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Challenge-Wolves-Tech-Co-Ltd/1X0APV1E,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",2009.0,"Bags, Handbags & Accessories, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Packaging Materials, Sports Supplies","Central & South America, Hong Kong, Japan, Korea, North America, Scandinavia, Southeast Asia",501 - 1000,Mr Tony Zeng,Manager,"No.163, North Corner, Chenguang Village, Jintao Town, Nan’an City, Quanzhou Fujian Provine, China.",Chinese Mainland,"US$ 10,000,000 - 49,999,999",CHALLENGE WOLVES Certificate Name Issued By Certificate Type Valid Date ISO9001:2015 TIRT ISO 9001 - ISO14001:2015 URS ISO 14001 - BSCI ELEVATE BSCI - SEDEX ELEVATE - - Disney Disney - - Show More View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Xinhai-Environment-Friendly-Materials-Co-Ltd/1X09G9SH,"Exporter, Manufacturer, Wholesaler","Dongguan, Guangdong, Chinese Mainland",2000.0,"Environmental Protection, Homeware & Lifestyle Essentials, Packaging Materials, Plastic Packaging, Raw Materials","Central & South America, Middle East, North America, Other Asian Countries, Western Europe",51 - 100 compostable bags biodegradable bags biodegradable plastics bioplastic resin masterbatch stretch film cling film Certificate Name Issued By Certificate Type Valid Date OK Compost HOME TUV TÜV Rheinland 06 Jul 2021 - 06 Jul 2026 OK Compost TUV TÜV Rheinland 14 Jun 2022 - 14 Jun 2027 ASTM D6400 BPI Others 01 May 2022 - 30 Apr 2025 AS 5810 ABA Others 22 Mar 2025 - 21 Mar 2026 AS 4736 ABA Others 09 Dec 2024 - 08 Dec 2025 Show More View details Factory & Facility Research & Development,Mr OCEAN -,OWNER,"No. 17 ShenXi Road, Baihao Industrial District, Houjie Town, Dongguan City, Guangdong Province, China 523957",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JINGUAN-LONGHAI-PLASTIC-PACKING-CO-LTD/1X0B8UPT,"Exporter, Manufacturer, Wholesaler","Zhangzhou, Fujian, Chinese Mainland",1985.0,"Homeware & Lifestyle Essentials, Packaging Materials, Plastic Packaging","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Japan, North America, Western Europe",501 - 1000,Miss Cindy Wu,Sales Supervisor,"Longchi Development Zone, Zhangzhou City, Fujian Province, China.",Chinese Mainland,"US$ 50,000,000 - 99,999,999","KFC,Pizza Hut.Carrefour,Subway.Jack Jones .Marie Claire,Billabong, Walmart.etc ODM OEM Certificate Name Issued By Certificate Type Valid Date BRC - - - ISO9001:2015 - - - SA 8000 - - - AEC certificate - - - CHINA ENVIRONMENTAL Certificate - - - View details Factory & Facility Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Pack-Packaging-Product-Co-Ltd-/1S00O9X10,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",,Paper Packaging,"Australasia, Central & South America, Eastern Europe, Japan, Middle East, North America, Scandinavia, Western Europe",,Miss Anny Zhu,General Manager Assistant,"Building B, Huafeng Zhigu, Fuhai Street, Baoan, Shenzhen, Guangdong China",Chinese Mainland,,PACK Fully automatic laminating mac All custom Certificate Name Issued By Certificate Type Valid Date FSC SGS FSC 15 Mar 2022 - 14 Mar 2027 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wuxi-Sunrise-Paper-Products-Co-Ltd/1S00O2PYH,"Exporter, Manufacturer","Wuxi, Jiangsu, Chinese Mainland",2014.0,"Office Equipment, Paper Packaging, Stationery","Central & South America, Hong Kong, Korea, Southeast Asia, Taiwan, Worldwide",51 - 100,Ms Lydia Tsai,Oversea Sales,"No.107, Furong San Road, Xishan Economic Development Zone, Wuxi City, Jiangsu Province, China.",Chinese Mainland,"US$ 500,000 - 999,999","Diamond, Emerald, Euromax ART PURPOSE CRAFTS Interleaving Tags"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Fullsun-Package-Technology-Co-Ltd/1X04MZEP,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2003.0,"Bags, Handbags & Accessories, Gift Packaging, Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials, Packaging Materials, Paper Packaging, Stationery","Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe",101 - 200,Mr David Wu,Manager,"No.105 Tong'an park, Tong'an Centralized Industrial Zone Xiamen City, Fujian Province, China.",Chinese Mainland,"US$ 5,000,000 - 9,999,999 OEM ODM Certificate Name Issued By Certificate Type Valid Date FSC BV - (N/A) - 24 Jun 2024 Business License State Administration for Industry and Commerce of the People's Republic of China - - Registration Form for Foreigh Trade Operators Ministry of Commerce of the People's Republic of China - - BSCI TUV Rheinland China - (N/A) - 08 Oct 2021 View details Factory & Facility Research & Development Quality Control",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Threestone-Packing-Material-Co-Ltd/1X00CKFX,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",1997.0,"Baby Care & Nursery, Clothing/ Garments, Food & Beverage, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Personal Care, Plastic Packaging","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,Ms Emily Chen,Sales Manager,"117 Siming Yuan, Tong'an Muster Industrial Zone, Xiamen, Fujian China",Chinese Mainland,"US$ 5,000,000 - 9,999,999",OEM ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001:2015 - - - QS national certificate - - - SGS - - - BRC - - - KOSHER - - - View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BSN-INTERNATIONAL-HONG-KONG-LIMITED/1S00OUJAN,Manufacturer,Hong Kong,1988.0,"Packaging Materials, Paper Packaging, Plastic Packaging, Printing & Publishing Service, Stationery",,2001 - 3000 Certificate Name Issued By Certificate Type Valid Date FSC tm Chain-Custody SGS FSC 26 Oct 2023 - 06 Jun 2027,Miss Janet So,Sales Director,"Room 903 9/F Enterprise Square Two, 3 Sheung Yuet Road, Kwoloon Bay Kowloon",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ezygreenpak-Limited/1S00OSWMA,"Manufacturer, Wholesaler",Hong Kong,2023.0,"Gift Packaging, Packaging Materials, Stationery","Australasia, Chinese Mainland, Hong Kong, Western Europe",1 - 5,Miss Wendy Lam,Founder,"Room 501, 5/F Sing Shun Center No.495 Castle Peak Road",Hong Kong,"US$ 50,000 - 99,999",EzyGreenPak sustainability packaging manufacturing ESG water-soluble non-woven
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hang-Tat-Plastic-Bags-Mfr-Co-Ltd/1X072TPW,Manufacturer,Hong Kong,,"Bags, Handbags & Accessories, Consumer Electronics, Environmental Protection, Food & Beverage, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Metal Packaging, Packaging Materials, Paper Packaging, Plastic Packaging, Printing & Packaging, Stationery & Office Equipment, Sports Supplies, Stationery, Telecommunication","Hong Kong, Japan, Worldwide",,Mr Jack Lo,Marketing Manager,"17/F., King Palace, No.52A Sha Tsui Road, Tsuen Wan, New Territories., Hong Kong",Hong Kong,"US$ 100,000 - 249,999 OEM Plastic Bag GRS Compostable Recyclable Degradable Packaging Non-woven Certificate Name Issued By Certificate Type Valid Date EPI EPI Environmental Products Inc. EPI 14 Mar 2019 - (N/A) Global Recycled Standard 4.0 Intertek Testing Servuces NA, Inc. Others 22 Oct 2021 - (N/A) leaflet Go Green",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JB-Global-Holdings-Ltd-/1S00O7KF7,Manufacturer,Hong Kong,2018.0,,Worldwide Lenticular Printing Digital Printing 5th Colour Digital Printing Offset Lenticular Printing Digital Lenticular Printing,,Mr Jackson Yau,Director,"Flat 27, 9/F., Shing Yip Industrial Building, 19-21 Shing Yip Street, Kwun Tong Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/KYK-HongKong-International-Trade-Co-Limited/1X0AP3AH,Wholesaler,Hong Kong,2001.0,"Packaging & Displaying Materials, Paper Packaging","North America, Scandinavia, Western Europe",201 - 500,Ms Brady Lau,Sales manager,"No.27.ShenShang Road Humen Town Dongguan City, Guangdong Province CN",Hong Kong,"US$ 100,000,000 - 249,999,999",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PackMojo-Limited/1X0AP45J,Service Company,Hong Kong,2018.0,"Paper Packaging, Plastic Packaging","Australasia, Hong Kong, North America, Western Europe, Worldwide Instant quote system AI assistance Structural design capabilities Certificate Name Issued By Certificate Type Valid Date FSC Chain of Custody Certification Bureau Veritas Certification Holding (BVCH) FSC 29 Feb 2024 - 26 Feb 2029",,Ms Wendy Chan,CEO,"Unit 5, 31/F., W50, 50 Wong Chuk Hang Road",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Silver-Talent-Int-l-Ltd/1X00BKNP,"Exporter, Manufacturer",Hong Kong,1988.0,"Home Products, Lights & Constructions, Industrial Machinery, Parts & Raw Materials, Packaging Machines, Packaging Materials, Paper Packaging, Plastic Packaging, Printing Consumables, Stationery","Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Worldwide",101 - 200,Mr Tommy Ng,Vice Manager,"Flat 5, 11/F, Block C, Ko Fai Industrial Building, 7 Ko Fai Road, Kowloon, Hong Kong.",Hong Kong,"US$ 10,000,000 - 49,999,999 ODM OEM",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sparkle-Group-Hong-Kong-Co-Ltd-/1S00OLLML,"Exporter, Manufacturer",Hong Kong,2021.0,"Gift Packaging, Gift Sets, Paper Packaging, Printed Matters","Chinese Mainland, Hong Kong, North America",51 - 100,Mr Romeo K.S. Lee,,"Room 1503Keen Hung Commercial Building, 80 Queen's Road East, Wanchai HongKong",Hong Kong,"US$ 1,000,000 - 4,999,999",Sam's Club; Walmart Eco-Friendly Packaging Solutio Packaging Structure Design Packaging Print Production Product Sourcing Service
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yick-Tak-Plastic-Thermoforming-Company-Limited/1X00P5AB,Manufacturer,Hong Kong,1998.0,"Packaging Materials, Plastic Packaging","Middle East, North America",26 - 50,Mr Peter Wong,Manager,"Flat A, 7/F Mow Hing Industrial Bldg, 205 Wai Yip St, Kwun Tong, Kowloon, Hong Kong.",Hong Kong,"US$ 1,000,000 - 4,999,999",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arvato-Digital-Services-Ltd/1X08Z7SN,"Distributor, Exporter, Manufacturer, Others, Service Company, Trade/Industrial Organisation",Hong Kong,1992.0,"Baby Toys, Bags, Handbags & Accessories, Beauty Supplies, Consumer Electronics, Educational Toys, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Marketing & Public Relations, Metal Packaging, Packaging Materials, Packaging Services, Paper Packaging, Plush & Stuffed Toys, Printed Matters, Printing & Publishing Service, Printing & Publishing Services, Professional Services, Stationery","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,Ms Zombi Ho,Senior Sales Manager,"9 Dai Hei Street, Tai Po Industrial Estate, Tai Po New Territories, Hong Kong",Hong Kong,"US$ 10,000,000 - 49,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001/ ISO14000/ ICTI - - - View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Brothersbox-Industrial-Co-Ltd-/1S00O9WFV,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",1997.0,"Festive Supplies, Gifts / Souvenirs, Paper Packaging","Australasia, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Taiwan, Western Europe",201 - 500,Mr Len Chu,Sales Manager,"523000, Jinfu 2nd Road Huanan Ind Park, Liaobu Town, Dongguan Guangdong China",Chinese Mainland,"US$ 10,000,000 - 49,999,999",Brothersbox Certificate Name Issued By Certificate Type Valid Date FSC TUV FSC 18 Oct 2022 - 16 Jul 2023 ISO9001:2015 URS ISO 9001 05 Dec 2022 - 26 Nov 2025 ISO9001:14001 URS ISO 9001 05 Dec 2022 - 26 Nov 2025 NBCU UNIVERSAL STUDIOS Others 15 Dec 2022 - 17 Nov 2023 SMETA Sedex SEDEX 12 Dec 2022 - (N/A) Show More View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Tinshine-Tin-Box-Co-Ltd/1X00I3XU,"Buying Cooperative, Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",2006.0,,"Chinese Mainland, Japan, North America, Taiwan, Western Europe, Worldwide",201 - 500,Mr Evan Huang,Sales Manager,"Egongzui Industrial Zone, Jiuwei, Qishi Town Dongguan City, Guangdong Province Hong Kong",Chinese Mainland,"US$ 50,000,000 - 99,999,999 Certificate Name Issued By Certificate Type Valid Date Business registration copy - - - View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Caiyijie-Printing-Co-Ltd/1X0909BY,"Exporter, Manufacturer","Foshan, Guangdong, Chinese Mainland",2002.0,"Furniture & Parts, Paper Packaging","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,Ms Lily Lee,Manager,"No 6-A1, Xihuannan Road, Luocun, Nanhai, Foshan,",Chinese Mainland,"US$ 10,000,000 - 49,999,999",CAIYIJIE ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9000 - - - Foldable cardboard display stand - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Great-Nature-Import-Export-Xiamen-Co-Ltd-/1S00OAK1D,,Chinese Mainland,,Paper Packaging,,,Yolanda -,,"Unit 1101, Xinyuan Building-B, Huli District, Xiamen, Fujian, China 361006",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Dinglisheng-Technology-Co-Ltd-/1S00P0VQZ,,Chinese Mainland,,"Environmental Protection, Food & Beverage Machinery, Home Appliances, Packaging Machines, Packaging Materials, Paper Packaging, Plastic Packaging, Printing & Packaging Equipment",,,Vince Shen,Oversea Sales Manager,"No. 2 Yingbin Road, Daying Industrial Zone, Zhishan Town, Heshan, Jiangmen, Guangdong, China 529729",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kindvast-Paper-Display-Co-Ltd/1X08HECI,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",,Furniture & Parts,Worldwide,,Mr YE HAO YUN,Manager,"Floor 3rd., Bldg No.1 Northwest Direction, Chuangye Road East, Bldg No.3, North Lane 2nd, The 2nd Chuangye Ave.,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Huide-Xiesheng-Packaging-Co-Ltd-/1S00OO000,,Chinese Mainland,,"Bags, Handbags & Accessories, Gift Packaging, Packaging Materials, Paper Packaging, Stationery",,,Sunny,Sales Manager,"Room 615-616, Building A, Siming Design Center, Lingdou West Road, Xiamen, Fujian 361001, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yama-Ribbons-Bows-Ltd/1X09G2Q4,,Chinese Mainland,,"Festive Supplies, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Packaging Materials, Stationery Certificate Name Issued By Certificate Type Valid Date Oeko-tex - - - Bureau veritas - - -",,,Paul Zhang,VP,361021中國福建省廈門市集美 北部工業區英瑤路318-328號,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangzhou-Bestpak-Gifts-Crafts-Co-Ltd/1X06GZFO,"Exporter, Manufacturer","Yangzhou, Jiangsu, Chinese Mainland",2004.0,"Bags, Handbags & Accessories, Fashion Accessories, Fashion, Eyewear & Accessories, Gift Packaging, Gifts, Toys & Sports Supplies, Printing & Packaging, Stationery & Office Equipment, Stationery, Textiles, Fabrics & Yarns","Eastern Europe, North America, Western Europe",,Ms Shirley Zeng,Sales Manager,"Feida Road,Cheluo Town, GouYou,Yangzhou City, Jiangshu Province, 225606 China.",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Fengge-Technology-Co-Ltd/1S00O2EZP,"Manufacturer, Wholesaler","Jinhua, Zhejiang, Chinese Mainland",2002.0,"Gift Packaging, Packaging & Displaying Materials, Paper Packaging","Chinese Mainland, Japan, North America, Other Asian Countries, Western Europe",101 - 200,Mr BICHENG FU,sales manager,"No.707, Huimin Road, Niansanli Industrial Area, Yiwu City ZHEJIANG PROVINCE CHINA",Chinese Mainland,"US$ 500,000 - 999,999",Fengge View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongyin-Environmental-Protection-Technology-Zhejiang-Co-Ltd-/1S00P0ZZ4,"Exporter, Manufacturer","Shanghai Shi, Shanghai, Chinese Mainland",2023.0,"Packaging Materials, Paper Packaging",Worldwide,51 - 100,Ms Kelly YE,Overseas Manager,"Wuxing District, Donglin Town, Huzhou City, Zhejiang, China",Chinese Mainland,"US$ 100,000 - 249,999 Anti-water&oil&coffee&alcohol Home&Industrial compostable High&Low temperature resistant Odourless Biodegradation&Recyclable zero VOC plastic substitute Certificate Name Issued By Certificate Type Valid Date Dinnerware r FSC Recycled EXTENSIVE STANDARD TECHNICAL SERVICES CO., LTD. FSC 06 Jan 2025 - 07 Jan 2030 Industrially compostable for coated paper DIN CERTCO Others 30 Sep 2024 - 30 Sep 2030 Industrially compostable for coated paper cup DIN CERTCO Others 30 Sep 2024 - 30 Sep 2027 Home composting for coated paper Australasian Bioplastics association AS/NZS 07 Mar 2025 - 06 Mar 2026 View details Factory & Facility Research & Development Quality Control 2024 Food and health ingenuity enterprise 3A credit enterprise certificate View All coating paper 1 coating paper 2 paper cup double cup&cup lid",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anhui-Jinyu-Metal-Printing-Can-Co-Ltd-/1S00O8AMW,"Exporter, Manufacturer","Lu'An, Anhui, Chinese Mainland",2008.0,Metal Packaging,"Eastern Europe, North America, Western Europe, Worldwide",101 - 200,Miss Giana Zhang,Sales Manager,Chengnan Industrial Park Yu'an district Lu'An City/Anhui Province China,Chinese Mainland,"US$ 1,000,000 - 4,999,999",Itinbox Certificate Name Issued By Certificate Type Valid Date QUALITY MANAGEMENT SYSTEM CERTIFICATE NOA Group ISO 9001 17 Feb 2023 - 16 Feb 2026 CA65 Bay Area Compliance Laboratories Corp. Others 02 Feb 2021 - 01 Feb 2031 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asun-Paper-Products-Company-Limited/1X0ADWKS,Exporter,"Huizhou, Guangdong, Chinese Mainland",2003.0,Stationery,Worldwide,51 - 100,Miss -PENG LING,Marketing Manager,"Shenhu village, Longxi Town, Boluo County, Huizhou City, Guangdong, China 516121",Chinese Mainland,"US$ 10,000,000 - 49,999,999",Asunpaper ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONG-GUAN-HUA-YUAN-PAPER-LIMITED-COMPANY/1S00OVQP7,"Distributor, Exporter, Retailer, Wholesaler","Dongguan, Guangdong, Chinese Mainland",2018.0,"Educational Toys, Gambling Games, Printed Matters, Printing Consumables","Chinese Mainland, Hong Kong, North America, Southeast Asia, Taiwan, Worldwide",26 - 50,Mr xin Xie,,"1F Building2,No48,Gaobu,YanJiangbei2ndRoad",Chinese Mainland,"US$ 10,000,000 - 49,999,999 Sheet paper cutting paper embossing Cardstock wholesale custom production View All Blue core /black core paper Blue core /black core paper Blue core /black core paper Blue core /black core paper",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGGUAN-STARRY-PACKAGING-CO-LTD/1S00OYWZ7,,Chinese Mainland,,Paper Packaging,,,Mr yang liu,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Better-Packaging-Material-Co-Ltd-/1S00OA1Z2,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",2010.0,"Packaging Materials, Paper Packaging, Plastic Packaging, Stationery","Central & South America, Hong Kong, North America, Southeast Asia, Worldwide",51 - 100,Ms - Fung,Sales Manager,"8 Qiaoye Road, Shuibei Village, Shi Pai Town",Chinese Mainland,"US$ 5,000,000 - 9,999,999",BTP Full recyclable bag Compostable bag biodegraded bag Certificate Name Issued By Certificate Type Valid Date BRC environmental management system certification NSF BRC 11 Nov 2022 - 06 Dec 2023 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Bonito-Packaging-Co-Ltd-/1S00P0VRW,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",2016.0,"Packaging Materials, Paper Packaging, Party Supplies","Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Middle East, North America, Scandinavia, Southeast Asia, Western Europe",51 - 100,Mr Leo Chen,Foreign Trade Manager,"#11 Nantang Road, Chashan Town, Dongguan, Guangdong, China 523000 China",Chinese Mainland,"US$ < 50,000",BonitoPak Certificate Name Issued By Certificate Type Valid Date SAI GLOBAL intertek Others 21 Apr 2024 - 20 Apr 2029
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Chengwang-Printing-and-Packaging-Co-Ltd-/1S00P1JCH,,Chinese Mainland,,"Homeware & Lifestyle Essentials, Paper Packaging",,,Xiaoyan Dai,,"No. 213, Zhongtang Section, Beiwang Road, Zhongtang Town, Dongguan, Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-City-NaBai-Packaging-Products-Co-Ltd-/1S00P2SXH,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",2015.0,Stationery,Worldwide,16 - 25,Ms Ellen Song,Sales Manager,"XiangXi Industrial Zone, Liaobu Town, Dongguan City, Guangdong, China",Chinese Mainland,"US$ 1,000,000 - 4,999,999",NB Certificate Name Issued By Certificate Type Valid Date SGS test report SGS SGS 14 Nov 2024 - 13 Nov 2025 View All biodegradeble packaging tape muticolors masking tape double sides tape double sides EVA/PE foam tape
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Duojiabao-Printing-Co-Ltd/1S00OZ82M,,Chinese Mainland,,"Paper Packaging, Stationery",,,Dr Emily Yu,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Guilai-Package-Co-Ltd/1X091E1T,,Chinese Mainland,,"Homeware & Lifestyle Essentials, Packaging Materials, Paper Packaging, Plastic Packaging, Printed Matters, Stationery",,,Guizun Yang,Manager,"YingTai Bld., Xiagongkan, Jianshazhou, Wangjiang District, Dongguan, Guangdong China, 523062",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Guoming-Tin-Cans-Making-Co-Ltd-/1S00P1C59,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",2020.0,"Eyewear & Accessories, Festive Supplies, Gift Packaging, Metal Packaging","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",51 - 100,Ms Landy Du,,"18 Fengyi Road, Fengdeling, Fenggang Town, Dongguan City, Guangdong, China",Chinese Mainland,"US$ 50,000 - 99,999 View details Factory & Facility Research & Development Quality Control TIN Candle tin Round can with a window USB packingtin",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Jeystin-Manufacturing-Co-Ltd-/1S00OA5SJ,,Chinese Mainland,,"Gift Packaging, Metal Packaging",,,Ivy -,Project Manager,"Room 602, No. 401, Yucai Road, Hengli Town, Dongguan, Guangdong, China 523460",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Kinyi-Packaging-Technology-Co-Ltd-/1S00OA23P,,Chinese Mainland,,Paper Packaging,,,- He,General manager,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Raiser-Packing-Products-Co-Ltd-/1X0A04TV,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",1998.0,"Bags, Handbags & Accessories, Plastic Packaging","Japan, Korea, North America, Worldwide",101 - 200,Miss Bella Chan,Sales Manerger,"No.3 Building, Da Tang Wei Road, MoWu Industrial Zone, WanJiang District, 523041 Dongguan, Guangdong, China",Chinese Mainland,"US$ 1,000,000 - 4,999,999",Raiser View details Factory & Facility Research & Development
